 99.80	95862	95862	U	0	unclassified
  0.20	191	0	R	1	root
  0.20	191	0	R1	131567	  cellular organisms
  0.20	191	0	D	2759	    Eukaryota
  0.20	191	0	D1	33154	      Opisthokonta
  0.20	191	31	K	4751	        Fungi
  0.17	160	135	K1	451864	          Dikarya
  0.03	25	0	P	4890	            Ascomycota
  0.03	25	0	P1	716545	              saccharomyceta
  0.03	25	0	P2	147538	                Pezizomycotina
  0.03	25	0	P3	716546	                  leotiomyceta
  0.03	25	0	P4	715989	                    sordariomyceta
  0.03	25	25	C	147550	                      Sordariomycetes
