 10.94	10513	10513	U	0	unclassified
 89.06	85540	168	R	1	root
 88.53	85035	4038	R1	131567	  cellular organisms
 84.13	80806	48	D	2759	    Eukaryota
 84.00	80685	3	D1	33154	      Opisthokonta
 83.91	80594	0	K	33208	        Metazoa
 83.91	80594	0	K1	6072	          Eumetazoa
 83.91	80594	0	K2	33213	            Bilateria
 83.91	80594	0	K3	33511	              Deuterostomia
 83.91	80594	0	P	7711	                Chordata
 83.91	80594	0	P1	89593	                  Craniata
 83.91	80594	0	P2	7742	                    Vertebrata
 83.91	80594	0	P3	7776	                      Gnathostomata
 83.91	80594	0	P4	117570	                        Teleostomi
 83.91	80594	0	P5	117571	                          Euteleostomi
 83.91	80594	0	P6	8287	                            Sarcopterygii
 83.91	80594	0	P7	1338369	                              Dipnotetrapodomorpha
 83.91	80594	0	P8	32523	                                Tetrapoda
 83.91	80594	0	P9	32524	                                  Amniota
 83.91	80594	0	C	40674	                                    Mammalia
 83.91	80594	0	C1	32525	                                      Theria
 83.91	80594	0	C2	9347	                                        Eutheria
 83.91	80594	0	C3	1437010	                                          Boreoeutheria
 83.91	80594	0	C4	314146	                                            Euarchontoglires
 83.91	80594	0	O	9443	                                              Primates
 83.91	80594	0	O1	376913	                                                Haplorrhini
 83.91	80594	0	O2	314293	                                                  Simiiformes
 83.91	80594	0	O3	9526	                                                    Catarrhini
 83.91	80594	0	O4	314295	                                                      Hominoidea
 83.91	80594	0	F	9604	                                                        Hominidae
 83.91	80594	0	F1	207598	                                                          Homininae
 83.91	80594	0	G	9605	                                                            Homo
 83.91	80594	80594	S	9606	                                                              Homo sapiens
  0.09	88	0	K	4751	        Fungi
  0.09	87	2	K1	451864	          Dikarya
  0.07	71	0	P	4890	            Ascomycota
  0.07	63	3	P1	716545	              saccharomyceta
  0.05	45	0	P2	147537	                Saccharomycotina
  0.05	45	0	C	4891	                  Saccharomycetes
  0.05	45	9	O	4892	                    Saccharomycetales
  0.01	11	0	F	4893	                      Saccharomycetaceae
  0.01	5	0	G	278028	                        Naumovozyma
  0.00	4	0	S	27288	                          Naumovozyma castellii
  0.00	4	4	S1	1064592	                            Naumovozyma castellii CBS 4309
  0.00	1	0	S	27289	                          Naumovozyma dairenensis
  0.00	1	1	S1	1071378	                            Naumovozyma dairenensis CBS 421
  0.00	3	0	G	113604	                        Tetrapisispora
  0.00	3	0	S	1071379	                          Tetrapisispora blattae
  0.00	3	3	S1	1071380	                            Tetrapisispora blattae CBS 6284
  0.00	2	0	G	4953	                        Zygosaccharomyces
  0.00	2	2	S	4956	                          Zygosaccharomyces rouxii
  0.00	1	0	G	71245	                        Kazachstania
  0.00	1	0	S	588726	                          Kazachstania naganishii
  0.00	1	1	S1	1071383	                            Kazachstania naganishii CBS 8797
  0.01	9	0	F	34365	                      Saccharomycodaceae
  0.01	9	0	G	36034	                        Saccharomycodes
  0.01	9	9	S	36035	                          Saccharomycodes ludwigii
  0.01	7	0	O1	2916678	                      CUG-Ser1 clade
  0.01	7	0	F	766764	                        Debaryomycetaceae
  0.01	5	0	G	766733	                          Scheffersomyces
  0.01	5	0	S	4924	                            Scheffersomyces stipitis
  0.01	5	5	S1	322104	                              Scheffersomyces stipitis CBS 6054
  0.00	1	0	G	4958	                          Debaryomyces
  0.00	1	0	S	4959	                            Debaryomyces hansenii
  0.00	1	1	S1	284592	                              Debaryomyces hansenii CBS767
  0.00	1	0	F1	1535325	                          Candida/Lodderomyces clade
  0.00	1	1	G	1535326	                            Candida
  0.01	5	0	F	1156497	                      Pichiaceae
  0.00	2	0	G	13366	                        Brettanomyces
  0.00	1	1	S	5007	                          Brettanomyces bruxellensis
  0.00	1	1	S	13502	                          Brettanomyces nanus
  0.00	2	0	G	461281	                        Ogataea
  0.00	2	0	S	1005962	                          Ogataea parapolymorpha
  0.00	2	2	S1	871575	                            Ogataea parapolymorpha DL-1
  0.00	1	0	G	4919	                        Pichia
  0.00	1	1	S	4909	                          Pichia kudriavzevii
  0.00	2	0	F	115784	                      Phaffomycetaceae
  0.00	2	0	G	460517	                        Komagataella
  0.00	2	0	S	460519	                          Komagataella phaffii
  0.00	2	2	S1	644223	                            Komagataella phaffii GS115
  0.00	1	0	F	34353	                      Dipodascaceae
  0.00	1	0	G	4951	                        Yarrowia
  0.00	1	0	S	4952	                          Yarrowia lipolytica
  0.00	1	1	S1	284591	                            Yarrowia lipolytica CLIB122
  0.00	1	0	F	410830	                      Trichomonascaceae
  0.00	1	0	G	410829	                        Sugiyamaella
  0.00	1	1	S	796027	                          Sugiyamaella lignohabitans
  0.02	15	0	P2	147538	                Pezizomycotina
  0.02	15	0	P3	716546	                  leotiomyceta
  0.01	10	0	P4	715989	                    sordariomyceta
  0.01	10	0	C	147550	                      Sordariomycetes
  0.01	9	0	C1	222543	                        Hypocreomycetidae
  0.01	8	0	O	5125	                          Hypocreales
  0.01	5	0	F	110618	                            Nectriaceae
  0.01	5	3	G	5506	                              Fusarium
  0.00	1	0	G1	171631	                                Fusarium oxysporum species complex
  0.00	1	0	S	5507	                                  Fusarium oxysporum
  0.00	1	0	S1	59765	                                    Fusarium oxysporum f. sp. lycopersici
  0.00	1	1	S2	426428	                                      Fusarium oxysporum f. sp. lycopersici 4287
  0.00	1	0	G1	569360	                                Fusarium sambucinum species complex
  0.00	1	1	S	36050	                                  Fusarium poae
  0.00	3	0	F	34397	                            Clavicipitaceae
  0.00	3	0	G	243023	                              Pochonia
  0.00	3	0	S	280754	                                Pochonia chlamydosporia
  0.00	3	3	S1	1380566	                                  Pochonia chlamydosporia 170
  0.00	1	0	O	1028384	                          Glomerellales
  0.00	1	0	F	681950	                            Glomerellaceae
  0.00	1	0	G	5455	                              Colletotrichum
  0.00	1	0	G1	2707350	                                Colletotrichum destructivum species complex
  0.00	1	0	S	80884	                                  Colletotrichum higginsianum
  0.00	1	1	S1	759273	                                    Colletotrichum higginsianum IMI 349063
  0.00	1	0	C1	222544	                        Sordariomycetidae
  0.00	1	0	O	5139	                          Sordariales
  0.00	1	0	F	5148	                            Sordariaceae
  0.00	1	0	G	5140	                              Neurospora
  0.00	1	0	S	5141	                                Neurospora crassa
  0.00	1	1	S1	367110	                                  Neurospora crassa OR74A
  0.01	5	0	C	147545	                    Eurotiomycetes
  0.01	5	0	C1	451871	                      Eurotiomycetidae
  0.01	5	3	O	5042	                        Eurotiales
  0.00	1	0	F	28568	                          Trichocomaceae
  0.00	1	0	G	5094	                            Talaromyces
  0.00	1	0	G1	2752542	                              Talaromyces sect. Islandici
  0.00	1	1	S	121627	                                Talaromyces rugulosus
  0.00	1	0	F	1131492	                          Aspergillaceae
  0.00	1	1	G	5052	                            Aspergillus
  0.01	8	0	P1	451866	              Taphrinomycotina
  0.01	8	0	C	147554	                Schizosaccharomycetes
  0.01	8	0	O	34346	                  Schizosaccharomycetales
  0.01	8	0	F	4894	                    Schizosaccharomycetaceae
  0.01	8	0	G	4895	                      Schizosaccharomyces
  0.01	8	8	S	4896	                        Schizosaccharomyces pombe
  0.01	14	0	P	5204	            Basidiomycota
  0.01	11	0	P1	5302	              Agaricomycotina
  0.01	11	0	C	155619	                Agaricomycetes
  0.01	11	0	C1	452333	                  Agaricomycetidae
  0.01	11	0	O	5338	                    Agaricales
  0.01	11	0	F	654128	                      Marasmiaceae
  0.01	11	0	G	34448	                        Marasmius
  0.01	11	11	S	181124	                          Marasmius oreades
  0.00	3	0	P1	452284	              Ustilaginomycotina
  0.00	3	0	C	5257	                Ustilaginomycetes
  0.00	3	0	O	5267	                  Ustilaginales
  0.00	3	0	F	5268	                    Ustilaginaceae
  0.00	2	0	G	63265	                      Sporisorium
  0.00	2	2	S	280036	                        Sporisorium graminicola
  0.00	1	0	G	5269	                      Ustilago
  0.00	1	0	S	5270	                        Ustilago maydis
  0.00	1	1	S1	237631	                          Ustilago maydis 521
  0.00	1	0	K1	112252	          Fungi incertae sedis
  0.00	1	0	P	6029	            Microsporidia
  0.00	1	0	P1	6032	              Apansporoblastina
  0.00	1	0	F	36734	                Unikaryonidae
  0.00	1	0	G	6033	                  Encephalitozoon
  0.00	1	0	S	6035	                    Encephalitozoon cuniculi
  0.00	1	1	S1	284813	                      Encephalitozoon cuniculi GB-M1
  0.04	39	1	D1	2698737	      Sar
  0.03	30	0	D2	33630	        Alveolata
  0.03	30	0	P	5794	          Apicomplexa
  0.02	20	0	C	422676	            Aconoidasida
  0.02	19	0	O	5819	              Haemosporida
  0.02	19	0	F	1639119	                Plasmodiidae
  0.02	19	0	G	5820	                  Plasmodium
  0.01	12	3	G1	418103	                    Plasmodium (Plasmodium)
  0.01	6	6	S	5858	                      Plasmodium malariae
  0.00	2	2	S	5855	                      Plasmodium vivax
  0.00	1	0	S	5850	                      Plasmodium knowlesi
  0.00	1	1	S1	5851	                        Plasmodium knowlesi strain H
  0.00	4	0	G1	418107	                    Plasmodium (Laverania)
  0.00	2	2	S	5854	                      Plasmodium reichenowi
  0.00	1	1	S	647221	                      Plasmodium gaboni
  0.00	1	1	S	880535	                      Plasmodium sp. gorilla clade G2
  0.00	2	1	G1	418101	                    Plasmodium (Vinckeia)
  0.00	1	0	S	5825	                      Plasmodium chabaudi
  0.00	1	1	S1	31271	                        Plasmodium chabaudi chabaudi
  0.00	1	0	G1	418104	                    Plasmodium (Haemamoeba)
  0.00	1	1	S	85471	                      Plasmodium relictum
  0.00	1	0	O	5863	              Piroplasmida
  0.00	1	0	F	32594	                Babesiidae
  0.00	1	0	G	5864	                  Babesia
  0.00	1	0	S	5865	                    Babesia bovis
  0.00	1	1	S1	484906	                      Babesia bovis T2Bo
  0.01	10	0	C	1280412	            Conoidasida
  0.01	10	0	C1	5796	              Coccidia
  0.01	10	0	O	75739	                Eucoccidiorida
  0.01	10	0	O1	423054	                  Eimeriorina
  0.01	7	0	F	5809	                    Sarcocystidae
  0.01	7	0	G	5810	                      Toxoplasma
  0.01	7	0	S	5811	                        Toxoplasma gondii
  0.01	7	7	S1	508771	                          Toxoplasma gondii ME49
  0.00	3	0	F	35082	                    Cryptosporidiidae
  0.00	3	0	G	5806	                      Cryptosporidium
  0.00	3	0	S	5807	                        Cryptosporidium parvum
  0.00	3	3	S1	353152	                          Cryptosporidium parvum Iowa II
  0.01	6	0	D2	33634	        Stramenopiles
  0.01	6	0	D3	2696291	          Ochrophyta
  0.01	6	1	P	2836	            Bacillariophyta
  0.00	4	0	C	33849	              Bacillariophyceae
  0.00	4	0	C1	33850	                Bacillariophycidae
  0.00	4	0	O	38748	                  Naviculales
  0.00	4	0	F	38749	                    Phaeodactylaceae
  0.00	4	0	G	2849	                      Phaeodactylum
  0.00	4	0	S	2850	                        Phaeodactylum tricornutum
  0.00	4	4	S1	556484	                          Phaeodactylum tricornutum CCAP 1055/1
  0.00	1	0	C	33836	              Coscinodiscophyceae
  0.00	1	0	C1	33846	                Thalassiosirophycidae
  0.00	1	0	O	33847	                  Thalassiosirales
  0.00	1	0	F	29202	                    Thalassiosiraceae
  0.00	1	0	G	35127	                      Thalassiosira
  0.00	1	0	S	35128	                        Thalassiosira pseudonana
  0.00	1	1	S1	296543	                          Thalassiosira pseudonana CCMP1335
  0.00	2	0	D2	543769	        Rhizaria
  0.00	2	0	P	136419	          Cercozoa
  0.00	2	0	C	29197	            Chlorarachniophyceae
  0.00	2	0	G	227085	              Bigelowiella
  0.00	2	2	S	227086	                Bigelowiella natans
  0.03	26	0	D1	554915	      Amoebozoa
  0.03	26	0	P	2605435	        Evosea
  0.03	26	0	C	142796	          Eumycetozoa
  0.03	26	0	C1	33083	            Dictyostelia
  0.03	26	0	O	2058949	              Dictyosteliales
  0.03	26	0	F	2058185	                Dictyosteliaceae
  0.03	26	0	G	5782	                  Dictyostelium
  0.03	26	0	S	44689	                    Dictyostelium discoideum
  0.03	26	26	S1	352472	                      Dictyostelium discoideum AX4
  0.01	7	0	D1	2611341	      Metamonada
  0.01	7	0	P	207245	        Fornicata
  0.01	7	0	O	5738	          Diplomonadida
  0.01	7	0	F	5739	            Hexamitidae
  0.01	7	0	F1	68459	              Giardiinae
  0.01	7	0	G	5740	                Giardia
  0.01	7	7	S	5741	                  Giardia intestinalis
  0.00	1	0	C	3027	      Cryptophyceae
  0.00	1	0	O	589342	        Pyrenomonadales
  0.00	1	0	F	589343	          Geminigeraceae
  0.00	1	0	G	55528	            Guillardia
  0.00	1	1	S	55529	              Guillardia theta
  0.19	186	13	D	2	    Bacteria
  0.12	116	0	D1	1783272	      Terrabacteria group
  0.11	109	0	P	1239	        Firmicutes
  0.11	108	0	C	91061	          Bacilli
  0.11	106	0	O	1385	            Bacillales
  0.07	67	0	F	186817	              Bacillaceae
  0.06	55	0	G	1386	                Bacillus
  0.06	55	0	G1	86661	                  Bacillus cereus group
  0.06	55	55	S	1396	                    Bacillus cereus
  0.01	10	0	G	2800373	                Priestia
  0.01	10	10	S	1404	                  Priestia megaterium
  0.00	1	0	G	84406	                Virgibacillus
  0.00	1	1	S	1482	                  Virgibacillus halodenitrificans
  0.00	1	0	G	2675233	                Metabacillus
  0.00	1	1	S	152268	                  Metabacillus litoralis
  0.04	39	0	F	90964	              Staphylococcaceae
  0.04	39	12	G	1279	                Staphylococcus
  0.02	21	21	S	29382	                  Staphylococcus cohnii
  0.00	4	4	S	1283	                  Staphylococcus haemolyticus
  0.00	2	2	S	1280	                  Staphylococcus aureus
  0.00	2	0	O	186826	            Lactobacillales
  0.00	1	0	F	81852	              Enterococcaceae
  0.00	1	0	G	1350	                Enterococcus
  0.00	1	1	S	53345	                  Enterococcus durans
  0.00	1	0	F	186828	              Carnobacteriaceae
  0.00	1	0	G	2747	                Carnobacterium
  0.00	1	1	S	2751	                  Carnobacterium maltaromaticum
  0.00	1	0	C	186801	          Clostridia
  0.00	1	0	O	186802	            Eubacteriales
  0.00	1	0	F	31979	              Clostridiaceae
  0.00	1	0	G	1485	                Clostridium
  0.00	1	0	S	1542	                  Clostridium novyi
  0.00	1	1	S1	386415	                    Clostridium novyi NT
  0.01	5	0	P	201174	        Actinobacteria
  0.01	5	0	C	1760	          Actinomycetia
  0.00	3	0	O	85007	            Corynebacteriales
  0.00	2	0	F	1762	              Mycobacteriaceae
