 98.53	94643	94643	U	0	unclassified
  1.47	1410	0	R	1	root
  1.47	1410	0	R1	131567	  cellular organisms
  1.47	1410	0	D	2759	    Eukaryota
  1.47	1410	0	D1	33154	      Opisthokonta
  1.47	1410	0	K	4751	        Fungi
  1.46	1398	654	K1	451864	          Dikarya
  0.50	484	27	P	4890	            Ascomycota
  0.47	455	44	P1	716545	              saccharomyceta
  0.23	224	0	P2	147538	                Pezizomycotina
  0.23	224	6	P3	716546	                  leotiomyceta
  0.21	205	0	P4	715989	                    sordariomyceta
  0.21	204	66	C	147550	                      Sordariomycetes
  0.10	95	5	C1	222544	                        Sordariomycetidae
  0.08	76	41	O	5139	                          Sordariales
  0.02	18	7	F	35718	                            Chaetomiaceae
  0.01	7	0	G	35719	                              Thielavia
  0.01	7	0	S	35720	                                Thielavia terrestris
  0.01	7	7	S1	578455	                                  Thielavia terrestris NRRL 8126
  0.00	4	0	G	1920207	                              Thermothelomyces
  0.00	4	0	S	78579	                                Thermothelomyces thermophilus
  0.00	4	4	S1	573729	                                  Thermothelomyces thermophilus ATCC 42464
  0.02	17	0	F	5148	                            Sordariaceae
  0.02	17	0	G	5140	                              Neurospora
  0.02	17	0	S	5141	                                Neurospora crassa
  0.02	17	17	S1	367110	                                  Neurospora crassa OR74A
  0.01	14	0	O	639021	                          Magnaporthales
  0.01	14	0	F	2528436	                            Pyriculariaceae
  0.01	14	0	G	48558	                              Pyricularia
  0.01	14	0	S	318829	                                Pyricularia oryzae
  0.01	14	14	S1	242507	                                  Pyricularia oryzae 70-15
  0.04	43	0	C1	222543	                        Hypocreomycetidae
  0.03	33	0	O	1028384	                          Glomerellales
  0.03	33	0	F	681950	                            Glomerellaceae
  0.03	33	0	G	5455	                              Colletotrichum
  0.03	33	0	S	80884	                                Colletotrichum higginsianum
  0.03	33	33	S1	759273	                                  Colletotrichum higginsianum IMI 349063
  0.01	10	0	O	5125	                          Hypocreales
  0.01	6	0	F	110618	                            Nectriaceae
  0.01	6	0	G	5506	                              Fusarium
  0.00	4	0	G1	171631	                                Fusarium oxysporum species complex
  0.00	4	0	S	5507	                                  Fusarium oxysporum
  0.00	4	0	S1	59765	                                    Fusarium oxysporum f. sp. lycopersici
  0.00	4	4	S2	426428	                                      Fusarium oxysporum f. sp. lycopersici 4287
  0.00	1	0	G1	171627	                                Fusarium fujikuroi species complex
