gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000048707	4127.16604911799	0.63359316410723	0.0549260510640418	11.5353853377969	8.74945043505217e-31	4.59919194913461e-29
ENSG00000162496	3503.41734336976	1.20480688729319	0.0499995884540754	24.0963360808421	2.73086821787361e-128	9.98466106414989e-126
ENSG00000272482	170.797517899207	1.65211603866754	0.199353923109276	8.28735152486529	1.15798015997857e-16	2.86499963490637e-15
ENSG00000169991	1950.57178666155	0.720936490895974	0.0701898989584993	10.2712285042929	9.49872684826974e-25	3.72101316272814e-23
ENSG00000169504	4826.62203785647	0.5177086490878	0.0426450319132569	12.1399522021899	6.486391679285e-34	3.79788620282122e-32
ENSG00000253368	3662.10553518167	0.509336038019542	0.0476564125070707	10.687670582505	1.16254118899484e-26	5.04677841227759e-25
ENSG00000142765	2852.03383747218	0.723409419026599	0.0576783033101841	12.5421411086978	4.38972626363218e-36	2.73576387180077e-34
ENSG00000228589	90.0282375598219	0.800721564295825	0.256028842608193	3.12746625004742	0.00176320062337093	0.00762817245761816
ENSG00000130766	793.213286234113	0.897099032381576	0.100100666238484	8.9619686470846	3.18932548695184e-19	9.2710198298266e-18
ENSG00000229167	29.416290503185	1.13862777184948	0.395015527545869	2.88248864272116	0.00394547358824822	0.0153137242150148
ENSG00000142910	4153.20190338687	0.98685487038277	0.0463968559030901	21.2698651918145	2.15900118806905e-100	5.46493023804616e-98
ENSG00000134668	511.257181359268	0.575143966871448	0.106474391385165	5.40171171104325	6.60079735621589e-08	6.95281170946351e-07
ENSG00000160050	82.6443141769318	0.712309440179362	0.258306475563327	2.7576135620523	0.00582249849937098	0.0214024950424823
ENSG00000134684	5078.19608763126	1.12157451525135	0.0486295112969827	23.063660015044	1.07286053669159e-117	3.46113223729153e-115
ENSG00000189433	178.710292502754	0.693031327104416	0.170068880713736	4.07500375257331	4.60136050632389e-05	0.000295969445494802
ENSG00000197982	797.534793364034	0.505152803293533	0.0833757690176899	6.05874835392948	1.37184812732197e-09	1.82171244865443e-08
ENSG00000164010	216.894829666987	0.54964635596914	0.151350947533375	3.63160168421103	0.000281667632481352	0.00149782726477559
ENSG00000179178	646.415584736116	1.09964077481185	0.0912612381341008	12.0493738337849	1.95428859094585e-33	1.11645521482056e-31
ENSG00000196517	377.662949831749	1.63092606850527	0.123896318524175	13.1636362398213	1.4207992554941e-39	9.78092474922358e-38
ENSG00000230615	11.2534262624261	1.9941026834666	0.717547547857027	2.77905302501839	0.00545176249942997	0.0202788004431799
ENSG00000085998	3744.32067479708	0.501034667316501	0.0460494408294415	10.8803637632048	1.42991190477142e-27	6.41044702158153e-26
ENSG00000272091	48.378424015405	0.860143722263682	0.313745483241419	2.74153340273531	0.00611531425948583	0.0222909621113028
ENSG00000184313	60.0596091137102	1.03695640203272	0.273524863776013	3.79108643988533	0.000149989737193377	0.00085007962316315
ENSG00000233589	318.321818658987	0.973206437614324	0.140545123258416	6.92451232067953	4.37479966306319e-12	7.35977288920027e-11
ENSG00000137968	358.126486568677	0.566166682141654	0.116379301847898	4.86483999432825	1.14549437968813e-06	9.99831248223274e-06
ENSG00000143013	876.024619877599	0.576595752210053	0.0814288190781797	7.08097893027853	1.43139667113436e-12	2.51610784510402e-11
ENSG00000162645	186.756233771593	0.681392594174566	0.178424165207836	3.81894791762568	0.000134022052792813	0.000768315273379847
ENSG00000137936	2306.26355012541	0.959317528011116	0.0672705819911342	14.2605801766	3.85238363751782e-46	3.33596147305688e-44
ENSG00000230439	130.743498764395	0.769783069006434	0.194741584734077	3.95284381637126	7.72278476614746e-05	0.000467831287766657
ENSG00000023909	974.625642856808	0.659691552731281	0.0743236084966809	8.87593546754045	6.93480459316296e-19	1.96045257682664e-17
ENSG00000233184	111.174120554745	0.612746187225532	0.203435257156706	3.01199603151156	0.00259535990467119	0.0107101721874981
ENSG00000031698	3756.60965536776	0.906867260817873	0.0553378586419648	16.3878271236567	2.33648342716179e-60	2.82313639159203e-58
ENSG00000085465	169.066089649733	0.576171686283925	0.178189773099315	3.23347224850437	0.0012229521725442	0.00552022828391487
ENSG00000116815	690.684388367331	0.594236941377381	0.0914371756658902	6.49885494657788	8.09336493036e-11	1.21941513918693e-09
