gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000272482	115.869446828264	1.12055100402315	0.213696465271597	5.24365717794624	1.57424581131132e-07	6.84627045278917e-06
ENSG00000198890	123.869308407955	0.601489141807787	0.197335544403024	3.04805271461561	0.00230329518934894	0.0217383597495931
ENSG00000010072	362.117065500832	0.51957499054151	0.125287084468072	4.14707543676552	3.36749134352614e-05	0.000724430077281691
ENSG00000148426	2137.02483226413	0.546887645784801	0.0645772623904757	8.46873381652455	2.48074852312866e-17	5.26179818326763e-15
ENSG00000198298	116.22307482961	0.600196616997997	0.204835494702839	2.93013970976427	0.0033880963697182	0.0293635018708911
ENSG00000166833	304.538844898553	0.623259629132484	0.127944165322476	4.87134077245016	1.10843471906451e-06	3.80709538451418e-05
ENSG00000158483	199.99027964151	0.533386122769946	0.165922057829591	3.21467880610398	0.00130590554506902	0.0140466174732068
ENSG00000250899	151.58789384653	0.592675708559448	0.182471426919721	3.24804665894458	0.00116200214002189	0.0130442022960675
ENSG00000050405	3859.49832386769	0.526147018573517	0.0433864155369841	12.1269990171235	7.59831926761623e-34	5.40374587914589e-31
ENSG00000102678	172.521370899008	0.726836013263711	0.178889456271329	4.06304557246398	4.84365684628751e-05	0.00096953329919894
ENSG00000183087	2515.08785798026	0.528922186366613	0.0604847940538909	8.74471335548158	2.23582521444124e-18	5.63148475887388e-16
ENSG00000129474	1331.39832464901	0.586448412146721	0.0790587181222411	7.41788415086556	1.19006121240174e-13	1.73347470577555e-11
ENSG00000137834	256.442388602545	0.565981938417747	0.146672334940801	3.85881862892674	0.000113936451880902	0.001967845290343
ENSG00000166949	8043.22547170363	0.651051510063046	0.0410119366299715	15.8746834107624	9.48884691741527e-57	1.63885941759358e-53
ENSG00000138623	1185.43765796771	0.627118587682237	0.072007085822496	8.70912328306329	3.06234071695109e-18	7.2595488760664e-16
ENSG00000140465	356.296038737206	1.83369792291747	0.134700876300764	13.6131105696977	3.34689913317811e-42	4.4960011689026e-39
ENSG00000185551	2922.65721181931	0.591749756762468	0.0485539583412853	12.1874668302647	3.62515518644397e-34	2.92187508027384e-31
ENSG00000184254	20703.9766067305	1.17879213731982	0.0415279462411997	28.3855149126143	3.05239165281674e-177	3.69034150825544e-173
ENSG00000169715	4579.08255022396	0.506720675607031	0.0448330661518092	11.3023872579052	1.27698642851795e-29	7.01762087308271e-27
ENSG00000103044	9132.45526006228	0.737074180572413	0.046358768417737	15.8993477551144	6.40279015787719e-57	1.29016221681225e-53
ENSG00000181019	8335.71433017857	0.613558067893926	0.0345752342282349	17.7455939660093	1.86418613701213e-70	5.63450259911918e-67
ENSG00000090861	5806.15246331187	0.524418386973473	0.0397238332440857	13.2016057904369	8.58845126180209e-40	8.65286464626561e-37
ENSG00000103257	12367.7574321297	0.540569953084756	0.0408072249510673	13.2469177635324	4.70117609446832e-40	5.16701990746563e-37
ENSG00000141574	132.46868391557	0.657897431060973	0.196789049540309	3.34316077341596	0.000828298959946582	0.0100241585843385
ENSG00000101665	356.176641446907	0.9637956080451	0.134585882997679	7.16119392746207	7.99774133942394e-13	9.76693866602378e-11
ENSG00000130518	619.103539022365	0.625756941519966	0.0936912186040849	6.67892840805342	2.40695701038397e-11	2.3658626224018e-09
ENSG00000012124	222.918404647183	0.62960261465772	0.154885132433685	4.0649648211218	4.80397073998072e-05	0.000963184183190165
ENSG00000138061	285.104037291987	1.31144325941226	0.13684869164728	9.58316256901045	9.41179216623991e-22	3.25110192256687e-19
ENSG00000183840	172.93873345442	0.56287413848407	0.170511622338349	3.30108957245828	0.000963101298510952	0.0112610200183727
ENSG00000115844	101.77470840707	0.698892251756752	0.225345751200584	3.10142191735693	0.00192593658161489	0.0189305473753854
ENSG00000128228	729.285420594065	0.546453711408821	0.0922811841921861	5.92161572472639	3.18793850066941e-09	2.10612986191766e-07
ENSG00000159307	217.419426107756	0.557858417811483	0.161385894400194	3.45667395459074	0.000546886104167278	0.00713252750742437
ENSG00000114812	303.700989860298	0.841391932926221	0.129966390077948	6.47391939117177	9.54928594454817e-11	8.74627780830207e-09
ENSG00000177494	425.174580711013	0.796201182409369	0.109182088372369	7.29241576414898	3.04445921068889e-13	4.04478152277238e-11
ENSG00000163659	6614.88615852485	0.603827651389002	0.0492309096564163	12.2652141835918	1.3924361296433e-34	1.20246805767054e-31
ENSG00000240875	112.173055949233	0.889307297184554	0.239496509793832	3.71323698182535	0.00020462511208843	0.00317168923737067
ENSG00000215375	121.597236881217	0.551032536430402	0.194645659671782	2.8309520867795	0.00464096726489925	0.0373812753048847
ENSG00000109680	322.272488803912	0.661457425781247	0.127415854963509	5.19132745269953	2.08800034433343e-07	8.79579239128612e-06
ENSG00000162840	102.444729572644	0.669265751193249	0.211669156336783	3.16184824835033	0.00156771238860423	0.0162413391415811
ENSG00000138678	1358.29024755966	0.683130750259233	0.0793430449966137	8.60983782873961	7.31640035979042e-18	1.63806074721974e-15
ENSG00000063438	1006.28885449596	1.75690504040203	0.0854819345225116	20.5529396382501	7.24409083294115e-94	4.37905290851293e-90
ENSG00000112139	1611.74484837002	0.691384216213194	0.0623223789459629	11.09367498331	1.34640372082189e-28	7.07740042814638e-26
ENSG00000146070	135.031428281294	0.840863697674078	0.212601410427813	3.95511815270664	7.64968371528061e-05	0.00143165133309199
ENSG00000153292	7009.94981399375	0.779758604044372	0.0388539386853493	20.0689719093626	1.37826108076148e-89	5.55439215546877e-86
