1950	GSM2543089	/home/drk/tillage/datasets/human/atac/geo/GSM2543089/summary/coverage.w5	256	64	1.0	sum	1950	ATAC:BM0106-Day0-MCP-A / Bone Marrow CD34+ / pDC
1951	GSM2543090	/home/drk/tillage/datasets/human/atac/geo/GSM2543090/summary/coverage.w5	256	64	1.0	sum	1951	ATAC:BM0106-UNK-ATAC-2 / Bone Marrow CD34+ / UNK
1952	GSM2543091	/home/drk/tillage/datasets/human/atac/geo/GSM2543091/summary/coverage.w5	256	64	1.0	sum	1952	ATAC:BM0828-MEGA1-A-151109 / Bone Marrow CD34+ / Mega
1953	GSM2543093	/home/drk/tillage/datasets/human/atac/geo/GSM2543093/summary/coverage.w5	256	64	1.0	sum	1953	ATAC:BM1077-MCP / Bone Marrow CD34+ / pDC
1954	GSM2543094	/home/drk/tillage/datasets/human/atac/geo/GSM2543094/summary/coverage.w5	256	64	1.0	sum	1954	ATAC:BM1077-UNK / Bone Marrow CD34+ / UNK
1955	GSM2543095	/home/drk/tillage/datasets/human/atac/geo/GSM2543095/summary/coverage.w5	256	64	1.0	sum	1955	ATAC:BM1137-GMP1-low-ATAC-2 / Bone Marrow CD34+ / GMP-A
1956	GSM2543096	/home/drk/tillage/datasets/human/atac/geo/GSM2543096/summary/coverage.w5	256	64	1.0	sum	1956	ATAC:BM1137-GMP2-mid-ATAC-1 / Bone Marrow CD34+ / GMP-B
1957	GSM2543098	/home/drk/tillage/datasets/human/atac/geo/GSM2543098/summary/coverage.w5	256	64	1.0	sum	1957	ATAC:BM1137-GMP3-high-ATAC-2 / Bone Marrow CD34+ / GMP-C
1958	GSM2543099	/home/drk/tillage/datasets/human/atac/geo/GSM2543099/summary/coverage.w5	256	64	1.0	sum	1958	ATAC:BM1214-Day0-MCP / Bone Marrow CD34+ / pDC
1959	GSM2543100	/home/drk/tillage/datasets/human/atac/geo/GSM2543100/summary/coverage.w5	256	64	1.0	sum	1959	ATAC:BM1214-Day0-UNK-A / Bone Marrow CD34+ / UNK
5909	GSM1208590	/home/drk/tillage/datasets/human/chip/geo/GSM1208590/summary/coverage.w5	256	64	1.0	sum	5909	CHIP:ARNT:ARNT / LoVo / colon adenocarcinoma
5910	GSM1208591	/home/drk/tillage/datasets/human/chip/geo/GSM1208591/summary/coverage.w5	256	64	1.0	sum	5910	CHIP:ASCL2:ASCL2 / LoVo / colon adenocarcinoma
5911	GSM1208592	/home/drk/tillage/datasets/human/chip/geo/GSM1208592/summary/coverage.w5	256	64	1.0	sum	5911	CHIP:ATOH1:ATOH1 / LoVo / colon adenocarcinoma
5912	GSM1208593	/home/drk/tillage/datasets/human/chip/geo/GSM1208593/summary/coverage.w5	256	64	1.0	sum	5912	CHIP:BARX2:BARX2 / LoVo / colon adenocarcinoma
5913	GSM1208594	/home/drk/tillage/datasets/human/chip/geo/GSM1208594/summary/coverage.w5	256	64	1.0	sum	5913	CHIP:CAMTA2:CAMTA2 / LoVo / colon adenocarcinoma
5914	GSM1208595	/home/drk/tillage/datasets/human/chip/geo/GSM1208595/summary/coverage.w5	256	64	1.0	sum	5914	CHIP:CASP8AP2:CASP8AP2 / LoVo / colon adenocarcinoma
5915	GSM1208598	/home/drk/tillage/datasets/human/chip/geo/GSM1208598/summary/coverage.w5	256	64	1.0	sum	5915	CHIP:CEBPB:CEBPB / LoVo / colon adenocarcinoma
5916	GSM1208599	/home/drk/tillage/datasets/human/chip/geo/GSM1208599/summary/coverage.w5	256	64	1.0	sum	5916	CHIP:CEBPG:CEBPG / LoVo / colon adenocarcinoma
5917	GSM1208603	/home/drk/tillage/datasets/human/chip/geo/GSM1208603/summary/coverage.w5	256	64	1.0	sum	5917	CHIP:CTCF:CTCF / LoVo / colon adenocarcinoma
5918	GSM1208605	/home/drk/tillage/datasets/human/chip/geo/GSM1208605/summary/coverage.w5	256	64	1.0	sum	5918	CHIP:DBP:DBP / LoVo / colon adenocarcinoma
