method	control-centered shared-gene perturbation signature matching
targets_in_output_order	PABPC1,NUDT21,LEO1
answer	guide18,guide13,guide14
reference_common_features	11858
reference_total_features	11889
query_total_features	11889
query_missing_reference_features	31
reference_matrix	{'encoding': 'csc_matrix', 'n_obs': 4183, 'n_vars': 11889, 'n_groups': 43, 'n_nonzero_library': 4183, 'library_median': 23577.0, 'library_max': 110635.0, 'x_max': 414.327868852459}
query_matrix	{'encoding': 'csc_matrix', 'n_obs': 3516, 'n_vars': 11889, 'n_groups': 42, 'n_nonzero_library': 3516, 'library_median': 8973.5, 'library_max': 36169.0, 'x_max': 262.39473684210526}
best	PABPC1	PABPC1-I1	guide18	norm_rank=1	raw_rank=15	norm_score=0.728414	raw_score=0.730860	top100_signed=67
best	NUDT21	NUDT21-I3	guide13	norm_rank=1	raw_rank=2	norm_score=0.822534	raw_score=0.785469	top100_signed=61
best	LEO1	LEO1-I2	guide14	norm_rank=1	raw_rank=1	norm_score=0.514145	raw_score=0.503340	top100_signed=23
