rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	MGI_Mammalian_Phenotype_Level_4_2021	abnormal thymocyte activation MP:0003850	4/19	3.3848523469167164e-06	0.0026083646036933	49.069135802469134	618.0846617599838	IL21R;ORAI1;FYN;IKZF1
2	MGI_Mammalian_Phenotype_Level_4_2021	abnormal macrophage physiology MP:0002451	8/170	5.185615514300841e-06	0.0026083646036933	9.366571699905034	113.9876371432518	LYN;ZFP36;NCF1;BCL3;CYBB;FYN;FOS;LGMN
3	MGI_Mammalian_Phenotype_Level_4_2021	abnormal nitric oxide homeostasis MP:0003957	4/28	1.7199181774159563e-05	0.0057674589549348	30.65432098765432	336.297788119435	ZFP36;BCL3;CYBB;HSPA1A
4	MGI_Mammalian_Phenotype_Level_4_2021	abnormal T cell activation MP:0001828	5/68	3.962024423066749e-05	0.0093617409066904	14.704791573950452	149.0502723898783	IL21R;ORAI1;FYN;CBL;VAV1
5	MGI_Mammalian_Phenotype_Level_4_2021	decreased B cell proliferation MP:0005093	5/71	4.883110584730415e-05	0.0093617409066904	14.034267912772586	139.32018493724078	LYN;CCND3;BCL3;IKZF1;VAV1
6	MGI_Mammalian_Phenotype_Level_4_2021	spleen hyperplasia MP:0000693	5/73	5.583543284308419e-05	0.0093617409066904	13.620120945574492	133.38323221383035	LYN;ZFP36;LDHA;IKZF1;CBL
7	MGI_Mammalian_Phenotype_Level_4_2021	intermingled spleen red and white pulp MP:0008475	3/15	7.405932091693343e-05	0.0101143007885165	45.58715596330275	433.5632182634285	BCL3;LAMP2;IKZF1
8	MGI_Mammalian_Phenotype_Level_4_2021	decreased NK T cell number MP:0008040	4/41	8.043181541563835e-05	0.0101143007885165	19.87087087087087	187.34457247991023	ID2;TXNIP;PDIA6;VAV1
9	MGI_Mammalian_Phenotype_Level_4_2021	thymus hypoplasia MP:0001823	6/136	0.0001173328643577178	0.0131152068382071	8.602902757619738	77.86053414000715	CCND3;ZFP36;IKZF1;CBL;PDIA6;VAV1
10	MGI_Mammalian_Phenotype_Level_4_2021	increased acute inflammation MP:0005088	3/18	0.0001312017854446831	0.0131988996157351	36.46422018348624	325.945425967384	NCF1;PRKCD;CYBB
11	MGI_Mammalian_Phenotype_Level_4_2021	increased insulin sensitivity MP:0002891	6/143	0.00015448024881413517	0.0141279209370018	8.16044621952899	71.61154133761131	SOCS3;PTPN1;FABP5;PRKCD;TXNIP;CBL
12	MGI_Mammalian_Phenotype_Level_4_2021	abnormal NK cell physiology MP:0010766	4/51	0.0001901177391129776	0.015869812323234	15.635145784081956	133.9598495752297	IL21R;TXNIP;FYN;LGMN
13	MGI_Mammalian_Phenotype_Level_4_2021	decreased interleukin-4 secretion MP:0008700	4/52	0.00020507709761634403	0.015869812323234	15.308641975308642	130.00289455380104	CCRL2;IL21R;ORAI1;VAV1
14	MGI_Mammalian_Phenotype_Level_4_2021	decreased double-positive T cell number MP:0005092	5/99	0.0002369109577859724	0.0163376888824428	9.839928415191888	82.14201216127458	CCND3;IKZF1;FOS;PDIA6;VAV1
15	MGI_Mammalian_Phenotype_Level_4_2021	increased central memory CD4-positive, alpha-beta T cell number MP:0010841	3/22	0.00024360371097081733	0.0163376888824428	28.78174794785128	239.46321581922837	BCL3;IKZF1;VAV1
16	MGI_Mammalian_Phenotype_Level_4_2021	increased IgM level MP:0002494	5/102	0.00027225032968995814	0.0163677336920373	9.53415550631082	78.26386688943555	LYN;PRKCD;BCL3;FYN;VAV1
17	MGI_Mammalian_Phenotype_Level_4_2021	extramedullary hematopoiesis MP:0000240	5/103	0.00028487611721982715	0.0163677336920373	9.4363913789815	77.0335672234979	LYN;ZFP36;IKZF1;CBL;LGMN
18	MGI_Mammalian_Phenotype_Level_4_2021	liver hypoplasia MP:0000600	4/57	0.00029286203425116594	0.0163677336920373	13.86093640810622	112.76993024473433	SOCS3;XBP1;EIF6;IKZF1
19	MGI_Mammalian_Phenotype_Level_4_2021	enlarged lymph nodes MP:0000702	7/232	0.0003331757484710072	0.0176407791032543	5.826074074074074	46.64844546789721	LYN;ZFP36;NCF1;PRKCD;IKZF1;CBL;PDIA6
20	MGI_Mammalian_Phenotype_Level_4_2021	granulomatous inflammation MP:0002500	3/25	0.0003594018760909219	0.0177350674924081	24.853211009174316	197.1125404210704	NCF1;IL21R;CYBB
