rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 12Hour GSE47960	5/300	0.0268862968640612	0.8168540473085245	3.1035957547917	11.223032197975323	EPS8;DDX5;MRPS24;SSR2;CDK2AP2
2	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 24Hour GSE47960	5/300	0.0268862968640612	0.8168540473085245	3.1035957547917	11.223032197975323	MRPL52;MRPL20;MRPS24;PRKCD;PABPC1
3	Virus_Perturbations_from_GEO_down	SARS-ddORF6 60Hour GSE47961	5/300	0.0268862968640612	0.8168540473085245	3.1035957547917	11.223032197975323	MRPL52;CDKN2D;MRPL20;DAD1;TGFBI
4	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 0Hour GSE37571	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	DNAJC7;MYADM;CD38;IKZF1
5	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 12Hour GSE47962	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	MRPL52;MRPL20;PSMB5;DAD1
6	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 18Hour GSE47960	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	MRPL52;MRPL20;ATP5G1;HSD17B10
7	Virus_Perturbations_from_GEO_down	A-Netherlands-602-2009(H1N1) 12Hour GSE40844	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	OLFM1;CYBB;CYP7B1;FKBP5
8	Virus_Perturbations_from_GEO_down	A-VN-1203-2004(H5N1) Day2-10^2pfu GSE33263	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	XBP1;ZFAND3;CRELD2;VAV1
9	Virus_Perturbations_from_GEO_down	A-Vietnam-1203-2004(H5N1) 18Hour GSE28166	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	LDHA;EIF6;CASP6;MYADM
10	Virus_Perturbations_from_GEO_down	A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 18Hour GSE43203	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	LDHA;XBP1;MYADM;TGFBI
11	Virus_Perturbations_from_GEO_down	Enterovirus 71 8Hour GSE15323	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	DNAJB11;CRELD2;CST7;PDIA6
12	Virus_Perturbations_from_GEO_down	HCV JFH-1 18Hour GSE20948	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	LDHA;CASP6;CFL1;TGFBI
13	Virus_Perturbations_from_GEO_down	HCV JFH-1 48Hour GSE20948	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	CFL1;DNAJB11;TGFBI;LGMN
14	Virus_Perturbations_from_GEO_down	HCV JFH1 96Hour-Huh7 5 1c2 GSE29889	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	EIF5A;OLFM1;IKZF1;HSPA1A
15	Virus_Perturbations_from_GEO_down	SARS-CoV MA15 Day1-PFU-10^2 GSE33266	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	IFITM2;CFL1;BCL3;CALR
16	Virus_Perturbations_from_GEO_down	SARS-CoV 0Hour GSE47961	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	MRPL52;RNF149;DNAJB11;TXNIP
17	Virus_Perturbations_from_GEO_down	SARS-dORF6 24Hour GSE47962	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	COX7A2L;XBP1;TSPAN13;SEPT3
18	Virus_Perturbations_from_GEO_down	SARS-dORF6 60Hour GSE47960	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	LSM12;XBP1;SSR2;SEPT3
19	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 24Hour GSE47962	3/300	0.2366117205457465	0.8168540473085245	1.8154943934760448	2.616735232686922	DAD1;SSR2;PABPC1
20	Virus_Perturbations_from_GEO_down	A-Netherlands-602-2009(H1N1) 0Hour GSE40844	3/300	0.2366117205457465	0.8168540473085245	1.8154943934760448	2.616735232686922	ZEB2;CCRL2;CYBB
