rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	GO_Biological_Process_2023	Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	5/22	1.2284002261084126e-07	0.0001540413883539949	54.62067069818582	869.1450295344566	LYN;NR4A3;PRKCD;FYN;VAV1
2	GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	12/336	4.081588213048195e-07	0.00025591558095812184	7.245925925925926	106.59923247354828	SRGN;OLFM1;ZFP36;BTG2;RNH1;ID2;MYADM;CALR;PABPC1;FOXP1;LGMN;HSPA1A
3	GO_Biological_Process_2023	Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)	4/20	4.212832938804047e-06	0.00176096416842	46.0	569.3592605565902	LYN;PRKCD;FYN;VAV1
4	GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	4/24	9.081346163609384e-06	0.0022776016178332	36.79259259259259	427.1358081052185	PTPN1;XBP1;PMAIP1;HSPA1A
5	GO_Biological_Process_2023	Fc-gamma Receptor Signaling Pathway (GO:0038094)	4/24	9.081346163609384e-06	0.0022776016178332	36.79259259259259	427.1358081052185	LYN;PRKCD;FYN;VAV1
6	GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	12/482	1.669161328108585e-05	0.0034885471757469	4.957787234042553	54.53865488817371	NR4A2;CDKN2D;SOCS3;PRELID1;XBP1;CFL1;PRKCD;BCL3;CD38;CBL;LGMN;HSPA1A
7	GO_Biological_Process_2023	Fat Cell Differentiation (GO:0045444)	5/62	2.5259880554360093e-05	0.0045251271735953	16.257583210362355	172.10754209570092	NR4A2;NR4A1;MAFB;NR4A3;PSMB8
8	GO_Biological_Process_2023	Signal Transduction By P53 Class Mediator (GO:0072331)	4/33	3.363985841110748e-05	0.0050508893707541	25.362707535121327	261.2307879781249	DDX5;CASP6;BCL3;PMAIP1
9	GO_Biological_Process_2023	Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	3/12	3.625040218244589e-05	0.0050508893707541	60.79204892966361	621.6023528159419	BTG2;ZFP36;PABPC1
10	GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	4/35	4.267502342730027e-05	0.0053514479377834	23.724014336917563	238.7085825237885	DDX5;CASP6;BCL3;PMAIP1
11	GO_Biological_Process_2023	Regulation Of Erythrocyte Differentiation (GO:0045646)	4/36	4.780292469301094e-05	0.0054495334150032	22.98148148148148	228.6295158195716	LYN;ZFP36;MAFB;HSPA1A
12	GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	3/14	5.948991245216525e-05	0.005738488478078	49.73394495412844	483.8965531298516	BTG2;ZFP36;PABPC1
13	GO_Biological_Process_2023	miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)	3/14	5.948991245216525e-05	0.005738488478078	49.73394495412844	483.8965531298516	ZFP36;EIF6;EIF4G1
14	GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	3/15	7.405932091693343e-05	0.0066335991735596	45.58715596330275	433.5632182634285	PTPN1;XBP1;HSPA1A
15	GO_Biological_Process_2023	mRNA Catabolic Process (GO:0006402)	4/43	9.717558048891216e-05	0.008123878528873	18.849952516619183	174.15454367971273	DDX5;ZFP36;RNH1;HSPA1A
16	GO_Biological_Process_2023	Negative Regulation Of ERBB Signaling Pathway (GO:1901185)	3/18	0.0001312017854446831	0.010282939934227	36.46422018348624	325.945425967384	MVP;CBL;LGMN
17	GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	5/89	0.000143720225588391	0.010601480169873	11.016911437472183	97.47368863180309	NR4A2;NR4A1;XBP1;NR4A3;PRKCD
18	GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	13/705	0.00015960274086337567	0.0111189909468151	3.64261108191744	31.846702853409187	PRELID1;XBP1;CBL;OLFM1;SOCS3;CASP6;CFL1;BCL3;PMAIP1;CD38;FYN;CALR;HSPA1A
19	GO_Biological_Process_2023	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	3/21	0.00021124470916573487	0.0139421508049385	30.382262996941897	257.1096981870572	EIF5A;DDX5;PMAIP1
20	GO_Biological_Process_2023	Fc-epsilon Receptor Signaling Pathway (GO:0038095)	3/22	0.00024360371097081733	0.0152739526778702	28.78174794785128	239.46321581922837	LYN;NR4A3;VAV1
