rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	ARCHS4_Tissues	CORD BLOOD	34/2316	7.399732296025413e-08	3.958856778373597e-06	3.3630193936942403	55.21821219366991	DDX5;IFITM2;IKZF1;CST7;ATP5G1;HSD17B10;LMNB1;MRPL20;CCND3;ZFP36;LDHA;CFL1;CCRL2;PMAIP1;TSPO;CD38;LYN;SRGN;CD53;PRELID1;MRPS24;CYBB;MCEMP1;FOS;PSMB8;NR4A2;NR4A1;DOK2;COX7A2L;NR4A3;FABP5;DAD1;CDK2AP2;PABPC1
2	ARCHS4_Tissues	DENDRITIC CELL	34/2316	7.399732296025413e-08	3.958856778373597e-06	3.3630193936942403	55.21821219366991	DDX5;IFITM2;NCF1;IKZF1;CST7;CBL;HSD17B10;ZFP36;LDHA;GPR171;CFL1;PMAIP1;TSPO;FYN;LYN;SRGN;CD53;PRELID1;MRPS24;CYBB;FOS;SCIMP;PSMB8;DOK2;COX7A2L;SMDT1;NR4A3;EIF6;FABP5;ID2;CDK2AP2;TXNIP;TGFBI;PABPC1
3	ARCHS4_Tissues	BLOOD DENDRITIC CELLS	28/2316	5.7822962475271225e-05	0.0015467642462135	2.5641025641025643	25.02083227312809	DDX5;IFITM2;IKZF1;CST7;ATP5G1;HSD17B10;LDHA;CFL1;TSPO;FYN;SRGN;CD53;PRELID1;MRPS24;TRAPPC5;FOS;SCIMP;PSMB8;COX7A2L;SMDT1;EIF6;FABP5;DAD1;ID2;CDK2AP2;TXNIP;TGFBI;PABPC1
4	ARCHS4_Tissues	PLASMACYTOID DENDRITIC CELL	28/2316	5.7822962475271225e-05	0.0015467642462135	2.5641025641025643	25.02083227312809	IFITM1;NCF1;IKZF1;LMNB1;SOCS3;GPR171;CCRL2;IL21R;PMAIP1;CD38;LYN;SRGN;CD53;CDKN2D;PTPN1;CD180;PRKCD;CYBB;CYP7B1;VAV1;DOK2;NR4A3;TSPAN13;BCL3;TGFBI;TMEM106A;LGMN;GPR146
5	ARCHS4_Tissues	CD34+ CELL	25/2316	0.0008873389826407934	0.0158242118570941	2.2071624598002177	15.510356293825293	IFITM2;IKZF1;BZW2;ATP5G1;CCND3;LDHA;CFL1;TSPO;CD38;LYN;SRGN;CD53;EIF5A;PRELID1;XBP1;TRAPPC5;FOS;PDIA6;PSMB8;ZEB2;ORAI1;TXNIP;CALR;PABPC1;FKBP5
6	ARCHS4_Tissues	MACROPHAGE	25/2316	0.0008873389826407934	0.0158242118570941	2.2071624598002177	15.510356293825293	NCF1;SOCS3;CCRL2;IER5;LYN;SRGN;CD53;PTPN1;GPR35;CD180;PRKCD;CYBB;MCEMP1;RAB3IL1;CYP7B1;VAV1;DOK2;MAFB;NR4A3;NINJ1;BCL3;TGFBI;TMEM106A;LGMN;C1QC
7	ARCHS4_Tissues	NATURAL KILLER CELLS	23/2316	0.0043234685540654	0.0578263919106253	1.9830015141343709	10.794859974208885	SRGN;CD53;CDKN2D;IFITM1;PRELID1;IFITM2;IKZF1;CST7;VAV1;PSMB8;KLF2;CCND3;DOK2;ID2;GPR171;CFL1;CCRL2;BCL3;IL21R;CDK2AP2;TSPO;CD38;FYN
8	ARCHS4_Tissues	NEUTROPHIL	23/2316	0.0043234685540654	0.0578263919106253	1.9830015141343709	10.794859974208885	LYN;SRGN;CD53;CDKN2D;BTG2;IFITM2;NCF1;PRKCD;CYBB;MCEMP1;IKZF1;CST7;VAV1;KLF2;LMNB1;NR4A2;SOCS3;ZFP36;RNF149;CCRL2;NINJ1;BCL3;MYADM
9	ARCHS4_Tissues	BONE MARROW (BULK TISSUE)	22/2316	0.0088643437335702	0.0862258890447287	1.874784461881236	8.859703373406846	LYN;SRGN;CD53;EIF5A;DDX5;XBP1;IFITM2;TRAPPC5;IKZF1;FOS;BZW2;ATP5G1;PSMB8;FOXP1;LDHA;ZEB2;CFL1;TXNIP;TSPO;CD38;PABPC1;FKBP5
10	ARCHS4_Tissues	CD4+ T CELL	22/2316	0.0088643437335702	0.0862258890447287	1.874784461881236	8.859703373406846	SRGN;CD53;IFITM1;BTG2;IKZF1;CST7;PSMB8;KLF2;FOXP1;NR4A2;CCND3;ZFP36;DOK2;CASP6;ID2;GPR171;CCRL2;IL21R;TXNIP;PMAIP1;FYN;FKBP5
