rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Jensen_DISEASES	Cancer	11/300	9.861595272100735e-07	0.00015088240766314128	7.3859673164548285	102.14384873992788	LYN;XBP1;MAFB;NR4A3;PRKCD;BCL3;TXNIP;FYN;FOS;CBL;VAV1
2	Jensen_DISEASES	Chronic granulomatous disease	2/5	0.00030740049563306946	0.0235161379159298	120.51515151515152	974.649309044046	NCF1;CYBB
3	Jensen_DISEASES	Endometrial stromal nodule	2/7	0.0006408256491113056	0.0326821081046765	72.30181818181818	531.6174203971442	IFITM1;NR4A3
4	Jensen_DISEASES	Glycogen storage disease	2/19	0.0049941485620599	0.1797544820612921	21.2524064171123	112.62687999289396	LDHA;LAMP2
5	Jensen_DISEASES	Acquired immunodeficiency syndrome	3/78	0.0095920721467096	0.1797544820612921	7.270825688073394	33.786206152355746	CCRL2;PABPC1;CYP7B1
6	Jensen_DISEASES	Lipodystrophy	2/28	0.0106838570177185	0.1797544820612921	13.88951048951049	63.04478488441613	PSMB8;LMNB1
7	Jensen_DISEASES	post-traumatic stress disorder	2/38	0.019162254187923	0.1797544820612921	10.026262626262628	39.65199239848051	FOS;FKBP5
8	Jensen_DISEASES	Arthritis	4/186	0.0206800969879152	0.1797544820612921	4.01017501017501	15.55379878463831	SOCS3;ZFP36;NCF1;FOS
9	Jensen_DISEASES	Keratoconus	2/45	0.0263115406387279	0.1797544820612921	8.391120507399577	30.52477872616749	IFITM2;TGFBI
10	Jensen_DISEASES	Monoclonal gammopathy of uncertain significance	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	MAFB
11	Jensen_DISEASES	Adjustment disorder	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	PRKCD
12	Jensen_DISEASES	Cholecystolithiasis	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	GPR35
13	Jensen_DISEASES	Chromosome 13q14 deletion syndrome	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	CD38
14	Jensen_DISEASES	Myelofibrosis	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	CALR
15	Jensen_DISEASES	Myxoid liposarcoma	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	NR4A3
16	Jensen_DISEASES	leukocyte-adhesion deficiency syndrome	1/5	0.0276907107529675	0.1797544820612921	44.78378378378378	160.62412864511748	CD53
17	Jensen_DISEASES	Peripheral vascular disease	2/47	0.0285237011063546	0.1797544820612921	8.017373737373738	28.51795808626062	CCND3;IKZF1
18	Jensen_DISEASES	Myoepithelial carcinoma	1/6	0.0331369865600355	0.1797544820612921	35.825225225225225	122.06031121746015	NR4A3
19	Jensen_DISEASES	Trichorhinophalangeal syndrome type I	1/6	0.0331369865600355	0.1797544820612921	35.825225225225225	122.06031121746015	IKZF1
20	Jensen_DISEASES	Recurrent corneal erosion	1/6	0.0331369865600355	0.1797544820612921	35.825225225225225	122.06031121746015	TGFBI
