rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 12Hour GSE47960	5/300	0.0268862968640612	0.8168540473085245	3.1035957547917	11.223032197975323	EPS8;DDX5;MRPS24;SSR2;CDK2AP2
2	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 24Hour GSE47960	5/300	0.0268862968640612	0.8168540473085245	3.1035957547917	11.223032197975323	MRPL52;MRPL20;MRPS24;PRKCD;PABPC1
3	Virus_Perturbations_from_GEO_down	SARS-ddORF6 60Hour GSE47961	5/300	0.0268862968640612	0.8168540473085245	3.1035957547917	11.223032197975323	MRPL52;CDKN2D;MRPL20;DAD1;TGFBI
4	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 0Hour GSE37571	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	DNAJC7;MYADM;CD38;IKZF1
5	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 12Hour GSE47962	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	MRPL52;MRPL20;PSMB5;DAD1
6	Virus_Perturbations_from_GEO_down	A-CA-04-2009(H1N1) 18Hour GSE47960	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	MRPL52;MRPL20;ATP5G1;HSD17B10
7	Virus_Perturbations_from_GEO_down	A-Netherlands-602-2009(H1N1) 12Hour GSE40844	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	OLFM1;CYBB;CYP7B1;FKBP5
8	Virus_Perturbations_from_GEO_down	A-VN-1203-2004(H5N1) Day2-10^2pfu GSE33263	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	XBP1;ZFAND3;CRELD2;VAV1
9	Virus_Perturbations_from_GEO_down	A-Vietnam-1203-2004(H5N1) 18Hour GSE28166	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	LDHA;EIF6;CASP6;MYADM
10	Virus_Perturbations_from_GEO_down	A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 18Hour GSE43203	4/300	0.0881954020919088	0.8168540473085245	2.4514514514514514	5.952615512187749	LDHA;XBP1;MYADM;TGFBI
