rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	L1000_Kinase_and_GPCR_Perturbations_down	LGR4 knockdown 96h HA1E	8/300	0.0002880240614601436	0.1653834160904145	5.1622760800843	42.085282985158095	MRPL52;CDKN2D;MAFB;MVP;IL21R;TSPO;RAB3IL1;HSD17B10
2	L1000_Kinase_and_GPCR_Perturbations_down	MKNK1 knockdown 96h HA1E	8/300	0.0002880240614601436	0.1653834160904145	5.1622760800843	42.085282985158095	MRPL52;CDKN2D;SOCS3;DOK2;XBP1;MAFB;ZFAND3;IL21R
3	L1000_Kinase_and_GPCR_Perturbations_down	GPR153 knockdown 96h HEPG2	8/300	0.0002880240614601436	0.1653834160904145	5.1622760800843	42.085282985158095	COX7A2L;RNH1;PSMB5;GPR35;MVP;PRKCD;TGFBI;MRPS7
4	L1000_Kinase_and_GPCR_Perturbations_down	TRPM5 knockdown 96h HEPG2	8/300	0.0002880240614601436	0.1653834160904145	5.1622760800843	42.085282985158095	RNH1;PSMB5;ZFAND3;GPR35;MVP;PRKCD;TGFBI;PDIA6
5	L1000_Kinase_and_GPCR_Perturbations_down	TP53RK knockdown 96h HT29	8/300	0.0002880240614601436	0.1653834160904145	5.1622760800843	42.085282985158095	MRPL52;SOCS3;LSM12;RNH1;PSMB5;IL21R;VAV1;EIF4G1
6	L1000_Kinase_and_GPCR_Perturbations_down	LGR6 knockdown 96h HA1E	7/300	0.0015084266584627	0.4330692936446565	4.458475540386803	28.96532507385945	MRPL52;CDKN2D;LSM12;DOK2;MAFB;IL21R;TSPO
7	L1000_Kinase_and_GPCR_Perturbations_down	GABBR2 knockdown 96h HEPG2	7/300	0.0015084266584627	0.4330692936446565	4.458475540386803	28.96532507385945	RNH1;PSMB5;GPR35;MVP;PRKCD;TGFBI;PDIA6
8	L1000_Kinase_and_GPCR_Perturbations_down	IRAK4 knockdown 96h HEPG2	7/300	0.0015084266584627	0.4330692936446565	4.458475540386803	28.96532507385945	EPS8;SOCS3;XBP1;PSMB5;VARS;RAB3IL1;MRPS7
9	L1000_Kinase_and_GPCR_Perturbations_down	RARB knockdown 96h HEPG2	7/300	0.0015084266584627	0.4330692936446565	4.458475540386803	28.96532507385945	PSMB5;ZFAND3;GPR35;MVP;PRKCD;TGFBI;PDIA6
10	L1000_Kinase_and_GPCR_Perturbations_down	CHEK2 knockdown 96h PC3	7/300	0.0015084266584627	0.4330692936446565	4.458475540386803	28.96532507385945	LYN;SOCS3;PTPN1;RNH1;FABP5;MRPS7;LGMN
11	L1000_Kinase_and_GPCR_Perturbations_down	CDK11B knockdown 96h A549	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	EPS8;LDHA;XBP1;PSMB5;CFL1;BCL3
12	L1000_Kinase_and_GPCR_Perturbations_down	GPR62 knockdown 96h A549	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	MRPL20;XBP1;CFL1;DDX54;ATP5G1;HSD17B10
13	L1000_Kinase_and_GPCR_Perturbations_down	GPR84 knockdown 96h A549	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	SOCS3;LSM12;PSMB5;CFL1;CCRL2;CYP7B1
14	L1000_Kinase_and_GPCR_Perturbations_down	IGF1R knockdown 96h A549	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	MRPL20;XBP1;CFL1;DDX54;ATP5G1;HSD17B10
15	L1000_Kinase_and_GPCR_Perturbations_down	NMUR2 knockdown 96h A549	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	LYN;SOCS3;PSMB5;CFL1;CCRL2;CYP7B1
16	L1000_Kinase_and_GPCR_Perturbations_down	TRIO knockdown 96h A549	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	MRPL20;XBP1;CFL1;DDX54;ATP5G1;HSD17B10
17	L1000_Kinase_and_GPCR_Perturbations_down	CAMK2D knockdown 96h HA1E	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	MRPL52;LSM12;MAFB;ZFAND3;IL21R;TSPO
18	L1000_Kinase_and_GPCR_Perturbations_down	F2RL1 knockdown 96h HA1E	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	DOK2;ZFAND3;IL21R;RAB3IL1;CYP7B1;VAV1
19	L1000_Kinase_and_GPCR_Perturbations_down	KCNQ1 knockdown 96h HA1E	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	CDKN2D;ZFAND3;IL21R;TSPO;RAB3IL1;CYP7B1
20	L1000_Kinase_and_GPCR_Perturbations_down	TYRO3 knockdown 96h HCC515	6/300	0.0068799429603948	0.6371714915901134	3.772429726607624	18.783474300662288	CDKN2D;NR4A1;PTPN1;LSM12;PABPC1;IER5
