group	file_id	file_name	metric	value	status
animals	1428854at2759	1428854at2759.faa.mafft.clipkit.treefile	total_tree_length	2.6788	ok
animals	777920at2759	777920at2759.faa.mafft.clipkit.treefile	total_tree_length	1.526	ok
animals	1038775at2759	1038775at2759.faa.mafft.clipkit.treefile	total_tree_length	1.2456	ok
animals	39650at2759	39650at2759.faa.mafft.clipkit.treefile	total_tree_length	1.5605	ok
animals	1096688at2759	1096688at2759.faa.mafft.clipkit.treefile	total_tree_length	1.0789	ok
animals	996662at2759	996662at2759.faa.mafft.clipkit.treefile	total_tree_length	2.9109	ok
animals	1379600at2759	1379600at2759.faa.mafft.clipkit.treefile	total_tree_length	1.4372	ok
animals	1364586at2759	1364586at2759.faa.mafft.clipkit.treefile	total_tree_length	1.7994	ok
animals	674160at2759	674160at2759.faa.mafft.clipkit.treefile	total_tree_length	2.806	ok
animals	1112002at2759	1112002at2759.faa.mafft.clipkit.treefile	total_tree_length	1.6215	ok
animals	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	total_tree_length	1.3251	ok
animals	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	total_tree_length	0.9028	ok
animals	919955at2759	919955at2759.faa.mafft.clipkit.treefile	total_tree_length	1.5697	ok
animals	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	total_tree_length	1.2431	ok
animals	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	total_tree_length	0.6084	ok
animals	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	total_tree_length	1.8884	ok
animals	156083at2759	156083at2759.faa.mafft.clipkit.treefile	total_tree_length	0.1884	ok
animals	324863at2759	324863at2759.faa.mafft.clipkit.treefile	total_tree_length	2.2541	ok
animals	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	total_tree_length	1.2033	ok
animals	271586at2759	271586at2759.faa.mafft.clipkit.treefile	total_tree_length	2.9647	ok
animals	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	total_tree_length	0.7933	ok
animals	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	total_tree_length	0.4958	ok
animals	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	total_tree_length	1.1306	ok
animals	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	total_tree_length	1.6888	ok
animals	866359at2759	866359at2759.faa.mafft.clipkit.treefile	total_tree_length	0.9158	ok
animals	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	total_tree_length	1.8329	ok
animals	734666at2759	734666at2759.faa.mafft.clipkit.treefile	total_tree_length	1.0659	ok
animals	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	total_tree_length	1.7415	ok
animals	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	total_tree_length	1.4442	ok
animals	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	total_tree_length	0.8103	ok
animals	679771at2759	679771at2759.faa.mafft.clipkit.treefile	total_tree_length	2.1159	ok
animals	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	total_tree_length	1.9218	ok
animals	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	total_tree_length	2.668	ok
animals	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	total_tree_length	1.7083	ok
animals	296129at2759	296129at2759.faa.mafft.clipkit.treefile	total_tree_length	0.9444	ok
animals	1003258at2759	1003258at2759.faa.mafft.clipkit.treefile	total_tree_length	2.3387	ok
animals	453044at2759	453044at2759.faa.mafft.clipkit.treefile	total_tree_length	2.0966	ok
animals	331411at2759	331411at2759.faa.mafft.clipkit.treefile	total_tree_length	0.8276	ok
animals	975158at2759	975158at2759.faa.mafft.clipkit.treefile	total_tree_length	0.9939	ok
animals	355408at2759	355408at2759.faa.mafft.clipkit.treefile	total_tree_length	0.1802	ok
animals	1138059at2759	1138059at2759.faa.mafft.clipkit.treefile	total_tree_length	0.924	ok
animals	1488235at2759	1488235at2759.faa.mafft.clipkit.treefile	total_tree_length	1.0371	ok
animals	1441854at2759	1441854at2759.faa.mafft.clipkit.treefile	total_tree_length	1.1213	ok
animals	1538526at2759	1538526at2759.faa.mafft.clipkit.treefile	total_tree_length	1.2617	ok
animals	1269649at2759	1269649at2759.faa.mafft.clipkit.treefile	total_tree_length	1.1296	ok
animals	1264469at2759	1264469at2759.faa.mafft.clipkit.treefile	total_tree_length	2.2354	ok
animals	1194691at2759	1194691at2759.faa.mafft.clipkit.treefile	total_tree_length	0.8841	ok
