1	115	99062180
10	23	28816175
11	22	23986915
12	19	23235100
13	21	22362767
14	24	23265108
15	23	21088201
16	6	17487702
17	33	16938386
18	4	15572589
19	10	12787533
2	141	123451405
20	18	13899114
21	8	13093161
22	5	8696975
24	19	11344391
25	8	7312786
26	60	46055897
27	13	6387999
28	7	7803721
29	5	3496993
3	118	121534940
30	33	22021689
31	7	4714721
33	6	477022
35	13	1321807
37	3	336161
39	1	167149
4	77	8011800
5	85	76278832
6	63	66143299
7	37	40978052
8	28	38659334
9	23	33574751
W	184	6742290
Z	42	79826082
