ENSG0000	Gene_0	Gene Expression
ENSG0001	Gene_1	Gene Expression
ENSG0002	Gene_2	Gene Expression
ENSG0003	Gene_3	Gene Expression
ENSG0004	Gene_4	Gene Expression
ENSG0005	Gene_5	Gene Expression
ENSG0006	Gene_6	Gene Expression
ENSG0007	Gene_7	Gene Expression
ENSG0008	Gene_8	Gene Expression
ENSG0009	Gene_9	Gene Expression
ENSG00010	Gene_10	Gene Expression
ENSG00011	Gene_11	Gene Expression
ENSG00012	Gene_12	Gene Expression
ENSG00013	Gene_13	Gene Expression
ENSG00014	Gene_14	Gene Expression
ENSG00015	Gene_15	Gene Expression
ENSG00016	Gene_16	Gene Expression
ENSG00017	Gene_17	Gene Expression
ENSG00018	Gene_18	Gene Expression
ENSG00019	Gene_19	Gene Expression
ENSG00020	Gene_20	Gene Expression
ENSG00021	Gene_21	Gene Expression
ENSG00022	Gene_22	Gene Expression
ENSG00023	Gene_23	Gene Expression
ENSG00024	Gene_24	Gene Expression
ENSG00025	Gene_25	Gene Expression
ENSG00026	Gene_26	Gene Expression
ENSG00027	Gene_27	Gene Expression
ENSG00028	Gene_28	Gene Expression
ENSG00029	Gene_29	Gene Expression
ENSG00030	Gene_30	Gene Expression
ENSG00031	Gene_31	Gene Expression
ENSG00032	Gene_32	Gene Expression
ENSG00033	Gene_33	Gene Expression
ENSG00034	Gene_34	Gene Expression
ENSG00035	Gene_35	Gene Expression
ENSG00036	Gene_36	Gene Expression
ENSG00037	Gene_37	Gene Expression
ENSG00038	Gene_38	Gene Expression
ENSG00039	Gene_39	Gene Expression
ENSG00040	Gene_40	Gene Expression
ENSG00041	Gene_41	Gene Expression
ENSG00042	Gene_42	Gene Expression
ENSG00043	Gene_43	Gene Expression
ENSG00044	Gene_44	Gene Expression
ENSG00045	Gene_45	Gene Expression
ENSG00046	Gene_46	Gene Expression
ENSG00047	Gene_47	Gene Expression
ENSG00048	Gene_48	Gene Expression
ENSG00049	Gene_49	Gene Expression
ENSG00050	Gene_50	Gene Expression
ENSG00051	Gene_51	Gene Expression
ENSG00052	Gene_52	Gene Expression
ENSG00053	Gene_53	Gene Expression
ENSG00054	Gene_54	Gene Expression
ENSG00055	Gene_55	Gene Expression
ENSG00056	Gene_56	Gene Expression
ENSG00057	Gene_57	Gene Expression
ENSG00058	Gene_58	Gene Expression
ENSG00059	Gene_59	Gene Expression
ENSG00060	Gene_60	Gene Expression
ENSG00061	Gene_61	Gene Expression
ENSG00062	Gene_62	Gene Expression
ENSG00063	Gene_63	Gene Expression
ENSG00064	Gene_64	Gene Expression
ENSG00065	Gene_65	Gene Expression
ENSG00066	Gene_66	Gene Expression
ENSG00067	Gene_67	Gene Expression
ENSG00068	Gene_68	Gene Expression
ENSG00069	Gene_69	Gene Expression
ENSG00070	Gene_70	Gene Expression
ENSG00071	Gene_71	Gene Expression
ENSG00072	Gene_72	Gene Expression
ENSG00073	Gene_73	Gene Expression
ENSG00074	Gene_74	Gene Expression
ENSG00075	Gene_75	Gene Expression
ENSG00076	Gene_76	Gene Expression
ENSG00077	Gene_77	Gene Expression
ENSG00078	Gene_78	Gene Expression
ENSG00079	Gene_79	Gene Expression
ENSG00080	Gene_80	Gene Expression
ENSG00081	Gene_81	Gene Expression
ENSG00082	Gene_82	Gene Expression
ENSG00083	Gene_83	Gene Expression
ENSG00084	Gene_84	Gene Expression
ENSG00085	Gene_85	Gene Expression
ENSG00086	Gene_86	Gene Expression
ENSG00087	Gene_87	Gene Expression
ENSG00088	Gene_88	Gene Expression
ENSG00089	Gene_89	Gene Expression
ENSG00090	Gene_90	Gene Expression
ENSG00091	Gene_91	Gene Expression
ENSG00092	Gene_92	Gene Expression
ENSG00093	Gene_93	Gene Expression
ENSG00094	Gene_94	Gene Expression
ENSG00095	Gene_95	Gene Expression
ENSG00096	Gene_96	Gene Expression
ENSG00097	Gene_97	Gene Expression
ENSG00098	Gene_98	Gene Expression
ENSG00099	Gene_99	Gene Expression
ENSG000100	Gene_100	Gene Expression
ENSG000101	Gene_101	Gene Expression
ENSG000102	Gene_102	Gene Expression
ENSG000103	Gene_103	Gene Expression
ENSG000104	Gene_104	Gene Expression
ENSG000105	Gene_105	Gene Expression
ENSG000106	Gene_106	Gene Expression
ENSG000107	Gene_107	Gene Expression
ENSG000108	Gene_108	Gene Expression
ENSG000109	Gene_109	Gene Expression
ENSG000110	Gene_110	Gene Expression
ENSG000111	Gene_111	Gene Expression
ENSG000112	Gene_112	Gene Expression
ENSG000113	Gene_113	Gene Expression
ENSG000114	Gene_114	Gene Expression
ENSG000115	Gene_115	Gene Expression
ENSG000116	Gene_116	Gene Expression
ENSG000117	Gene_117	Gene Expression
ENSG000118	Gene_118	Gene Expression
ENSG000119	Gene_119	Gene Expression
ENSG000120	Gene_120	Gene Expression
ENSG000121	Gene_121	Gene Expression
ENSG000122	Gene_122	Gene Expression
ENSG000123	Gene_123	Gene Expression
ENSG000124	Gene_124	Gene Expression
ENSG000125	Gene_125	Gene Expression
ENSG000126	Gene_126	Gene Expression
ENSG000127	Gene_127	Gene Expression
ENSG000128	Gene_128	Gene Expression
ENSG000129	Gene_129	Gene Expression
ENSG000130	Gene_130	Gene Expression
ENSG000131	Gene_131	Gene Expression
ENSG000132	Gene_132	Gene Expression
ENSG000133	Gene_133	Gene Expression
ENSG000134	Gene_134	Gene Expression
ENSG000135	Gene_135	Gene Expression
ENSG000136	Gene_136	Gene Expression
ENSG000137	Gene_137	Gene Expression
ENSG000138	Gene_138	Gene Expression
ENSG000139	Gene_139	Gene Expression
ENSG000140	Gene_140	Gene Expression
ENSG000141	Gene_141	Gene Expression
ENSG000142	Gene_142	Gene Expression
ENSG000143	Gene_143	Gene Expression
ENSG000144	Gene_144	Gene Expression
ENSG000145	Gene_145	Gene Expression
ENSG000146	Gene_146	Gene Expression
ENSG000147	Gene_147	Gene Expression
ENSG000148	Gene_148	Gene Expression
ENSG000149	Gene_149	Gene Expression
ENSG000150	Gene_150	Gene Expression
ENSG000151	Gene_151	Gene Expression
ENSG000152	Gene_152	Gene Expression
ENSG000153	Gene_153	Gene Expression
ENSG000154	Gene_154	Gene Expression
ENSG000155	Gene_155	Gene Expression
ENSG000156	Gene_156	Gene Expression
ENSG000157	Gene_157	Gene Expression
ENSG000158	Gene_158	Gene Expression
ENSG000159	Gene_159	Gene Expression
ENSG000160	Gene_160	Gene Expression
ENSG000161	Gene_161	Gene Expression
ENSG000162	Gene_162	Gene Expression
ENSG000163	Gene_163	Gene Expression
ENSG000164	Gene_164	Gene Expression
ENSG000165	Gene_165	Gene Expression
ENSG000166	Gene_166	Gene Expression
ENSG000167	Gene_167	Gene Expression
ENSG000168	Gene_168	Gene Expression
ENSG000169	Gene_169	Gene Expression
ENSG000170	Gene_170	Gene Expression
ENSG000171	Gene_171	Gene Expression
ENSG000172	Gene_172	Gene Expression
ENSG000173	Gene_173	Gene Expression
ENSG000174	Gene_174	Gene Expression
ENSG000175	Gene_175	Gene Expression
ENSG000176	Gene_176	Gene Expression
ENSG000177	Gene_177	Gene Expression
ENSG000178	Gene_178	Gene Expression
ENSG000179	Gene_179	Gene Expression
ENSG000180	Gene_180	Gene Expression
ENSG000181	Gene_181	Gene Expression
ENSG000182	Gene_182	Gene Expression
ENSG000183	Gene_183	Gene Expression
ENSG000184	Gene_184	Gene Expression
ENSG000185	Gene_185	Gene Expression
ENSG000186	Gene_186	Gene Expression
ENSG000187	Gene_187	Gene Expression
ENSG000188	Gene_188	Gene Expression
ENSG000189	Gene_189	Gene Expression
ENSG000190	Gene_190	Gene Expression
ENSG000191	Gene_191	Gene Expression
ENSG000192	Gene_192	Gene Expression
ENSG000193	Gene_193	Gene Expression
ENSG000194	Gene_194	Gene Expression
ENSG000195	Gene_195	Gene Expression
ENSG000196	Gene_196	Gene Expression
ENSG000197	Gene_197	Gene Expression
ENSG000198	Gene_198	Gene Expression
ENSG000199	Gene_199	Gene Expression
ENSG000200	Gene_200	Gene Expression
ENSG000201	Gene_201	Gene Expression
ENSG000202	Gene_202	Gene Expression
ENSG000203	Gene_203	Gene Expression
ENSG000204	Gene_204	Gene Expression
ENSG000205	Gene_205	Gene Expression
ENSG000206	Gene_206	Gene Expression
ENSG000207	Gene_207	Gene Expression
ENSG000208	Gene_208	Gene Expression
ENSG000209	Gene_209	Gene Expression
ENSG000210	Gene_210	Gene Expression
ENSG000211	Gene_211	Gene Expression
ENSG000212	Gene_212	Gene Expression
ENSG000213	Gene_213	Gene Expression
ENSG000214	Gene_214	Gene Expression
ENSG000215	Gene_215	Gene Expression
ENSG000216	Gene_216	Gene Expression
ENSG000217	Gene_217	Gene Expression
ENSG000218	Gene_218	Gene Expression
ENSG000219	Gene_219	Gene Expression
ENSG000220	Gene_220	Gene Expression
ENSG000221	Gene_221	Gene Expression
ENSG000222	Gene_222	Gene Expression
ENSG000223	Gene_223	Gene Expression
ENSG000224	Gene_224	Gene Expression
ENSG000225	Gene_225	Gene Expression
ENSG000226	Gene_226	Gene Expression
ENSG000227	Gene_227	Gene Expression
ENSG000228	Gene_228	Gene Expression
ENSG000229	Gene_229	Gene Expression
ENSG000230	Gene_230	Gene Expression
ENSG000231	Gene_231	Gene Expression
ENSG000232	Gene_232	Gene Expression
ENSG000233	Gene_233	Gene Expression
ENSG000234	Gene_234	Gene Expression
ENSG000235	Gene_235	Gene Expression
ENSG000236	Gene_236	Gene Expression
ENSG000237	Gene_237	Gene Expression
ENSG000238	Gene_238	Gene Expression
ENSG000239	Gene_239	Gene Expression
ENSG000240	Gene_240	Gene Expression
ENSG000241	Gene_241	Gene Expression
ENSG000242	Gene_242	Gene Expression
ENSG000243	Gene_243	Gene Expression
ENSG000244	Gene_244	Gene Expression
ENSG000245	Gene_245	Gene Expression
ENSG000246	Gene_246	Gene Expression
ENSG000247	Gene_247	Gene Expression
ENSG000248	Gene_248	Gene Expression
ENSG000249	Gene_249	Gene Expression
ENSG000250	Gene_250	Gene Expression
ENSG000251	Gene_251	Gene Expression
ENSG000252	Gene_252	Gene Expression
ENSG000253	Gene_253	Gene Expression
ENSG000254	Gene_254	Gene Expression
ENSG000255	Gene_255	Gene Expression
ENSG000256	Gene_256	Gene Expression
ENSG000257	Gene_257	Gene Expression
ENSG000258	Gene_258	Gene Expression
ENSG000259	Gene_259	Gene Expression
ENSG000260	Gene_260	Gene Expression
ENSG000261	Gene_261	Gene Expression
ENSG000262	Gene_262	Gene Expression
ENSG000263	Gene_263	Gene Expression
ENSG000264	Gene_264	Gene Expression
ENSG000265	Gene_265	Gene Expression
ENSG000266	Gene_266	Gene Expression
ENSG000267	Gene_267	Gene Expression
ENSG000268	Gene_268	Gene Expression
ENSG000269	Gene_269	Gene Expression
ENSG000270	Gene_270	Gene Expression
ENSG000271	Gene_271	Gene Expression
ENSG000272	Gene_272	Gene Expression
ENSG000273	Gene_273	Gene Expression
ENSG000274	Gene_274	Gene Expression
ENSG000275	Gene_275	Gene Expression
ENSG000276	Gene_276	Gene Expression
ENSG000277	Gene_277	Gene Expression
ENSG000278	Gene_278	Gene Expression
ENSG000279	Gene_279	Gene Expression
ENSG000280	Gene_280	Gene Expression
ENSG000281	Gene_281	Gene Expression
ENSG000282	Gene_282	Gene Expression
ENSG000283	Gene_283	Gene Expression
ENSG000284	Gene_284	Gene Expression
ENSG000285	Gene_285	Gene Expression
ENSG000286	Gene_286	Gene Expression
ENSG000287	Gene_287	Gene Expression
ENSG000288	Gene_288	Gene Expression
ENSG000289	Gene_289	Gene Expression
ENSG000290	Gene_290	Gene Expression
ENSG000291	Gene_291	Gene Expression
ENSG000292	Gene_292	Gene Expression
ENSG000293	Gene_293	Gene Expression
ENSG000294	Gene_294	Gene Expression
ENSG000295	Gene_295	Gene Expression
ENSG000296	Gene_296	Gene Expression
ENSG000297	Gene_297	Gene Expression
ENSG000298	Gene_298	Gene Expression
ENSG000299	Gene_299	Gene Expression
ENSG000300	Gene_300	Gene Expression
ENSG000301	Gene_301	Gene Expression
ENSG000302	Gene_302	Gene Expression
ENSG000303	Gene_303	Gene Expression
ENSG000304	Gene_304	Gene Expression
ENSG000305	Gene_305	Gene Expression
ENSG000306	Gene_306	Gene Expression
ENSG000307	Gene_307	Gene Expression
ENSG000308	Gene_308	Gene Expression
ENSG000309	Gene_309	Gene Expression
ENSG000310	Gene_310	Gene Expression
ENSG000311	Gene_311	Gene Expression
ENSG000312	Gene_312	Gene Expression
ENSG000313	Gene_313	Gene Expression
ENSG000314	Gene_314	Gene Expression
ENSG000315	Gene_315	Gene Expression
ENSG000316	Gene_316	Gene Expression
ENSG000317	Gene_317	Gene Expression
ENSG000318	Gene_318	Gene Expression
ENSG000319	Gene_319	Gene Expression
ENSG000320	Gene_320	Gene Expression
ENSG000321	Gene_321	Gene Expression
ENSG000322	Gene_322	Gene Expression
ENSG000323	Gene_323	Gene Expression
ENSG000324	Gene_324	Gene Expression
ENSG000325	Gene_325	Gene Expression
ENSG000326	Gene_326	Gene Expression
ENSG000327	Gene_327	Gene Expression
ENSG000328	Gene_328	Gene Expression
ENSG000329	Gene_329	Gene Expression
ENSG000330	Gene_330	Gene Expression
ENSG000331	Gene_331	Gene Expression
ENSG000332	Gene_332	Gene Expression
ENSG000333	Gene_333	Gene Expression
ENSG000334	Gene_334	Gene Expression
ENSG000335	Gene_335	Gene Expression
ENSG000336	Gene_336	Gene Expression
ENSG000337	Gene_337	Gene Expression
ENSG000338	Gene_338	Gene Expression
ENSG000339	Gene_339	Gene Expression
ENSG000340	Gene_340	Gene Expression
ENSG000341	Gene_341	Gene Expression
ENSG000342	Gene_342	Gene Expression
ENSG000343	Gene_343	Gene Expression
ENSG000344	Gene_344	Gene Expression
ENSG000345	Gene_345	Gene Expression
ENSG000346	Gene_346	Gene Expression
ENSG000347	Gene_347	Gene Expression
ENSG000348	Gene_348	Gene Expression
ENSG000349	Gene_349	Gene Expression
ENSG000350	Gene_350	Gene Expression
ENSG000351	Gene_351	Gene Expression
ENSG000352	Gene_352	Gene Expression
ENSG000353	Gene_353	Gene Expression
ENSG000354	Gene_354	Gene Expression
ENSG000355	Gene_355	Gene Expression
ENSG000356	Gene_356	Gene Expression
ENSG000357	Gene_357	Gene Expression
ENSG000358	Gene_358	Gene Expression
ENSG000359	Gene_359	Gene Expression
ENSG000360	Gene_360	Gene Expression
ENSG000361	Gene_361	Gene Expression
ENSG000362	Gene_362	Gene Expression
ENSG000363	Gene_363	Gene Expression
ENSG000364	Gene_364	Gene Expression
ENSG000365	Gene_365	Gene Expression
ENSG000366	Gene_366	Gene Expression
ENSG000367	Gene_367	Gene Expression
ENSG000368	Gene_368	Gene Expression
ENSG000369	Gene_369	Gene Expression
ENSG000370	Gene_370	Gene Expression
ENSG000371	Gene_371	Gene Expression
ENSG000372	Gene_372	Gene Expression
ENSG000373	Gene_373	Gene Expression
ENSG000374	Gene_374	Gene Expression
ENSG000375	Gene_375	Gene Expression
ENSG000376	Gene_376	Gene Expression
ENSG000377	Gene_377	Gene Expression
ENSG000378	Gene_378	Gene Expression
ENSG000379	Gene_379	Gene Expression
ENSG000380	Gene_380	Gene Expression
ENSG000381	Gene_381	Gene Expression
ENSG000382	Gene_382	Gene Expression
ENSG000383	Gene_383	Gene Expression
ENSG000384	Gene_384	Gene Expression
ENSG000385	Gene_385	Gene Expression
ENSG000386	Gene_386	Gene Expression
ENSG000387	Gene_387	Gene Expression
ENSG000388	Gene_388	Gene Expression
ENSG000389	Gene_389	Gene Expression
ENSG000390	Gene_390	Gene Expression
ENSG000391	Gene_391	Gene Expression
ENSG000392	Gene_392	Gene Expression
ENSG000393	Gene_393	Gene Expression
ENSG000394	Gene_394	Gene Expression
ENSG000395	Gene_395	Gene Expression
ENSG000396	Gene_396	Gene Expression
ENSG000397	Gene_397	Gene Expression
ENSG000398	Gene_398	Gene Expression
ENSG000399	Gene_399	Gene Expression
ENSG000400	Gene_400	Gene Expression
ENSG000401	Gene_401	Gene Expression
ENSG000402	Gene_402	Gene Expression
ENSG000403	Gene_403	Gene Expression
ENSG000404	Gene_404	Gene Expression
ENSG000405	Gene_405	Gene Expression
ENSG000406	Gene_406	Gene Expression
ENSG000407	Gene_407	Gene Expression
ENSG000408	Gene_408	Gene Expression
ENSG000409	Gene_409	Gene Expression
ENSG000410	Gene_410	Gene Expression
ENSG000411	Gene_411	Gene Expression
ENSG000412	Gene_412	Gene Expression
ENSG000413	Gene_413	Gene Expression
ENSG000414	Gene_414	Gene Expression
ENSG000415	Gene_415	Gene Expression
ENSG000416	Gene_416	Gene Expression
ENSG000417	Gene_417	Gene Expression
ENSG000418	Gene_418	Gene Expression
ENSG000419	Gene_419	Gene Expression
ENSG000420	Gene_420	Gene Expression
ENSG000421	Gene_421	Gene Expression
ENSG000422	Gene_422	Gene Expression
ENSG000423	Gene_423	Gene Expression
ENSG000424	Gene_424	Gene Expression
ENSG000425	Gene_425	Gene Expression
ENSG000426	Gene_426	Gene Expression
ENSG000427	Gene_427	Gene Expression
ENSG000428	Gene_428	Gene Expression
ENSG000429	Gene_429	Gene Expression
ENSG000430	Gene_430	Gene Expression
ENSG000431	Gene_431	Gene Expression
ENSG000432	Gene_432	Gene Expression
ENSG000433	Gene_433	Gene Expression
ENSG000434	Gene_434	Gene Expression
ENSG000435	Gene_435	Gene Expression
ENSG000436	Gene_436	Gene Expression
ENSG000437	Gene_437	Gene Expression
ENSG000438	Gene_438	Gene Expression
ENSG000439	Gene_439	Gene Expression
ENSG000440	Gene_440	Gene Expression
ENSG000441	Gene_441	Gene Expression
ENSG000442	Gene_442	Gene Expression
ENSG000443	Gene_443	Gene Expression
ENSG000444	Gene_444	Gene Expression
ENSG000445	Gene_445	Gene Expression
ENSG000446	Gene_446	Gene Expression
ENSG000447	Gene_447	Gene Expression
ENSG000448	Gene_448	Gene Expression
ENSG000449	Gene_449	Gene Expression
ENSG000450	Gene_450	Gene Expression
ENSG000451	Gene_451	Gene Expression
ENSG000452	Gene_452	Gene Expression
ENSG000453	Gene_453	Gene Expression
ENSG000454	Gene_454	Gene Expression
ENSG000455	Gene_455	Gene Expression
ENSG000456	Gene_456	Gene Expression
ENSG000457	Gene_457	Gene Expression
ENSG000458	Gene_458	Gene Expression
ENSG000459	Gene_459	Gene Expression
ENSG000460	Gene_460	Gene Expression
ENSG000461	Gene_461	Gene Expression
ENSG000462	Gene_462	Gene Expression
ENSG000463	Gene_463	Gene Expression
ENSG000464	Gene_464	Gene Expression
ENSG000465	Gene_465	Gene Expression
ENSG000466	Gene_466	Gene Expression
ENSG000467	Gene_467	Gene Expression
ENSG000468	Gene_468	Gene Expression
ENSG000469	Gene_469	Gene Expression
ENSG000470	Gene_470	Gene Expression
ENSG000471	Gene_471	Gene Expression
ENSG000472	Gene_472	Gene Expression
ENSG000473	Gene_473	Gene Expression
ENSG000474	Gene_474	Gene Expression
ENSG000475	Gene_475	Gene Expression
ENSG000476	Gene_476	Gene Expression
ENSG000477	Gene_477	Gene Expression
ENSG000478	Gene_478	Gene Expression
ENSG000479	Gene_479	Gene Expression
ENSG000480	Gene_480	Gene Expression
ENSG000481	Gene_481	Gene Expression
ENSG000482	Gene_482	Gene Expression
ENSG000483	Gene_483	Gene Expression
ENSG000484	Gene_484	Gene Expression
ENSG000485	Gene_485	Gene Expression
ENSG000486	Gene_486	Gene Expression
ENSG000487	Gene_487	Gene Expression
ENSG000488	Gene_488	Gene Expression
ENSG000489	Gene_489	Gene Expression
ENSG000490	Gene_490	Gene Expression
ENSG000491	Gene_491	Gene Expression
ENSG000492	Gene_492	Gene Expression
ENSG000493	Gene_493	Gene Expression
ENSG000494	Gene_494	Gene Expression
ENSG000495	Gene_495	Gene Expression
ENSG000496	Gene_496	Gene Expression
ENSG000497	Gene_497	Gene Expression
ENSG000498	Gene_498	Gene Expression
ENSG000499	Gene_499	Gene Expression
ENSG000500	Gene_500	Gene Expression
ENSG000501	Gene_501	Gene Expression
ENSG000502	Gene_502	Gene Expression
ENSG000503	Gene_503	Gene Expression
ENSG000504	Gene_504	Gene Expression
ENSG000505	Gene_505	Gene Expression
ENSG000506	Gene_506	Gene Expression
ENSG000507	Gene_507	Gene Expression
ENSG000508	Gene_508	Gene Expression
ENSG000509	Gene_509	Gene Expression
ENSG000510	Gene_510	Gene Expression
ENSG000511	Gene_511	Gene Expression
ENSG000512	Gene_512	Gene Expression
ENSG000513	Gene_513	Gene Expression
ENSG000514	Gene_514	Gene Expression
ENSG000515	Gene_515	Gene Expression
ENSG000516	Gene_516	Gene Expression
ENSG000517	Gene_517	Gene Expression
ENSG000518	Gene_518	Gene Expression
ENSG000519	Gene_519	Gene Expression
ENSG000520	Gene_520	Gene Expression
ENSG000521	Gene_521	Gene Expression
ENSG000522	Gene_522	Gene Expression
ENSG000523	Gene_523	Gene Expression
ENSG000524	Gene_524	Gene Expression
ENSG000525	Gene_525	Gene Expression
ENSG000526	Gene_526	Gene Expression
ENSG000527	Gene_527	Gene Expression
ENSG000528	Gene_528	Gene Expression
ENSG000529	Gene_529	Gene Expression
ENSG000530	Gene_530	Gene Expression
ENSG000531	Gene_531	Gene Expression
ENSG000532	Gene_532	Gene Expression
ENSG000533	Gene_533	Gene Expression
ENSG000534	Gene_534	Gene Expression
ENSG000535	Gene_535	Gene Expression
ENSG000536	Gene_536	Gene Expression
ENSG000537	Gene_537	Gene Expression
ENSG000538	Gene_538	Gene Expression
ENSG000539	Gene_539	Gene Expression
ENSG000540	Gene_540	Gene Expression
ENSG000541	Gene_541	Gene Expression
ENSG000542	Gene_542	Gene Expression
ENSG000543	Gene_543	Gene Expression
ENSG000544	Gene_544	Gene Expression
ENSG000545	Gene_545	Gene Expression
ENSG000546	Gene_546	Gene Expression
ENSG000547	Gene_547	Gene Expression
ENSG000548	Gene_548	Gene Expression
ENSG000549	Gene_549	Gene Expression
ENSG000550	Gene_550	Gene Expression
ENSG000551	Gene_551	Gene Expression
ENSG000552	Gene_552	Gene Expression
ENSG000553	Gene_553	Gene Expression
ENSG000554	Gene_554	Gene Expression
ENSG000555	Gene_555	Gene Expression
ENSG000556	Gene_556	Gene Expression
ENSG000557	Gene_557	Gene Expression
ENSG000558	Gene_558	Gene Expression
ENSG000559	Gene_559	Gene Expression
ENSG000560	Gene_560	Gene Expression
ENSG000561	Gene_561	Gene Expression
ENSG000562	Gene_562	Gene Expression
ENSG000563	Gene_563	Gene Expression
ENSG000564	Gene_564	Gene Expression
ENSG000565	Gene_565	Gene Expression
ENSG000566	Gene_566	Gene Expression
ENSG000567	Gene_567	Gene Expression
ENSG000568	Gene_568	Gene Expression
ENSG000569	Gene_569	Gene Expression
ENSG000570	Gene_570	Gene Expression
ENSG000571	Gene_571	Gene Expression
ENSG000572	Gene_572	Gene Expression
ENSG000573	Gene_573	Gene Expression
ENSG000574	Gene_574	Gene Expression
