162755	Homo sapiens (taxid 9606)
42504	unclassified (taxid 0)
9046	cellular organisms (taxid 131567)
458	Human gammaherpesvirus 4 (taxid 10376)
346	root (taxid 1)
105	other sequences (taxid 28384)
98	Bacillus cereus (taxid 1396)
64	Proteus phage VB_PmiS-Isfahan (taxid 1969841)
38	Staphylococcus cohnii (taxid 29382)
36	Staphylococcus (taxid 1279)
21	Bacteria (taxid 2)
16	Proteobacteria (taxid 1224)
13	Ralstonia solanacearum (taxid 305)
11	Priestia megaterium (taxid 1404)
11	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1 (taxid 527030)
7	Staphylococcus haemolyticus (taxid 1283)
5	Tepidimonas taiwanensis (taxid 307486)
3	Staphylococcus aureus (taxid 1280)
3	Natrinema sp. SYSU A 869 (taxid 2871694)
3	Lactobacillus delbrueckii (taxid 1584)
2	Pseudomonas sp. CIP-10 (taxid 2892442)
2	Mycobacterium canettii (taxid 78331)
2	Lymphocryptovirus (taxid 10375)
2	Gemmatimonas groenlandica (taxid 2732249)
2	Bradyrhizobium sp. 170 (taxid 2782641)
1	Vibrio anguillarum (taxid 55601)
1	Thermus brockianus (taxid 56956)
1	Sulfidibacter corallicola (taxid 2818388)
1	Stenotrophomonas (taxid 40323)
1	Ralstonia solanacearum Rs-10-244 (taxid 1457195)
1	Pseudopedobacter saltans DSM 12145 (taxid 762903)
1	Pepper chlorotic spot virus (taxid 1414655)
1	Pasteurella multocida subsp. multocida (taxid 44283)
1	Mycobacterium colombiense CECT 3035 (taxid 1041522)
1	Mycobacterium (taxid 1763)
1	Mycobacteriaceae (taxid 1762)
1	Mucilaginibacter ginkgonis (taxid 2682091)
1	Micromonospora sagamiensis (taxid 47875)
1	Methanocaldococcus sp. FS406-22 (taxid 644281)
1	Kordiimonas pumila (taxid 2161677)
1	Klebsiella pneumoniae (taxid 573)
1	Hymenobacter (taxid 89966)
1	Gordonia polyisoprenivorans (taxid 84595)
1	Enterobacteriaceae (taxid 543)
1	Corynebacterium terpenotabidum Y-11 (taxid 1200352)
1	Clostridium intestinale (taxid 36845)
1	Bartonella ancashensis (taxid 1318743)
1	Arcobacter defluvii (taxid 873191)
1	Archaea (taxid 2157)
1	Alphaproteobacteria (taxid 28211)
1	Allocoleopsis franciscana PCC 7113 (taxid 1173027)
1	Alistipes indistinctus (taxid 626932)
1	Actinomycetia (taxid 1760)
