rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	GO_Biological_Process_2023	Smooth Muscle Tissue Development (GO:0048745)		0.00010375649691509012	0.03705187324757692	171.71929824561403	1575.2607627738391	EFEMP2;PTCH1
2	GO_Biological_Process_2023	Plasma Membrane Organization (GO:0007009)		0.0002537164171944995	0.03705187324757692	26.940913865546218	223.0517298827798	FA2H;RAB3A;PLSCR4
3	GO_Biological_Process_2023	Cellular Response To Sterol (GO:0036315)		0.00030062317079612634	0.03705187324757692	92.4480431848853	749.7215509241579	INSIG2;PTCH1
4	GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)		0.0003062138284923713	0.03705187324757692	6.031957013574661	48.805932933088286	DDIT3;PTCH1;MXI1;ZBTB20;ARID5B;MXD1;FRK
5	GO_Biological_Process_2023	Positive Regulation Of Cholesterol Transport (GO:0032376)		0.0013080109481967907	0.0987513628748946	41.422867513611614	275.0166760363066	PTCH1;LIPG
6	GO_Biological_Process_2023	Regulation Of Interleukin-17 Production (GO:0032660)		0.0015728364095765417	0.0987513628748946	37.536184210526315	242.2913642677941	DDIT3;NOD2
7	GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)		0.0017231303433518383	0.0987513628748946	4.445917042242762	28.29209404301549	DDIT3;PTCH1;MXI1;ZBTB20;ARID5B;MXD1;FRK
8	GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)		0.0019231200576792272	0.0987513628748946	3.333023649520506	20.844084570174402	MGAM;DDIT3;PTCH1;MXI1;ZBTB20;ARID5B;NOD2;MXD1;HOXA13;FRK
9	GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)		0.002863615911417199	0.0987513628748946	27.289473684210527	159.79815640778747	NOD2;TRIB2
10	GO_Biological_Process_2023	Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)		0.003242995689433701	0.0987513628748946	25.54535274356103	146.4070016760615	IL1RAPL1;NECTIN4
11	GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)		0.003924528583625142	0.0987513628748946	23.08569500674764	127.90650190366604	RAB3A;IL1RAPL1
12	GO_Biological_Process_2023	Positive Regulation Of Interleukin-8 Production (GO:0032757)		0.004980278280821176	0.0987513628748946	20.342551293487958	107.8616894754883	DDIT3;NOD2
13	GO_Biological_Process_2023	Regulation Of Cellular Catabolic Process (GO:0031329)		0.004980278280821176	0.0987513628748946	20.342551293487958	107.8616894754883	DDIT3;DEPP1
14	GO_Biological_Process_2023	Positive Regulation Of Lipoprotein Particle Clearance (GO:0010986)		0.006858164728997595	0.0987513628748946	196.90804597701148	981.0579908896415	LIPG
15	GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)		0.006858164728997595	0.0987513628748946	196.90804597701148	981.0579908896415	EFEMP2
16	GO_Biological_Process_2023	Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005)		0.008565477018667896	0.0987513628748946	147.67672413793105	702.9434892120464	ANGPTL4
17	GO_Biological_Process_2023	Galactolipid Biosynthetic Process (GO:0019375)		0.008565477018667896	0.0987513628748946	147.67672413793105	702.9434892120464	FA2H
18	GO_Biological_Process_2023	Galactosylceramide Biosynthetic Process (GO:0006682)		0.008565477018667896	0.0987513628748946	147.67672413793105	702.9434892120464	FA2H
19	GO_Biological_Process_2023	L-ascorbic Acid Metabolic Process (GO:0019852)		0.008565477018667896	0.0987513628748946	147.67672413793105	702.9434892120464	SLC2A3
20	GO_Biological_Process_2023	Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)		0.008565477018667896	0.0987513628748946	147.67672413793105	702.9434892120464	NOD2
21	GO_Biological_Process_2023	PERK-mediated Unfolded Protein Response (GO:0036499)		0.008565477018667896	0.0987513628748946	147.67672413793105	702.9434892120464	DDIT3
