8	FRZB	34.09865	6.410353	7.723306542243138e-255	2.826807427526411e-250
8	WIF1	33.93538	7.180125	2.0043338703382734e-252	3.668031199412557e-248
8	GLUL	33.636753	6.1037183	4.870975106074081e-248	5.942751995247248e-244
8	CLU	33.59687	6.249527	1.863721990775494e-247	1.5718777718549908e-243
8	TF	33.59266	7.1177464	2.1473153354484724e-247	1.5718777718549908e-243
8	RLBP1	33.256878	6.534225	1.6235785260605437e-242	9.904099605390327e-239
8	TRDN	33.103527	6.727442	2.6440426269445776e-240	1.382494345554264e-236
8	DACH1	32.686646	5.75019	2.4178627577592794e-234	1.1062024349593424e-230
8	TRPM3	32.677296	5.6540947	3.2827869526254113e-234	1.3300043229291665e-230
8	APOE	32.67419	6.265069	3.633792308759778e-234	1.3300043229291665e-230
8	SPP1	32.611256	7.0092897	2.8405660256818834e-233	9.451596100543874e-230
8	GPM6A	32.512367	4.9102955	7.130488157711961e-232	2.1748583088367958e-228
8	VIM	32.460827	5.466754	3.8106557660582625e-231	1.072875474565373e-227
8	GPX3	32.234894	5.1829076	5.728571381139469e-228	1.497653150864898e-224
8	HKDC1	32.08452	6.399325	7.249893283722055e-226	1.7690222938500727e-222
8	SLC1A3	32.018093	6.318342	6.106877342773318e-225	1.396986360142789e-221
8	LRRC4C	32.009953	5.0374417	7.927577945048859e-225	1.7068075315690194e-221
8	PTGDS	31.938278	5.576616	7.859266884571023e-224	1.5980945957899112e-220
8	FOXP2	31.758232	6.043468	2.444220624524573e-221	4.708469425169679e-218
8	NAV3	31.751478	5.631784	3.029513525465027e-221	5.544161227277273e-218
8	HES1	31.535946	6.524276	2.7945234620042973e-218	4.870588249181871e-215
8	RTN4	31.490746	3.6770926	1.162905779054318e-217	1.9347052008712314e-214
8	KIAA1217	31.48203	5.158556	1.5305101575330966e-217	2.435574011994299e-214
8	GABRG3	31.31785	6.0447392	2.6668596501851447e-215	4.067072085684436e-212
8	RGR	31.249748	5.707911	2.2501043728770355e-214	3.294242806066895e-211
8	ABI3BP	31.199406	6.0022793	1.0854188885894206e-213	1.527977566971592e-210
8	DKK3	31.056486	5.452464	9.325492611745318e-212	1.2641568706758902e-208
8	CTNNA2	30.898846	5.454331	1.2378830178476054e-209	1.6181341548657217e-206
8	ADGRL3	30.833925	5.20218	9.201232616169902e-209	1.1225810499481153e-205
8	MIR99AHG	30.625835	4.65012	5.545296653271246e-206	6.547206542141318e-203
8	CA2	30.155302	5.2306542	9.139736397598982e-200	1.0453859121516261e-196
8	LSAMP	29.78217	4.450271	6.6490414715406125e-195	7.374592936359332e-192
8	SULF1	29.689617	6.340703	1.04555247356958e-193	1.1255372377976528e-190
8	MYO3A	29.436134	5.5752935	1.8945937085761952e-190	1.981257837931352e-187
8	F3	29.39749	6.0375657	5.912854185853431e-190	6.011566001567262e-187
8	PRKG1	29.382364	5.0648623	9.2273616180122e-190	9.127855745428772e-187
8	SPOCK1	29.357111	4.8122067	1.9388443427265623e-189	1.8674642575824976e-186
8	PCSK2	29.109331	5.057612	2.7353085278781045e-186	2.567051985355551e-183
8	NKAIN2	28.996288	5.2348948	7.32836380621964e-185	6.705636091786127e-182
8	NAV2	28.967907	4.6037827	1.6697635725265085e-184	1.490610158976652e-181
8	CRABP1	28.928179	4.661273	5.281016728707099e-184	4.602154602081155e-181
8	ENO1	28.821316	3.6196454	1.1597884955950184e-182	9.871957843551924e-180
8	GABRG3-AS1	28.804626	5.063607	1.877039095984177e-182	1.561397908002656e-179
8	ARHGAP32	28.797934	3.6420586	2.2766041531632414e-182	1.8516886357761732e-179
8	FLT1	28.73458	5.1017222	1.4116942931801523e-181	1.123248322275799e-178
8	SPON1	28.660822	4.8006926	1.1751769387992039e-180	9.151627901487162e-178
8	CP	28.527624	5.135849	5.323598325021605e-179	4.059354631127412e-176
8	GRID2	28.440514	4.546916	6.384717416696356e-178	4.6737408433700666e-175
8	DCLK1	28.417154	5.152065	1.2413813257140487e-177	8.908979980874489e-175
8	PARD3B	27.981016	4.924669	2.766037097000959e-172	1.946917765141002e-169
