ENCFF061DCP	ENCSR038XTK	6728855810	251667144
ENCFF520JGO	ENCSR106RBR	1237611699	28643417
ENCFF951DMP	ENCSR097BWW	18483485321	459835406
ENCFF356FGM	ENCSR937RVN	1307994332	26554925
ENCFF312ZAH	ENCSR619DRM	980146434	21451378
ENCFF656VNC	ENCSR356QCD	996351555	20300900
ENCFF768OXG	ENCSR594OWA	1014593748	21998088
ENCFF550NDG	ENCSR154OUQ	9757643647	277653492
ENCFF470TLH	ENCSR512CWR	5810248891	193783324
ENCFF971RWR	ENCSR532CRI	8054261705	233849120
ENCFF373OSU	ENCSR953XJU	1014146463	24276545
ENCFF036ZSE	ENCSR217SET	6345183170	230709534
ENCFF881HKH	ENCSR429RHR	7831858013	247741366
ENCFF035MBL	ENCSR493IAY	11578302378	267457426
ENCFF239CCZ	ENCSR405TXU	2180233997	47554132
ENCFF291ZMA	ENCSR275ICP	8863887212	263314046
ENCFF504SRC	ENCSR512CWR	14125318088	322197416
ENCFF506AZM	ENCSR207TUX	11177045487	320506908
ENCFF671CNQ	ENCSR269SIA	7950338039	204438176
ENCFF427IVB	ENCSR620QNS	6852012286	236198516
ENCFF892CSR	ENCSR826ERZ	1097018529	24774525
ENCFF195CHQ	ENCSR385SZQ	9306146128	217689770
ENCFF723BNI	ENCSR405TXU	12576810751	297657600
ENCFF971ZOL	ENCSR098PTC	10427500233	249244062
ENCFF797NFF	ENCSR000FDI	16583589236	370924028
ENCFF386XBC	ENCSR037PGI	8124018857	212967560
ENCFF475HVL	ENCSR083STA	11049677511	252084677
ENCFF158JTK	ENCSR337IRF	9191609133	312235158
ENCFF845KHW	ENCSR062DXC	1059038351	23043593
ENCFF954LEK	ENCSR609DDQ	1172251227	23852858
ENCFF126PCH	ENCSR262QJC	1175780701	24316994
ENCFF207FFJ	ENCSR000FEK	1640979671	37564407
ENCFF579AOS	ENCSR166KPV	13580902003	454981890
ENCFF089NBC	ENCSR000FDI	1390609959	27299906
ENCFF135ZNA	ENCSR004SUL	5251456541	128652812
ENCFF744BKC	ENCSR270LZE	1178327645	25772955
ENCFF027MFO	ENCSR172PVJ	1017312586	20748515
ENCFF912JXS	ENCSR366EQH	887866956	21867846
ENCFF891VBB	ENCSR762FCX	829085840	20856794
ENCFF436UQZ	ENCSR309FOO	1045002285	24776785
ENCFF317UGP	ENCSR000FJL	19344529100	377741534
ENCFF499DRT	ENCSR037PGI	10956110207	356434346
ENCFF306UWM	ENCSR000FFJ	2695715611	60983854
ENCFF354ZBB	ENCSR000FJL	1442422227	33525459
ENCFF227GJA	ENCSR040DGJ	955336796	19754813
ENCFF771NTS	ENCSR278FHC	1144726849	25806247
ENCFF525BED	ENCSR354FBA	937459093	19441139
ENCFF123FCM	ENCSR261SMF	1008711900	22082019
ENCFF783UCG	ENCSR914DOH	1073869098	23712604
ENCFF057YLB	ENCSR217YRJ	1344283302	30057126
ENCFF011GAX	ENCSR422PVL	1441013490	29391920
ENCFF809XEZ	ENCSR964MZQ	11821145986	351131982
ENCFF288MMS	ENCSR294QCR	1385737976	28359535
ENCFF507KWN	ENCSR949JYS	1540158090	35280985
ENCFF749PTL	ENCSR970ZLG	1233811647	28583452
ENCFF646GPT	ENCSR301RCD	1343854772	30585813
ENCFF216YES	ENCSR691MQJ	2073477789	51900421
ENCFF081IPQ	ENCSR438TWI	1449311827	31153211
ENCFF100RAH	ENCSR649PJN	1311423157	27335468
ENCFF632VEJ	ENCSR964MZQ	7086185581	260772074
ENCFF655BJW	ENCSR608AHQ	1361921272	30431116
ENCFF615QUD	ENCSR017TFH	1302377529	27696579
ENCFF963LSW	ENCSR973MKT	1168322577	24741055
ENCFF265CHN	ENCSR989YIV	1108928139	27897700
ENCFF125JWY	ENCSR626RVD	10070283060	294226652
ENCFF174ZXV	ENCSR515EWI	1693604405	38819465
ENCFF347LOI	ENCSR964WHY	7228812855	246534828
ENCFF679IEV	ENCSR621ENC	3868109145	82274023
ENCFF698NHT	ENCSR814KRX	7726512169	221515228
ENCFF556XSQ	ENCSR318JAA	1111278530	23854237
ENCFF794PDW	ENCSR698CUE	1186868450	25598938
ENCFF082JPF	ENCSR000EPF	1187658402	27792392
ENCFF813AZG	ENCSR000EPY	1180566918	24053790
ENCFF254VNR	ENCSR000EPK	2958701621	76326299
ENCFF257JMK	ENCSR000EPS	1474613355	33147372
ENCFF470DIH	ENCSR000ENO	1257901957	25845324
ENCFF764WEH	ENCSR860NDZ	1797132248	39579658
ENCFF962IWA	ENCSR106OKX	1262371277	27450670
ENCFF693WFN	ENCSR286WIA	1588867746	34086939
ENCFF446SAR	ENCSR189YJQ	1548876211	35904936
ENCFF271MWD	ENCSR683QJJ	14394369524	331448127
ENCFF113TTX	ENCSR228VNQ	9989308024	238898119
ENCFF609ONB	ENCSR385AMY	2955725104	77622158
ENCFF958STK	ENCSR000EPV	14153556392	318533661
ENCFF679BZE	ENCSR000ENY	1608021142	42331280
ENCFF415VYR	ENCSR000ENY	7844804733	218889583
ENCFF124NTF	ENCSR000EPI	1635999470	44746057
ENCFF106QNL	ENCSR000EPE	10538298385	205455505
ENCFF205SEU	ENCSR000EQJ	10445589471	235811314
ENCFF531YGS	ENCSR167JFX	26069366787	622303338
ENCFF109NHB	ENCSR000EQD	11718038542	268550411
ENCFF283CBR	ENCSR000END	10138698319	264995232
ENCFF688FWV	ENCSR000EPM	961349979	22771395
ENCFF636MYO	ENCSR000EPM	7916351547	196767444
ENCFF083TMS	ENCSR840TVG	1657650529	36299512
ENCFF008ZXL	ENCSR000EQC	6775086537	167766700
ENCFF409AYQ	ENCSR000EQC	15972835813	359092471
ENCFF429DIK	ENCSR000EOR	834342510	22279127
ENCFF491XGO	ENCSR128IVG	2001823203	45330949
ENCFF842SRE	ENCSR128IVG	987158342	25226715
ENCFF384FBU	ENCSR660OQE	1137817529	26210379
ENCFF706IOQ	ENCSR000EPZ	5743463130	155340528
ENCFF746PNK	ENCSR047FNH	2097371528	52645858
ENCFF756YMY	ENCSR660OQE	1513710027	33085649
ENCFF564GKX	ENCSR000EMC	965775161	30639778
ENCFF974EMU	ENCSR782SSS	1961389035	41097854
ENCFF185XIM	ENCSR554WUJ	2602301561	55692585
ENCFF504RZQ	ENCSR531HPD	1049002293	26061617
ENCFF071PJT	ENCSR930YSB	3044291393	62808551
ENCFF767UJT	ENCSR000EOK	1049351348	22043063
ENCFF527UBV	ENCSR565WPR	1215995268	30344298
ENCFF120AZH	ENCSR406EMB	1091743129	24310979
ENCFF564QFI	ENCSR136DNA	657679775	16825365
ENCFF910RBA	ENCSR000EQN	862522572	20044972
ENCFF703MYL	ENCSR406EMB	1285353565	32740595
ENCFF958UKK	ENCSR000EQM	1041350865	24500107
ENCFF872IRX	ENCSR136DNA	1006000449	22626375
ENCFF567PRE	ENCSR347CEH	1334329753	33498551
ENCFF059FZX	ENCSR347CEH	1230952415	31816267
ENCFF052HPJ	ENCSR000EME	1166461217	26989479
ENCFF607UFP	ENCSR000EPS	939211074	20847386
ENCFF572JEV	ENCSR000EMO	1486691441	33540949
ENCFF320PBW	ENCSR837VHE	890094427	20770630
ENCFF177QEG	ENCSR000EMN	987059679	21082103
ENCFF761RMZ	ENCSR000ELY	1314292933	28443646
ENCFF722EYL	ENCSR000EMY	1352266490	28260684
ENCFF331FHB	ENCSR000ENU	1402980361	31481732
ENCFF817WGC	ENCSR523FJT	736365452	19195659
ENCFF437OHA	ENCSR565WPR	891461568	20853561
ENCFF702JOA	ENCSR406EMB	941363391	22210221
ENCFF380BVB	ENCSR077EYC	1469564692	32714489
ENCFF337FBC	ENCSR000EOL	1157927805	24095765
ENCFF843XXF	ENCSR000EQE	961766964	20042533
ENCFF252OHE	ENCSR000EMM	959367784	19615721
ENCFF711TVK	ENCSR000EMX	1111445051	23998431
ENCFF864MVZ	ENCSR000EON	1130482139	24894494
ENCFF239TYW	ENCSR000EMO	1064836478	23846115
ENCFF157ZQZ	ENCSR000EON	1194782057	27113490
ENCFF043EML	ENCSR000ENK	1748267178	39171725
ENCFF615FBZ	ENCSR000EQH	1330483512	28079837
ENCFF909YNR	ENCSR000ENK	1392475596	32097004
ENCFF230GUV	ENCSR000EPW	1059003837	22557891
ENCFF917PWU	ENCSR000ENG	1162343671	25276504
ENCFF770WWF	ENCSR000EPT	1071342775	22144275
ENCFF110OTC	ENCSR000EOC	1261996337	29100133
ENCFF330OTU	ENCSR133SPH	1382049386	29045440
ENCFF264KTQ	ENCSR294XUZ	1144211219	29159875
ENCFF975TMB	ENCSR000EOP	1063231161	25544145
ENCFF569GII	ENCSR453EVC	1487033789	30293901
ENCFF721PUH	ENCSR320PGJ	1411377886	32012110
ENCFF790PQK	ENCSR000EMW	2085533067	42184194
ENCFF573NRX	ENCSR660OQE	1143418704	29393250
ENCFF049OVS	ENCSR033STL	3544170398	88142740
ENCFF407AEO	ENCSR384KCZ	1038134168	24182373
ENCFF394BLL	ENCSR092WMD	1308886864	31752245
ENCFF720KJS	ENCSR384KCZ	850957081	19964006
ENCFF583NWU	ENCSR122VUW	2380249703	53281865
ENCFF900ZMW	ENCSR434OBM	3205090845	82010714
ENCFF672ZRK	ENCSR000EMJ	1405073938	32890617
ENCFF123GUH	ENCSR000END	1099472117	25723565
ENCFF184FIC	ENCSR000EPG	2112476216	48894458
ENCFF126MXQ	ENCSR299BQG	3893209075	95899028
ENCFF342FZZ	ENCSR000EPO	9018338926	230503704
ENCFF410CDT	ENCSR000ELW	9635794530	207630574
ENCFF584GMV	ENCSR000EMZ	9767986391	240623978
ENCFF148TNA	ENCSR217RVH	13045664991	292534511
ENCFF862TZA	ENCSR000EOK	9242139668	215140362
ENCFF580KMF	ENCSR316UDN	15851059363	358986765
ENCFF317KXS	ENCSR000EPI	3063795650	72949280
ENCFF683FIO	ENCSR946MVP	15562399562	368161942
ENCFF326MNW	ENCSR594NOE	8534839979	297017306
ENCFF860SCX	ENCSR706IDL	3776042881	80425921
ENCFF851CVH	ENCSR364MFN	7388400835	247925838
ENCFF618GPG	ENCSR664PKM	10269292676	269927758
ENCFF538CJS	ENCSR364MFN	12966536252	377643082
ENCFF427WUB	ENCSR301OGM	5752511037	113612404
ENCFF478GFR	ENCSR337IRF	13217114888	332670422
ENCFF854SID	ENCSR593LTJ	15956470038	474485320
ENCFF493PJK	ENCSR845CFB	14922202847	393602722
ENCFF833UTG	ENCSR820WLP	9998804547	300679986
ENCFF209TPB	ENCSR845CFB	4327734490	92440478
ENCFF567HRE	ENCSR932KWJ	2712263494	52158332
ENCFF222DBP	ENCSR594NOE	10169941531	226672946
ENCFF529PQJ	ENCSR503HIB	5882023191	134777394
ENCFF479STA	ENCSR932KWJ	9497778702	202117594
ENCFF591KQX	ENCSR706IDL	26681316426	765259770
ENCFF733AWW	ENCSR845CFB	12321836848	275963372
ENCFF860UCH	ENCSR346JWH	5405862706	143458242
ENCFF912RFQ	ENCSR004SUL	14317780834	315288256
ENCFF315HVS	ENCSR305WAA	5941207809	130408922
ENCFF277BCT	ENCSR763XBU	3966583620	89688954
ENCFF609GVC	ENCSR742HBK	13213904767	324129012
ENCFF614XTQ	ENCSR629TMA	11592556100	243722708
ENCFF397NNU	ENCSR059NIN	7209682370	158914572
ENCFF958AIS	ENCSR796YOJ	6447284673	150060310
ENCFF143UWH	ENCSR022UVL	6665760068	157123662
ENCFF591CAE	ENCSR334MDJ	8522256260	193490242
ENCFF265UWQ	ENCSR590EFT	6161476567	141537686
ENCFF502IOV	ENCSR879XUH	5965236286	131768856
ENCFF384BAM	ENCSR432QFU	5713723805	139134748
ENCFF639BBF	ENCSR221ROM	4427359407	97917822
ENCFF189NCP	ENCSR209ECO	5550285254	124131594
ENCFF593VRV	ENCSR122NRV	7817936639	201522948
ENCFF966VCS	ENCSR880CUB	10161654495	234735412
ENCFF178LGT	ENCSR660OQE	750809752	17538320
ENCFF699GQI	ENCSR000EOH	8518328639	217179406
ENCFF765JWE	ENCSR426TPQ	13782193386	294988066
ENCFF474HCY	ENCSR731QLJ	16901202829	366852927
ENCFF810ITU	ENCSR000ENT	7904211038	206101679
ENCFF800XDR	ENCSR000EOH	1070827304	26656735
ENCFF420XBG	ENCSR000ENT	1493594570	33802924
ENCFF110OQK	ENCSR540PVZ	1243911239	26201658
ENCFF468MGO	ENCSR660OQE	909198264	21963506
ENCFF527BCW	ENCSR452DCM	18415386780	403606205
ENCFF752UBN	ENCSR704HNG	28943339181	652687435
ENCFF055IAY	ENCSR036VRV	1069419284	24477059
ENCFF796EIC	ENCSR683YLO	2896999531	61266330
ENCFF548PCJ	ENCSR325LYJ	10616441994	233464365
ENCFF603PQU	ENCSR517NHP	3272944045	82513740
ENCFF718QTM	ENCSR656QYL	2740973290	55035342
ENCFF153XKN	ENCSR129TSG	2990368412	72424176
ENCFF879OUC	ENCSR622TWS	11001418512	249604566
ENCFF746AVY	ENCSR518JGY	3408675041	73183307
ENCFF653EJM	ENCSR035QHH	17057474582	367943292
ENCFF151AKL	ENCSR000EOP	1214713263	28227621
ENCFF607QME	ENCSR000EOI	10137309910	265508018
ENCFF949ZUY	ENCSR141NSQ	3253650739	72749908
ENCFF251BVA	ENCSR000EQI	13026827669	310637206
ENCFF887FPE	ENCSR000ENS	1023569438	22259442
ENCFF868MNL	ENCSR000EMJ	8992416056	232530483
ENCFF701QQE	ENCSR000EOO	1347718120	34054837
ENCFF272GJL	ENCSR000EQG	912751008	18880967
ENCFF494NNN	ENCSR000EOO	26248907020	585399301
ENCFF540XCT	ENCSR000EMZ	974885206	22009685
ENCFF224MAE	ENCSR278FVO	3400657815	72210025
ENCFF774HQH	ENCSR000ENL	9022608513	236166353
ENCFF388XOT	ENCSR000ENW	8036862855	266270826
ENCFF772FON	ENCSR200BNM	8589369294	217761476
ENCFF196YDY	ENCSR234VLI	6845288960	159033926
ENCFF615RWO	ENCSR839RAJ	4522123633	102864166
ENCFF138DUZ	ENCSR649MJI	3916094623	87133288
ENCFF072OFG	ENCSR650TZF	4432093798	110040836
ENCFF948ZYY	ENCSR339TVH	3623102619	83340024
ENCFF129OBE	ENCSR846VGZ	7205706026	160065404
ENCFF100WCS	ENCSR258POP	6662210889	157501196
ENCFF515ADG	ENCSR694DOX	3844876450	84549926
ENCFF914GOI	ENCSR677XGD	5766854466	131979868
ENCFF418AJG	ENCSR419KXU	6241545511	143426910
ENCFF055OSR	ENCSR587SZC	5098512432	132521882
ENCFF855CLY	ENCSR904LMG	6406876103	154994622
ENCFF446JDN	ENCSR428ZCP	6677191611	161043276
ENCFF623RFL	ENCSR941DTJ	1209465813	29697189
ENCFF917PBO	ENCSR564TUY	1724506567	34425185
ENCFF985GDK	ENCSR729DRB	2042197991	42363894
ENCFF516IJI	ENCSR555TFE	1857644631	40833343
ENCFF544EKH	ENCSR645GJD	2596617272	58146408
ENCFF068LMH	ENCSR562ACY	1497693219	32577120
ENCFF762XYC	ENCSR615WIN	1785033738	38335077
ENCFF389PCQ	ENCSR849OKE	1673757197	38617784
ENCFF932GSF	ENCSR193LYA	1643578679	35109188
ENCFF503BFE	ENCSR059LXL	1605665497	37121775
ENCFF740FBM	ENCSR726YMS	1653980075	32985886
ENCFF682MMN	ENCSR295ELC	1292179084	27263870
ENCFF470OZU	ENCSR723JLG	1559499299	34388603
ENCFF027HRH	ENCSR588JXI	1718214920	37780261
ENCFF765ERD	ENCSR861NUH	1530138513	30928946
ENCFF523QHF	ENCSR392GCE	1786231694	40756411
ENCFF791WZV	ENCSR932DHT	1630193546	32697329
ENCFF850HIE	ENCSR022ECC	1495208553	30046310
ENCFF267JNC	ENCSR154ZNQ	2258657363	55721894
ENCFF046WNY	ENCSR565EBN	1362994709	34204757
ENCFF128SBY	ENCSR010ZMK	1595435022	34802757
ENCFF638RZK	ENCSR309YDN	1682473993	34958520
ENCFF576XTM	ENCSR303YII	1548540190	33067811
ENCFF339WOJ	ENCSR941SMM	1547352661	34434269
ENCFF251UUB	ENCSR572LDG	1739575162	34265889
ENCFF867EBM	ENCSR305UJX	1892490888	36747000
ENCFF693CWY	ENCSR670VQZ	1257144300	27269109
ENCFF783HYF	ENCSR064GBK	1613489371	36250539
ENCFF582VOY	ENCSR156CLC	1910513243	44761501
ENCFF971YBX	ENCSR851ZFT	1564868427	35994558
ENCFF074OHR	ENCSR178JBL	1813613332	38206997
ENCFF268QVD	ENCSR258IBL	1361721966	29225950
ENCFF428KBH	ENCSR569ATD	1652822383	36694455
ENCFF394GYL	ENCSR953WJO	2080152505	46508696
ENCFF979WRO	ENCSR155NBS	2330962086	54326134
ENCFF143LJM	ENCSR424MWH	8182656139	213690140
ENCFF449IAB	ENCSR986XLW	1365532573	29134343
ENCFF679BDM	ENCSR336QAO	6689041659	182400038
ENCFF370NES	ENCSR000EPX	9243091866	221323829
ENCFF407ORW	ENCSR306BHE	7429764860	192388130
ENCFF737SCC	ENCSR257BGZ	8016973752	223604020
ENCFF197VOO	ENCSR052AWE	14932002997	500732088
ENCFF695RSF	ENCSR052AWE	15742754365	329004838
ENCFF755WZY	ENCSR639ZJI	1063842388	23797863
ENCFF635JQB	ENCSR457ILW	966925532	21993127
ENCFF956NIR	ENCSR938UOR	915223546	20760260
ENCFF785KVP	ENCSR083STA	2092192226	45520891
ENCFF481MBB	ENCSR563XRP	1019712242	20920971
ENCFF222ICK	ENCSR511GQA	982035872	19745618
ENCFF056MLO	ENCSR622CAH	1040415997	25732125
ENCFF276XKV	ENCSR127PWK	17735877736	371832462
ENCFF759TZH	ENCSR119HXE	1116860908	27993050
ENCFF117RRB	ENCSR217SET	6826933686	200924716
ENCFF453YEB	ENCSR828RNY	1384096174	31194545
ENCFF982YMU	ENCSR728BAD	1250614074	28285867
ENCFF786NAW	ENCSR959ZXU	12262913645	287155024
ENCFF378TCX	ENCSR155NPL	1279040266	29197883
ENCFF803UUA	ENCSR428XAX	1519070612	30412138
ENCFF525JWX	ENCSR072NBR	1306122562	28508125
ENCFF926JEK	ENCSR187PYY	1467593875	34122520
ENCFF292XIO	ENCSR328UMC	1349245791	30271894
ENCFF109HRJ	ENCSR887BNC	1229806758	27757731
ENCFF998MJG	ENCSR268QCH	1310916804	28134093
ENCFF895DTV	ENCSR627KFV	1349592847	28929175
ENCFF141JWM	ENCSR718AAB	1360265965	28319908
ENCFF022KTP	ENCSR856QJX	1522697911	32314013
ENCFF948ZIC	ENCSR986YWZ	11928004922	270513906
ENCFF729HDS	ENCSR419MZH	1185396470	27129463
ENCFF773QTX	ENCSR174GXG	1268655761	28136552
ENCFF359EXU	ENCSR974TXT	1497506924	34718490
ENCFF176PMR	ENCSR868XPR	1415074388	29056603
ENCFF288NSD	ENCSR986HEN	1459632984	30365668
ENCFF388YEP	ENCSR759UNY	16395704677	339658872
ENCFF481MNH	ENCSR752EPH	14914280194	332718825
ENCFF224DKF	ENCSR809CEA	15348496280	354739544
ENCFF123YLB	ENCSR963ALV	9139856736	331199958
ENCFF815XTG	ENCSR753QKD	1368752386	29593878
ENCFF284UQW	ENCSR866RCY	1280661193	26445848
ENCFF912GWM	ENCSR874CAK	2719310891	66888168
ENCFF074CFB	ENCSR294XUZ	951117052	21607554
ENCFF834QMN	ENCSR414ZUA	1259912123	25303613
ENCFF282CQE	ENCSR000EOG	1464041844	32087110
ENCFF455EQZ	ENCSR000EOS	1379618075	29972878
ENCFF409JXE	ENCSR000ENX	1088589253	24707781
ENCFF384GNY	ENCSR000EPW	1293509709	27399352
ENCFF547VBP	ENCSR000EPD	11400380190	245772194
ENCFF852XZM	ENCSR000ENI	1387674954	31339320
ENCFF874TXO	ENCSR000EMW	1337166745	27915079
ENCFF692CTI	ENCSR000EMR	1081115936	21585366
ENCFF243DIU	ENCSR000EQG	13880991427	320627502
ENCFF474NSD	ENCSR000EQB	12655705775	252876225
ENCFF194GNS	ENCSR000ELW	1408588028	30796313
ENCFF364GRM	ENCSR000EPD	1561020010	37199149
ENCFF143UAJ	ENCSR000EMG	1760431354	39576336
ENCFF869SOT	ENCSR384KCZ	1344651435	33763011
ENCFF219OQC	ENCSR384KCZ	980168360	22271599
ENCFF978LNU	ENCSR940NLN	10904329865	298558282
ENCFF055PLA	ENCSR937UWI	17979720637	389841216
ENCFF205EJO	ENCSR990XXC	1688670925	37746263
ENCFF522QNO	ENCSR809CEA	13111169188	263653230
ENCFF436JHH	ENCSR859CZM	15841239321	456987142
ENCFF177QSE	ENCSR759UNY	2688282631	51246330
ENCFF984INV	ENCSR946MVP	10811628658	285041876
ENCFF461HFP	ENCSR662HMO	15487062802	396907658
ENCFF037KOG	ENCSR584LUZ	13360229598	273489430
ENCFF973FCP	ENCSR420NOA	5523344047	121125828
ENCFF640FPX	ENCSR548MMD	2038486967	45505371
ENCFF185EZR	ENCSR362JSZ	10657398448	282627338
ENCFF580BPC	ENCSR314EZY	8226829350	247334342
ENCFF014DVT	ENCSR412NMI	5452016797	202532182
ENCFF643CGR	ENCSR489NAM	10692480120	303757764
ENCFF690VNI	ENCSR095GWE	16570946660	352717458
ENCFF537FXA	ENCSR224FOA	12039067787	399041594
ENCFF432EWQ	ENCSR678ILN	1358815433	31475418
ENCFF906DWG	ENCSR814KRX	7734670694	236679000
ENCFF004ISN	ENCSR946DXB	5576790214	199368206
ENCFF520WIK	ENCSR364TKL	1359224552	27764601
ENCFF644KLS	ENCSR097BWW	1610454306	30845622
