ENCFF679IEV	ENCSR621ENC	3868109145	82274023
ENCFF254VNR	ENCSR000EPK	2958701621	76326299
ENCFF609ONB	ENCSR385AMY	2955725104	77622158
ENCFF049OVS	ENCSR033STL	3544170398	88142740
ENCFF900ZMW	ENCSR434OBM	3205090845	82010714
ENCFF126MXQ	ENCSR299BQG	3893209075	95899028
ENCFF317KXS	ENCSR000EPI	3063795650	72949280
ENCFF860SCX	ENCSR706IDL	3776042881	80425921
ENCFF209TPB	ENCSR845CFB	4327734490	92440478
ENCFF277BCT	ENCSR763XBU	3966583620	89688954
ENCFF639BBF	ENCSR221ROM	4427359407	97917822
ENCFF603PQU	ENCSR517NHP	3272944045	82513740
ENCFF153XKN	ENCSR129TSG	2990368412	72424176
ENCFF746AVY	ENCSR518JGY	3408675041	73183307
ENCFF949ZUY	ENCSR141NSQ	3253650739	72749908
ENCFF224MAE	ENCSR278FVO	3400657815	72210025
ENCFF138DUZ	ENCSR649MJI	3916094623	87133288
ENCFF948ZYY	ENCSR339TVH	3623102619	83340024
ENCFF515ADG	ENCSR694DOX	3844876450	84549926
ENCFF479ENE	ENCSR796SJV	3087471832	79390571
ENCFF300DZY	ENCSR722HJG	4181946727	95695078
ENCFF486AEZ	ENCSR659JPP	3705616452	88837942
ENCFF989COB	ENCSR646JBR	3919812597	89660794
ENCFF226LGV	ENCSR455GUW	3643661108	83201100
ENCFF108ELD	ENCSR111LTT	3593568115	91741902
ENCFF875DPQ	ENCSR457JOG	3449429922	81701162
ENCFF641LOI	ENCSR000EQK	4067291864	82810043
ENCFF189UVI	ENCSR940NLN	3634078529	80466210
ENCFF376RKB	ENCSR771DAX	3802832657	73370053
ENCFF425CQF	ENCSR420HOT	3472778686	76608288
ENCFF209VNK	ENCSR426IEA	4012727709	79948640
ENCFF261MKA	ENCSR000EPH	3306222964	77054501
ENCFF158LPS	ENCSR982XOK	4748367316	97016560
ENCFF860YPG	ENCSR163GMC	3794399957	82385210
ENCFF642YUG	ENCSR173BJC	3300225183	73373814
ENCFF051GHB	ENCSR597URK	3462040222	78558518
ENCFF199RZW	ENCSR296TFH	2949064045	78670480
ENCFF016ISY	ENCSR740DJQ	3231322161	82509208
ENCFF461BEX	ENCSR791BHE	3735380325	99336272
ENCFF801NTK	ENCSR443YJP	3460949906	98565994
ENCFF300YHK	ENCSR531UVE	3745213670	78570568
ENCFF396JLE	ENCSR422IIZ	3377049480	82032010
ENCFF461QHE	ENCSR625WLB	2894323417	71727020
ENCFF024BHN	ENCSR237BOF	2594012412	70918044
ENCFF735YUU	ENCSR935EVZ	3409150831	88030893
ENCFF129IPF	ENCSR445XYW	2705712445	70380674
ENCFF891OQU	ENCSR164PQJ	3558826915	82430344
ENCFF407PIT	ENCSR497NLU	3480375003	81673586
ENCFF818DQZ	ENCSR298SDT	2772838394	70180000
ENCFF365VAK	ENCSR541PUY	3330502341	79899966
ENCFF143SWX	ENCSR747RGR	3636875361	94552760
ENCFF585SDX	ENCSR126EVX	3910135174	96384898
ENCFF663ZYE	ENCSR058ELM	2975879996	79041522
ENCFF028ETM	ENCSR474GZQ	4456176664	99590830
ENCFF632FSE	ENCSR634YVQ	2722078377	83681250
ENCFF291ZCY	ENCSR215DXT	4498918097	97206886
