ENCSR497NLU	3480375003	1
ENCSR420HOT	3472778686	1
ENCSR597URK	3462040222	1
ENCSR457JOG	3449429922	1
ENCSR000EMW	3422699812	2
ENCSR935EVZ	3409150831	1
ENCSR518JGY	3408675041	1
ENCSR278FVO	3400657815	1
ENCSR422IIZ	3377049480	1
ENCSR000FJH	3361531595	2
ENCSR541PUY	3330502341	1
ENCSR173BJC	3300225183	1
ENCSR000EQL	3296775099	2
ENCSR517NHP	3272944045	1
ENCSR141NSQ	3253650739	1
ENCSR740DJQ	3231322161	1
ENCSR000EMV	3206018457	1
ENCSR434OBM	3205090845	1
ENCSR000EMT	3156472139	2
ENCSR198UKY	3148980720	1
ENCSR937NLH	3147716018	1
ENCSR000ENK	3140742774	2
ENCSR290NGL	3104150060	1
ENCSR796SJV	3087471832	1
ENCSR813CKU	3046289703	1
ENCSR930YSB	3044291393	1
ENCSR000EPU	3043891044	2
ENCSR000EOC	3028603814	2
ENCSR129TSG	2990368412	1
ENCSR058ELM	2975879996	1
ENCSR946BPA	2974551747	1
ENCSR000EPK	2958701621	1
ENCSR385AMY	2955725104	1
ENCSR296TFH	2949064045	1
ENCSR398CXD	2931511620	1
ENCSR932OSG	2922504612	1
ENCSR346GIP	2916076198	1
ENCSR683YLO	2896999531	1
ENCSR625WLB	2894323417	1
ENCSR000ENC	2879595982	2
ENCSR283MZJ	2847300642	1
ENCSR213WNV	2822808836	1
ENCSR546FUC	2816596205	1
ENCSR000EPF	2793444072	2
ENCSR298SDT	2772838394	1
ENCSR000ENE	2769042007	2
ENCSR656QYL	2740973290	1
ENCSR934IKS	2739902806	1
ENCSR000ENU	2737875268	2
ENCSR000EPQ	2732727699	2
ENCSR634YVQ	2722078377	1
ENCSR874CAK	2719310891	1
ENCSR332HAD	2713085427	1
ENCSR000EOA	2712197177	2
ENCSR445XYW	2705712445	1
ENCSR218FJD	2694934889	1
ENCSR869JYO	2685844998	1
ENCSR197ZNW	2680267105	1
ENCSR000EPN	2676368462	2
ENCSR154NOT	2669758230	1
ENCSR260UJJ	2667838039	1
ENCSR582QEW	2667126152	1
ENCSR000ENX	2657455662	2
ENCSR453RFW	2654921675	1
ENCSR507XBY	2651332849	1
ENCSR120LVW	2643368924	1
ENCSR616AEG	2639756468	1
ENCSR965JHW	2629636689	1
ENCSR540VTN	2605585263	1
ENCSR554WUJ	2602301561	1
ENCSR645GJD	2596617272	1
ENCSR139KYP	2594816620	1
ENCSR237BOF	2594012412	1
ENCSR971MMF	2591533703	1
ENCSR607HIL	2589463005	1
ENCSR000EMY	2586529193	2
ENCSR000ENV	2574863199	2
ENCSR255OGF	2564051906	1
ENCSR000EMP	2555165801	2
ENCSR000EMO	2551527919	2
ENCSR000EMH	2538476059	2
ENCSR396ZIN	2533903906	1
ENCSR140KPO	2533747182	1
ENCSR116WWW	2523729322	1
ENCSR051CYH	2511923770	1
ENCSR698VDM	2505160448	1
ENCSR630XDN	2503363142	1
ENCSR872IXQ	2498216194	1
ENCSR724CND	2485649126	1
ENCSR000EPY	2458348897	2
ENCSR010TMX	2455570734	1
ENCSR251UPG	2428604549	1
ENCSR000EPS	2413824429	2
ENCSR442SDV	2405424267	1
ENCSR724INK	2403204936	1
ENCSR542GKI	2399136021	1
ENCSR803JVQ	2390456167	1
