group	file_id	file_name	metric	value	status
animals	156083at2759	156083at2759.faa.mafft.clipkit.log	evolutionary_rate		failed
animals	156083at2759	156083at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.0471	ok
animals	156083at2759	156083at2759.faa.mafft	evolutionary_rate	0.0	ok
animals	156083at2759	156083at2759.faa.mafft.clipkit.model.gz	evolutionary_rate		failed
animals	156083at2759	156083at2759.faa	evolutionary_rate	0.0	ok
animals	156083at2759	156083at2759.faa.mafft.clipkit	evolutionary_rate	0.0	ok
animals	156083at2759	156083at2759.faa.mafft.clipkit.iqtree	evolutionary_rate		failed
animals	156083at2759	156083at2759.faa.mafft.clipkit.mldist	evolutionary_rate	0.0	ok
animals	156083at2759	156083at2759.faa.mafft.clipkit.ckp.gz	evolutionary_rate		failed
animals	156083at2759	156083at2759.faa.mafft.clipkit.bionj	evolutionary_rate	0.0452	ok
