rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	gene_sets.gmt	GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN	16/198	1.0745915647854457e-15	4.5928043478929945e-12	22.582945610764366	778.3626770103764	CASP6;TSPO;ZFP36;MANF;HSD17B10;TSPAN13;TIMM10B;CD53;RAB3IL1;TGFBI;BCL3;BZW2;FABP5;MAFB;IKZF1;PTPN1
2	gene_sets.gmt	GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_UP	15/198	2.3412939662203666e-14	3.335563470541949e-11	20.850917029176028	654.4161967912007	VAV1;ID2;IL21R;CASP6;MANF;PDIA6;CDKN2D;BCL3;GPR146;RNH1;SSR2;SOCS3;MRPS24;IER5;PTPN1
3	gene_sets.gmt	GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN	15/198	2.3412939662203666e-14	3.335563470541949e-11	20.850917029176028	654.4161967912007	ZFP36;DNAJC7;TIMM10B;CDKN2D;RAB3IL1;TGFBI;MRPL20;SSR2;FABP5;EPS8;EIF6;MAFB;SOCS3;NCF1;PTPN1
4	gene_sets.gmt	OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_UP	37/1975	3.8954591492766175e-14	4.1622981010020656e-11	5.895001614609884	182.01630846674973	TMEM106A;BCL3;RNH1;CYBB;PRELID1;MAFB;NCF1;SDC3;PTPN1;VAV1;DNAJC7;PRKCD;LMNB1;IFITM2;CD53;SCIMP;DNAJB11;IER5;CALR;CCRL2;CD38;HSPA1A;CDKN2D;ZEB2;MVP;EIF5A;SRGN;NINJ1;RNF149;ZFP36;IFITM1;PDIA6;PMAIP1;LYN;TXNIP;LAMP2;PSMB8
5	gene_sets.gmt	GSE39152_BRAIN_VS_SPLEEN_CD103_NEG_MEMORY_CD8_TCELL_DN	14/198	4.703140107529631e-13	4.0202441639163284e-10	19.174788915519212	544.2835895461831	PSMB8;MRPL52;DOK2;HSD17B10;FYN;CDKN2D;TGFBI;RNH1;BZW2;MRPL20;EIF6;MAFB;SRGN;PTPN1
6	gene_sets.gmt	ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_UP	25/1005	3.910985646526599e-12	2.785925442209114e-09	6.995575983330576	183.75441516046138	TMEM106A;RNH1;CYBB;PRELID1;MAFB;MCEMP1;SDC3;PRKCD;LMNB1;IFITM2;SCIMP;CCRL2;CD38;C1QC;ZEB2;MVP;NINJ1;RNF149;ZFP36;IFITM1;GPR35;LYN;LAMP2;PSMB8;SOCS3
7	gene_sets.gmt	GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP	13/198	8.674079332914578e-12	5.296145009839558e-09	17.552391220639198	447.0713737952581	ID2;ZFP36;MRPL52;IFITM2;CD53;ZEB2;GPR146;CDKN2D;LAMP2;PTPN1;SOCS3;IER5;RNF149
8	gene_sets.gmt	GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN	12/199	1.5496179583355557e-10	8.278833942407706e-08	15.895668549905839	359.04885776278695	CASP6;ID2;MANF;PDIA6;GPR171;BCL3;CDKN2D;RNH1;CRELD2;SRGN;CST7;RNF149
9	gene_sets.gmt	GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	11/164	3.023069362385458e-10	1.435622050537272e-07	17.69208232489582	387.8029832713806	VAV1;IFITM1;CD38;CCND3;LDHA;GPR171;TGFBI;SOCS3;PRELID1;SRGN;PTPN1
10	gene_sets.gmt	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN	11/190	1.4485468332787633e-09	6.191089165433434e-07	15.110829274365479	307.546250027591	ZFP36;IL21R;BTG2;HSPA1A;NR4A3;XBP1;LMNB1;IFITM2;GPR171;IER5;RNF149
11	gene_sets.gmt	GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_UP	11/197	2.122028771587213e-09	6.645951227586114e-07	14.538844039720221	290.3537021231388	FOS;NR4A2;ZFP36;MRPL52;NR4A3;GPR171;GPR146;NR4A1;ORAI1;SRGN;NEAT1
12	gene_sets.gmt	GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP	11/197	2.122028771587213e-09	6.645951227586114e-07	14.538844039720221	290.3537021231388	TSPO;MANF;PSMB8;MRPL52;NINJ1;CCND3;FABP5;CYBB;CRELD2;MAFB;MCEMP1
13	gene_sets.gmt	HOWARD_PBMC_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_19_39YO_AS03_ADJUVANT_VS_BUFFER_1DY_UP	14/377	2.463151809154718e-09	6.645951227586114e-07	9.649911346812859	191.27884514112407	FOS;SDC3;CCRL2;CD38;TMEM106A;MCEMP1;LMNB1;BCL3;SCIMP;LYN;SOCS3;NCF1;MAFB;SRGN
14	gene_sets.gmt	GSE15767_MED_VS_SCS_MAC_LN_UP	11/200	2.4879555367659767e-09	6.645951227586114e-07	14.306643475184623	283.4404240580259	FOS;PRKCD;GPR35;TMEM106A;NINJ1;IFITM2;ZEB2;LYN;CYBB;NCF1;MCEMP1
15	gene_sets.gmt	GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN	11/200	2.4879555367659767e-09	6.645951227586114e-07	14.306643475184623	283.4404240580259	CASP6;ZFP36;TIMM10B;CDKN2D;BCL3;TGFBI;RAB3IL1;LYN;BZW2;PTPN1;RNF149
16	gene_sets.gmt	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	11/200	2.4879555367659767e-09	6.645951227586114e-07	14.306643475184623	283.4404240580259	FOS;VAV1;ZFP36;XBP1;HSD17B10;FYN;OLFM1;CD53;COX7A2L;DAD1;FABP5
17	gene_sets.gmt	GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN	10/178	1.1218011380193298e-08	2.820340037585068e-06	14.542698821253504	266.2149390171757	NR4A2;CST7;CD38;PMAIP1;MYADM;ZEB2;PSMB8;SRGN;FKBP5;DNAJB11
18	gene_sets.gmt	GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP	10/180	1.248446892210243e-08	2.9643677873925435e-06	14.370749015732084	261.5301062594226	ID2;IFITM1;CD38;PMAIP1;LMNB1;MYADM;ZEB2;CRELD2;FKBP5;DNAJB11
19	gene_sets.gmt	GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP	10/198	3.093771900910138e-08	6.323047907427651e-06	12.987396866802468	224.5688419008189	ID2;LSM12;MRPL52;CD38;IFITM2;DAD1;TXNIP;CDK2AP2;LAMP2;PSMB8
20	gene_sets.gmt	GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP	10/199	3.244975968074423e-08	6.323047907427651e-06	12.918249537165265	222.75677633823116	FOS;MANF;CCRL2;PSMB8;PDIA6;BCL3;CDK2AP2;CRELD2;EIF6;DNAJB11
21	gene_sets.gmt	GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	10/199	3.244975968074423e-08	6.323047907427651e-06	12.918249537165265	222.75677633823116	HSPA1A;OLFM1;LDHA;GPR171;FABP5;PSMB5;SMDT1;PRELID1;EPS8;SOCS3
22	gene_sets.gmt	GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP	9/149	3.3631675576786766e-08	6.323047907427651e-06	15.628084709176827	268.92491680964235	NR4A2;FOS;ZFP36;CCRL2;BTG2;HSPA1A;NR4A3;PMAIP1;NR4A1
23	gene_sets.gmt	GSE22886_CTRL_VS_LPS_24H_DC_DN	10/200	3.402669674095367e-08	6.323047907427651e-06	12.849828163744725	220.9671925079946	IFITM1;HSPA1A;NR4A3;PMAIP1;LMNB1;IFITM2;MVP;PSMB8;NINJ1;IER5
24	gene_sets.gmt	GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP	9/153	4.231326397560314e-08	7.53528709298866e-06	15.192599315521774	257.94246146553655	NR4A2;FOS;ZFP36;CCRL2;BTG2;HSPA1A;NR4A3;PMAIP1;NR4A1
