rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	13/200	9.651041915028229e-11	4.0534376043118565e-09	13.83422459893048	319.0361741165396	BTG2;FOS;KLF2;NR4A2;SOCS3;NR4A1;ZFP36;NR4A3;ID2;CCRL2;NINJ1;BCL3;IER5
2	MSigDB_Hallmark_2020	Estrogen Response Late	8/200	1.699386550853364e-05	0.0003568711756792064	7.891025641025641	86.66443692204982	OLFM1;ZFP36;XBP1;TSPAN13;FABP5;ID2;FOS;FKBP5
3	MSigDB_Hallmark_2020	UV Response Up	7/158	3.0410372774037324e-05	0.0004257452188365225	8.713907284768212	90.63096901266108	LYN;OLFM1;NR4A1;CCND3;BTG2;PRKCD;FOS
4	MSigDB_Hallmark_2020	Interferon Gamma Response	7/200	0.0001344504786573932	0.0011293840207221	6.803108808290156	60.645052278137086	SOCS3;PTPN1;IFITM2;MVP;TXNIP;CD38;PSMB8
5	MSigDB_Hallmark_2020	Complement	7/200	0.0001344504786573932	0.0011293840207221	6.803108808290156	60.645052278137086	LYN;LAMP2;PRKCD;FYN;LGMN;C1QC;HSPA1A
6	MSigDB_Hallmark_2020	Interferon Alpha Response	5/97	0.0002153691195149012	0.0015075838366043	10.054855749695246	84.89472738578915	IFITM1;IFITM2;CCRL2;TXNIP;PSMB8
7	MSigDB_Hallmark_2020	Apoptosis	6/161	0.0002935859708568354	0.001761515825141	7.206208155812538	58.610541370244405	BTG2;CASP6;TXNIP;PMAIP1;TSPO;CD38
8	MSigDB_Hallmark_2020	Hypoxia	6/200	0.000921913711752476	0.0035200341721458	5.746158334954289	40.16023920634069	ZFP36;LDHA;CASP6;SDC3;TGFBI;FOS
9	MSigDB_Hallmark_2020	mTORC1 Signaling	6/200	0.000921913711752476	0.0035200341721458	5.746158334954289	40.16023920634069	LDHA;XBP1;BTG2;PSMB5;CALR;LGMN
10	MSigDB_Hallmark_2020	p53 Pathway	6/200	0.000921913711752476	0.0035200341721458	5.746158334954289	40.16023920634069	CCND3;BTG2;NINJ1;TXNIP;FOS;IER5
11	MSigDB_Hallmark_2020	KRAS Signaling Up	6/200	0.000921913711752476	0.0035200341721458	5.746158334954289	40.16023920634069	MAFB;TSPAN13;ID2;IKZF1;CBL;PSMB8
12	MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	4/87	0.0014511237572744	0.0050789331504606	8.837572512271308	57.75722179180346	SOCS3;PTPN1;CD38;CBL
13	MSigDB_Hallmark_2020	Unfolded Protein Response	4/113	0.003756688665923	0.0121369941514436	6.720693170234455	37.52981163078354	XBP1;CALR;PDIA6;EIF4G1
14	MSigDB_Hallmark_2020	Estrogen Response Early	5/200	0.0053815720762053	0.014126626700039	4.71914689671699	24.65647950040891	OLFM1;XBP1;PMAIP1;FOS;FKBP5
15	MSigDB_Hallmark_2020	Inflammatory Response	5/200	0.0053815720762053	0.014126626700039	4.71914689671699	24.65647950040891	LYN;IFITM1;BTG2;CCRL2;CYBB
16	MSigDB_Hallmark_2020	Allograft Rejection	5/200	0.0053815720762053	0.014126626700039	4.71914689671699	24.65647950040891	LYN;SRGN;EIF5A;CCND3;BCL3
17	MSigDB_Hallmark_2020	Pperoxisome	3/104	0.020688584116977	0.0511129725242963	5.392042874012172	20.91127629003203	MVP;TSPO;PABPC1
18	MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	4/199	0.0257113515350235	0.0577527535716168	3.740360873694207	13.692797957561565	CCND3;XBP1;RNH1;CST7
19	MSigDB_Hallmark_2020	Glycolysis	4/200	0.0261262456633504	0.0577527535716168	3.7210884353741496	13.562678532314376	LDHA;CASP6;SDC3;TGFBI
20	MSigDB_Hallmark_2020	Coagulation	3/138	0.0425306576023218	0.0893143809648758	4.027115188583078	12.715737455347456	LAMP2;FYN;LGMN
21	MSigDB_Hallmark_2020	Cholesterol Homeostasis	2/74	0.0647015712367954	0.1294031424735909	5.004040404040404	13.700911468273173	FABP5;LGMN
22	MSigDB_Hallmark_2020	Xenobiotic Metabolism	3/200	0.1022228778109617	0.178890036169183	2.751036184976482	6.27401249877334	CASP6;ID2;NINJ1
23	MSigDB_Hallmark_2020	Oxidative Phosphorylation	3/200	0.1022228778109617	0.178890036169183	2.751036184976482	6.27401249877334	COX7A2L;LDHA;HSD17B10
24	MSigDB_Hallmark_2020	heme Metabolism	3/200	0.1022228778109617	0.178890036169183	2.751036184976482	6.27401249877334	CCND3;BTG2;LAMP2
25	MSigDB_Hallmark_2020	Androgen Response	2/100	0.1081575453020714	0.18170467610748	3.6716141001855287	8.166280575904093	CCND3;FKBP5
26	MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	2/105	0.1172250694957149	0.1893635738007702	3.4924977934686674	7.486726147621302	CFL1;CALR
27	MSigDB_Hallmark_2020	Pancreas Beta Cells	1/40	0.2013631441044547	0.3132315574958184	4.585123585123585	7.348326827498552	MAFB
28	MSigDB_Hallmark_2020	Apical Surface	1/44	0.2191394488033207	0.3210289311204026	4.157762413576367	6.311678755648487	LYN
29	MSigDB_Hallmark_2020	Fatty Acid Metabolism	2/158	0.2216628333926589	0.3210289311204026	2.2997668997669	3.464823797948485	LDHA;HSD17B10
30	MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	1/49	0.2408092852503611	0.3371329993505055	3.723723723723724	5.301651675040672	CDKN2D
31	MSigDB_Hallmark_2020	TGF-beta Signaling	1/54	0.2618829780379357	0.3548091960513968	3.3715791262961075	4.517435659146221	ID2
32	MSigDB_Hallmark_2020	G2-M Checkpoint	2/200	0.3086170575351828	0.3600532337910467	1.808080808080808	2.1256775548508937	BCL3;LMNB1
33	MSigDB_Hallmark_2020	Apical Junction	2/200	0.3086170575351828	0.3600532337910467	1.808080808080808	2.1256775548508937	SDC3;TGFBI
34	MSigDB_Hallmark_2020	Myc Targets V1	2/200	0.3086170575351828	0.3600532337910467	1.808080808080808	2.1256775548508937	LDHA;PABPC1
35	MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	2/200	0.3086170575351828	0.3600532337910467	1.808080808080808	2.1256775548508937	ID2;TGFBI
36	MSigDB_Hallmark_2020	KRAS Signaling Dn	2/200	0.3086170575351828	0.3600532337910467	1.808080808080808	2.1256775548508937	NR4A2;BTG2
37	MSigDB_Hallmark_2020	Protein Secretion	1/96	0.4174836204295661	0.473900325893021	1.8770033191085824	1.6395811091445014	LAMP2
38	MSigDB_Hallmark_2020	Bile Acid Metabolism	1/112	0.4677906427420971	0.5170317630307389	1.6051456862267672	1.21948443933447	CYP7B1
39	MSigDB_Hallmark_2020	UV Response Dn	1/144	0.5558432773909893	0.5986004525749115	1.243936243936244	0.7305250692259913	FYN
40	MSigDB_Hallmark_2020	DNA Repair	1/150	0.5706665867054475	0.5991999160407199	1.1934820726767037	0.6694839489643833	DAD1
41	MSigDB_Hallmark_2020	Mitotic Spindle	1/199	0.6747345626680002	0.6765743473112501	0.8958958958958959	0.3524776134304257	LMNB1
