rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Descartes_Cell_Types_and_Tissue_2021	Microglia in Cerebellum	15/606	1.4584277134052669e-06	8.167195195069495e-05	5.049191480454236	67.8518006280876	LYN;CD53;BTG2;CD180;PRKCD;CYBB;RAB3IL1;IKZF1;SCIMP;VAV1;MAFB;NINJ1;TMEM106A;LGMN;C1QC
2	Descartes_Cell_Types_and_Tissue_2021	Antigen presenting cells in Thymus	8/209	2.3326979925439573e-05	0.0006531554379123081	7.5342518178339075	80.35957594073243	SRGN;MAFB;TSPAN13;SPINT1;ID2;CYBB;CST7;LGMN
3	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Intestine	7/220	0.00024145545682402407	0.0040221306402677	6.158059467918623	51.289403008194775	MAFB;NCF1;CD180;CYBB;SCIMP;LGMN;C1QC
4	Descartes_Cell_Types_and_Tissue_2021	Microglia in Eye	7/240	0.00040851424070928303	0.0040221306402677	5.623748211731044	43.882016097468274	CYBB;IKZF1;SCIMP;VAV1;TMEM106A;LGMN;C1QC
5	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Pancreas	7/241	0.0004188184646301719	0.0040221306402677	5.599430199430199	43.55277679674195	SRGN;NCF1;GPR35;CYBB;SCIMP;LGMN;C1QC
6	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Lung	6/173	0.0004309425686001151	0.0040221306402677	6.6843294542989495	51.80044992546448	CYBB;TGFBI;SCIMP;TMEM106A;LGMN;C1QC
7	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Liver	6/200	0.000921913711752476	0.0066308974959156	5.746158334954289	40.16023920634069	MAFB;SDC3;CYBB;SCIMP;LGMN;C1QC
8	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Heart	5/134	0.0009472710708450925	0.0066308974959156	7.15750199232051	49.82999394807372	CYBB;SCIMP;TMEM106A;LGMN;C1QC
9	Descartes_Cell_Types_and_Tissue_2021	Microglia in Cerebrum	9/465	0.001219004378715	0.0075849161342271	3.723556463975473	24.98402439197635	NCF1;RNF149;CD180;NINJ1;CYBB;VAV1;TMEM106A;LGMN;C1QC
10	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Placenta	5/159	0.0020196194092713	0.0113098686919195	5.9879839786381845	37.154519614989965	MAFB;CYBB;SCIMP;LGMN;C1QC
11	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Adrenal	5/179	0.0033686394147862	0.0171494370207299	5.29433881190246	30.141975119837948	CYBB;SCIMP;TMEM106A;LGMN;C1QC
12	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Stomach	3/90	0.0141157390199445	0.0658734487597411	6.264156912369503	26.688220412600337	NR4A3;CYBB;C1QC
13	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Kidney	4/209	0.0300419921945604	0.1294116586842602	3.55609756097561	12.464687855157123	NCF1;CYBB;SCIMP;C1QC
14	Descartes_Cell_Types_and_Tissue_2021	Lymphoid cells in Intestine	3/156	0.0573711419807826	0.2294845679231307	3.550098938658032	10.146941973190067	GPR171;IL21R;CST7
15	Descartes_Cell_Types_and_Tissue_2021	Megakaryocytes in Muscle	4/288	0.0786351382835775	0.2778759141798446	2.5565988523735004	6.501268863502072	SOCS3;FABP5;TRAPPC5;PMAIP1
16	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Muscle	3/179	0.0793931183370984	0.2778759141798446	3.0825688073394497	7.809205914327215	SPINT1;CYBB;C1QC
17	Descartes_Cell_Types_and_Tissue_2021	Mesothelial cells in Spleen	3/220	0.1260936011509252	0.3934841829033751	2.494947786750095	5.166365180363641	SOCS3;ZFP36;FOS
18	Descartes_Cell_Types_and_Tissue_2021	Lymphoid cells in Heart	2/110	0.1264770587903705	0.3934841829033751	3.32996632996633	6.885352535182575	GPR171;CST7
19	Descartes_Cell_Types_and_Tissue_2021	Myeloid cells in Spleen	2/131	0.1669815407441331	0.4735255914941371	2.78491895701198	4.984648483312149	FABP5;LGMN
