rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	RummaGEO_GenePerturbations_2025	GSE143598 ALS Knockout Astrocyte 0 V 3 Mouse up	55/1693	1.4680883436277482e-29	5.17647949963144e-26	10.750701540175225	713.7498967886706	RNH1;NCF1;IKZF1;ZFP36;LAMP2;CFL1;CCRL2;TSPO;CD38;IER5;SRGN;CD53;GPR35;CD180;PRKCD;CYBB;DDX54;MCEMP1;FOS;VAV1;FOXP1;DOK2;ZEB2;SPINT1;NINJ1;DNAJB11;MYADM;ORAI1;PABPC1;TMEM106A;MVP;SDC3;CST7;CBL;SOCS3;PSMB5;IL21R;LYN;PTPN1;XBP1;SCIMP;PSMB8;NR4A2;NR4A1;MAFB;NR4A3;EIF6;RNF149;ID2;BCL3;CDK2AP2;TGFBI;CALR;LGMN;C1QC
2	RummaGEO_GenePerturbations_2025	GSE143598 ALS Knockout Astrocyte 4 V 3 Mouse up	53/1675	9.471544454932766e-28	1.6698332874046467e-24	10.116177976551237	629.4699751481634	RNH1;NCF1;IKZF1;ZFP36;LAMP2;CFL1;CCRL2;TSPO;CD38;IER5;SRGN;CD53;GPR35;CD180;PRKCD;CYBB;DDX54;MCEMP1;FOS;VAV1;FOXP1;DOK2;ZEB2;SPINT1;NINJ1;DNAJB11;MYADM;ORAI1;TMEM106A;MVP;SDC3;CST7;CBL;SOCS3;PSMB5;IL21R;LYN;XBP1;SCIMP;PSMB8;NR4A2;NR4A1;MAFB;NR4A3;EIF6;RNF149;ID2;BCL3;CDK2AP2;TGFBI;CALR;LGMN;C1QC
3	RummaGEO_GenePerturbations_2025	GSE230656 GSDMD Knockout PR8 0 V 1 Mouse Down	45/1206	5.29161896993537e-26	6.219416162664038e-23	10.833622584750666	630.5286233133274	RNH1;NCF1;MVP;SDC3;IKZF1;CST7;CBL;LDHA;PSMB5;GPR171;LAMP2;CFL1;IL21R;TSPO;CD53;EIF5A;PTPN1;XBP1;GPR35;SSR2;CD180;CYBB;DDX54;MCEMP1;CYP7B1;PDIA6;SCIMP;VAV1;MANF;DOK2;MAFB;EIF6;RNF149;ID2;NINJ1;DNAJB11;BCL3;MYADM;ORAI1;TGFBI;CALR;CRELD2;TMEM106A;LGMN;C1QC
4	RummaGEO_GenePerturbations_2025	GSE143598 ALS Knockout Astrocyte 1 V 6 Mouse Down	51/1701	1.856589564530545e-25	1.6365837011336753e-22	9.241311475409836	526.2546705789517	RNH1;NCF1;ZFAND3;IKZF1;ZFP36;LAMP2;CFL1;CCRL2;TSPO;CD38;IER5;SRGN;CD53;GPR35;CD180;PRKCD;CYBB;DDX54;FOS;VAV1;FOXP1;ZEB2;NINJ1;DNAJB11;MYADM;ORAI1;PABPC1;TMEM106A;MVP;SDC3;CST7;SOCS3;PSMB5;IL21R;LYN;XBP1;SCIMP;PSMB8;NR4A2;NR4A1;MAFB;NR4A3;EIF6;RNF149;ID2;BCL3;CDK2AP2;TGFBI;LGMN;EIF4G1;C1QC
5	RummaGEO_GenePerturbations_2025	GSE107288 DCPS Inhibition Granulocyte Monocyte Progenitor Cell RNA Messenger 5 V 7 Mouse up	45/1541	1.2100680127807865e-21	8.533399626130107e-19	8.257243195785778	397.6986441437492	RNH1;NCF1;ZFAND3;MVP;SDC3;EPS8;SOCS3;CCND3;LDHA;CASP6;LAMP2;CFL1;IL21R;PMAIP1;LYN;CD53;CDKN2D;PTPN1;PRELID1;XBP1;CD180;PRKCD;CYBB;MCEMP1;SCIMP;KLF2;OLFM1;DOK2;SMDT1;SPINT1;FABP5;ID2;NINJ1;BCL3;MYADM;CDK2AP2;ORAI1;TXNIP;TGFBI;TMEM106A;FKBP5;LGMN;EIF4G1;C1QC;GPR146
6	RummaGEO_GenePerturbations_2025	GSE143598 ALS Knockout Astrocyte 2 V 3 Mouse up	45/1621	9.178176549946366e-21	5.3937084191851474e-18	7.804000303053262	360.05673934254463	RNH1;NCF1;MVP;SDC3;IKZF1;CST7;CBL;SOCS3;PSMB5;LAMP2;CFL1;IL21R;TSPO;CD38;LYN;SRGN;CD53;PRELID1;XBP1;CD180;PRKCD;CYBB;DDX54;SCIMP;VAV1;PSMB8;FOXP1;NR4A1;ZEB2;MAFB;NR4A3;SPINT1;EIF6;RNF149;ID2;NINJ1;DNAJB11;MYADM;ORAI1;TGFBI;PABPC1;TMEM106A;LGMN;EIF4G1;C1QC
7	RummaGEO_GenePerturbations_2025	GSE143598 ALS Knockout Astrocyte 5 V 6 Mouse Down	47/1824	1.87777354140309e-20	9.458613581410424e-18	7.369525128782303	334.73573365817737	RNH1;NCF1;MVP;SDC3;IKZF1;CBL;ZFP36;LDHA;LAMP2;CFL1;CCRL2;IL21R;TSPO;IER5;LYN;SRGN;CD53;PRELID1;XBP1;CD180;PRKCD;CYBB;DDX54;RAB3IL1;SCIMP;VAV1;PSMB8;FOXP1;DOK2;ZEB2;MAFB;DAD1;RNF149;ID2;NINJ1;DNAJB11;MYADM;ORAI1;TXNIP;TGFBI;CALR;PABPC1;TMEM106A;FKBP5;LGMN;EIF4G1;C1QC
8	RummaGEO_GenePerturbations_2025	GSE143598 ALS Knockout Astrocyte 7 V 6 Mouse Down	46/1774	4.478538385693243e-20	1.973915793494297e-17	7.324635241301908	326.33011662583	RNH1;NCF1;MVP;SDC3;IKZF1;CBL;ZFP36;LDHA;LAMP2;CFL1;IL21R;TSPO;IER5;LYN;SRGN;CD53;PTPN1;PRELID1;XBP1;CD180;PRKCD;CYBB;DDX54;RAB3IL1;SCIMP;VAV1;PSMB8;FOXP1;ZEB2;MAFB;DAD1;RNF149;ID2;NINJ1;DNAJB11;MYADM;ORAI1;TXNIP;TGFBI;CALR;PABPC1;TMEM106A;FKBP5;LGMN;EIF4G1;C1QC
9	RummaGEO_GenePerturbations_2025	GSE154002 IRF8 Knockout Bone Marrow Macrophage Immortalized C57BL-6 1 V 2 Mouse Down	33/898	1.6128920536362865e-18	6.318952645690607e-16	9.186493012365553	376.3568646967001	RNH1;NCF1;IKZF1;CST7;CBL;LMNB1;GPR171;LAMP2;CFL1;IL21R;PMAIP1;CD38;LYN;CD53;GPR35;CD180;CYBB;MCEMP1;RAB3IL1;SCIMP;VAV1;DOK2;MAFB;SPINT1;RNF149;ID2;ORAI1;TGFBI;CALR;TMEM106A;LGMN;C1QC;HSPA1A
10	RummaGEO_GenePerturbations_2025	GSE107288 DCPS Inhibition Granulocyte Monocyte Progenitor Cell RNA Messenger 5 V 6 Mouse up	41/1506	1.888676501726013e-18	6.659473345085924e-16	7.261866077008124	296.36151369392087	NCF1;MVP;SDC3;EPS8;SOCS3;CCND3;LDHA;CASP6;LAMP2;CFL1;IL21R;LYN;CD53;PTPN1;PRELID1;XBP1;CD180;PRKCD;CYBB;MCEMP1;KLF2;OLFM1;DOK2;SMDT1;SPINT1;FABP5;RNF149;ID2;NINJ1;BCL3;MYADM;CDK2AP2;ORAI1;TXNIP;TGFBI;TMEM106A;FKBP5;LGMN;EIF4G1;C1QC;GPR146
