rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	CellMarker_Augmented_2021	Microglial cell:Embryonic Prefrontal Cortex	22/472	1.6379055232944373e-14	7.485228241455578e-12	10.558913580246914	335.1691968646474	LYN;SRGN;CD53;XBP1;BTG2;IFITM2;CYBB;RAB3IL1;IKZF1;FOS;VAV1;KLF2;NR4A2;NR4A1;ZFP36;TSPAN13;FABP5;LAMP2;NINJ1;LGMN;C1QC;HSPA1A
2	CellMarker_Augmented_2021	Natural Killer T (NKT) cell:Fetal Kidney	61/4543	2.9378039022920015e-13	6.712881916737223e-11	4.111286103017736	118.63504105797595	IFITM1;BTG2;IFITM2;RNH1;IKZF1;BZW2;LMNB1;CCND3;ZFP36;GPR171;CFL1;CD38;IER5;SRGN;CD53;EIF5A;GPR35;SSR2;FOS;MRPS7;PDIA6;VAV1;FOXP1;MRPL52;DOK2;COX7A2L;SMDT1;DNAJC7;DAD1;NINJ1;DNAJB11;ORAI1;TXNIP;PABPC1;CRELD2;DDX5;CST7;HSD17B10;SOCS3;MRPL20;LDHA;IL21R;PMAIP1;FYN;CDKN2D;PTPN1;PRELID1;XBP1;PSMB8;MANF;NR4A2;NR4A1;NR4A3;EIF6;FABP5;RNF149;ID2;BCL3;CDK2AP2;CALR;EIF4G1
3	CellMarker_Augmented_2021	Monocyte:Fetal Kidney	25/797	1.5955248077845578e-12	2.4305161238584763e-10	7.115418974450599	193.28194886699555	BTG2;IFITM2;RNH1;NCF1;SOCS3;CCND3;ZFP36;LAMP2;CCRL2;TSPO;LYN;SRGN;CD53;PRELID1;CYBB;MCEMP1;SCIMP;PSMB8;ZEB2;MAFB;RNF149;NINJ1;BCL3;MYADM;TGFBI
4	CellMarker_Augmented_2021	Paneth cell:Large Intestine	15/311	2.1690139190183e-10	2.4780984024784075e-08	10.235441627194204	227.75473060673508	LYN;SRGN;CD53;NCF1;CD180;CYBB;IKZF1;VAV1;NR4A2;DOK2;MAFB;NR4A3;NINJ1;LGMN;C1QC
5	CellMarker_Augmented_2021	Eosinophil:Sinonasal Mucosa	7/98	1.2997648905855117e-06	9.104726057665435e-05	14.503296703296703	196.5679251654435	CD53;SRGN;DOK2;CCRL2;MCEMP1;IKZF1;VAV1
6	CellMarker_Augmented_2021	Activated B cell:Undefined	7/100	1.4901881576509127e-06	9.104726057665435e-05	14.189964157706092	190.38118898894305	CD53;DOK2;NCF1;CD180;CYBB;IKZF1;VAV1
7	CellMarker_Augmented_2021	CD1C-CD141- Dendritic cell:Blood	11/314	1.5387461373340968e-06	9.104726057665435e-05	7.039669313466	94.22275430675532	LYN;NR4A1;IFITM1;DOK2;ZEB2;IFITM2;MAFB;RNF149;NINJ1;TXNIP;SCIMP
8	CellMarker_Augmented_2021	Follicular Dendritic cell:Spleen	7/101	1.5938251304447154e-06	9.104726057665435e-05	14.038297872340426	187.40248424805995	CD53;DOK2;NCF1;CD180;CYBB;IKZF1;SCIMP
9	CellMarker_Augmented_2021	Granulosa cell:Fetal Gonad	8/185	9.64834333982694e-06	0.0004899214340334347	8.566275532377228	98.929554675214	SRGN;EIF5A;IFITM1;CCND3;LDHA;IFITM2;FABP5;BCL3
10	CellMarker_Augmented_2021	Epithelial cell:Corneal Epithelium	6/98	1.8665150355757834e-05	0.0005357957603111435	12.179655455291222	132.62247041540746	ZFP36;RNF149;MVP;FOS;TMEM106A;KLF2
