Scaffold L50	3506
Scaffold N50	795
Scaffold L90	8147
Scaffold N90	491
Scaffold len_max	3248
Scaffold len_min	200
Scaffold len_mean	740
Scaffold len_median	688
Scaffold len_std	300
Scaffold num_A	2175854
Scaffold num_T	2203002
Scaffold num_C	1518698
Scaffold num_G	1510830
Scaffold num_N	0
Scaffold num_bp	7408384
Scaffold num_bp_not_N	7408384
Scaffold num_seq	10000
Scaffold GC content overall	40.89
Contig L50	3506
Contig N50	795
Contig L90	8147
Contig N90	491
Contig len_max	3248
Contig len_min	200
Contig len_mean	740
Contig len_median	688
Contig len_std	300
Contig num_bp	7408384
Contig num_seq	10000
Number of gaps	0
