Scaffold L50	18509
Scaffold N50	504
Scaffold L90	48893
Scaffold N90	256
Scaffold len_max	3248
Scaffold len_min	200
Scaffold len_mean	450
Scaffold len_median	378
Scaffold len_std	242
Scaffold num_A	8124842
Scaffold num_T	8160616
Scaffold num_C	5585166
Scaffold num_G	5584761
Scaffold num_N	103
Scaffold num_bp	27455488
Scaffold num_bp_not_N	27455385
Scaffold num_seq	61004
Scaffold GC content overall	40.68
Contig L50	18510
Contig N50	504
Contig L90	48893
Contig N90	256
Contig len_max	3248
Contig len_min	25
Contig len_mean	450
Contig len_median	378
Contig len_std	242
Contig num_bp	27455385
Contig num_seq	61006
Number of gaps	2
