DCv2	HG00102	unknown	1.003927e+03	7.628108e-01	146	53
DCv2	HG00114	unknown	1.003927e+03	6.333317e-01	146	47
DCv2	HG00186	unknown	1.003927e+03	6.504737e-01	146	57
DCv2	HG00243	unknown	1.003927e+03	6.834215e-01	146	51
DCv2	HG00252	unknown	1.003927e+03	7.460279e-01	146	52
DCv2	HG00319	unknown	1.003927e+03	8.063108e-01	146	55
DCv2	HG00595	unknown	1.003927e+03	6.358807e-01	146	52
DCv2	HG00637	unknown	1.003927e+03	6.635084e-01	146	53
DCv2	HG00662	unknown	1.003927e+03	6.888640e-01	146	53
DCv2	HG01064	unknown	1.003927e+03	6.953375e-01	146	53
DCv2	HG01177	unknown	1.003927e+03	7.766075e-01	146	55
DCv2	HG01256	unknown	1.003927e+03	8.524014e-01	146	57
DCv2	HG01521	unknown	1.003927e+03	5.956034e-01	146	48
DCv2	HG01606	unknown	1.003927e+03	6.333298e-01	146	53
DCv2	HG01802	unknown	1.003927e+03	6.859302e-01	146	51
DCv2	HG01852	unknown	1.003927e+03	5.941086e-01	146	53
DCv2	HG01867	unknown	1.003927e+03	7.593924e-01	146	53
DCv2	HG01873	unknown	1.003927e+03	6.560511e-01	146	51
DCv2	HG01976	unknown	1.003927e+03	7.531778e-01	146	56
DCv2	HG01980	unknown	1.003927e+03	6.441486e-01	146	54
