# feature-wise cross-column diagnostics
rna_rows	29165
atac_rows	295420
rna_header	gene	0	1	2	3	4	5	6	7
atac_header	peak	0	1	2	3	4	5	6	7
[rna_win_rate_raw]
0.50000000	0.40325733	0.51863535	0.47292988	0.45804903	0.46660381	0.48705640	0.40978913
0.59674267	0.50000000	0.58378193	0.51760672	0.51556660	0.51923538	0.54536259	0.43624207
0.48136465	0.41621807	0.50000000	0.45547746	0.45864907	0.46711812	0.48991942	0.41052632
0.52707012	0.48239328	0.54452254	0.50000000	0.48539345	0.50900051	0.52184125	0.41431510
0.54195097	0.48443340	0.54135093	0.51460655	0.50000000	0.51584091	0.53233328	0.41668095
0.53339619	0.48076462	0.53288188	0.49099949	0.48415909	0.50000000	0.53929367	0.41637236
0.51294360	0.45463741	0.51008058	0.47815875	0.46766672	0.46070633	0.50000000	0.37574147
0.59021087	0.56375793	0.58947368	0.58568490	0.58331905	0.58362764	0.62425853	0.50000000
[atac_win_rate_raw]
0.50000000	0.61020581	0.47514048	0.44513574	0.56476542	0.71752928	0.43634486	0.42246970
0.38979419	0.50000000	0.40838637	0.34322829	0.46682351	0.76667626	0.35489303	0.35098504
0.52485952	0.59161363	0.50000000	0.51092851	0.58301571	0.68876176	0.48765825	0.42238000
0.55486426	0.65677171	0.48907149	0.50000000	0.61083204	0.73675784	0.45949665	0.40808002
0.43523458	0.53317649	0.41698429	0.38916796	0.50000000	0.67432300	0.38020107	0.35424311
0.28247072	0.23332374	0.31123824	0.26324216	0.32567700	0.50000000	0.27758784	0.28257227
0.56365514	0.64510697	0.51234175	0.54050335	0.61979893	0.72241216	0.50000000	0.43676461
0.57753030	0.64901496	0.57762000	0.59191998	0.64575689	0.71742773	0.56323539	0.50000000
[rna_rank_rate_raw]
0.11565232	0.14517401	0.14246528	0.12487571	0.11681810	0.11218927	0.11596091	0.12686439
0.08431339	0.15786045	0.18237614	0.17123264	0.15552889	0.13365335	0.08496486	0.03007029
0.11006343	0.09127379	0.11990399	0.15374593	0.14644265	0.13337905	0.12947026	0.11572090
0.11414367	0.11692097	0.10252014	0.13598491	0.17397566	0.14808846	0.11880679	0.08955940
0.07670153	0.11009772	0.14232813	0.14623693	0.16012344	0.17095834	0.12590434	0.06764958
0.06518087	0.11884108	0.14510543	0.13104749	0.12384708	0.17246700	0.15312875	0.09038231
0.10704612	0.15168867	0.09785702	0.07779873	0.07375279	0.07766158	0.19763415	0.21656095
0.32689868	0.10814332	0.06744385	0.05907766	0.04951140	0.05160295	0.07412995	0.26319218
[atac_rank_rate_raw]
0.22477828	0.08131812	0.09234987	0.11047661	0.15444790	0.13953355	0.10306344	0.09403223
0.06546950	0.14857830	0.09147316	0.08848758	0.12028637	0.20131677	0.25535509	0.02903324
0.17719518	0.15437343	0.14188274	0.09902512	0.09775574	0.09651005	0.11018888	0.12306885
0.05839483	0.12998443	0.17560761	0.26327940	0.17338366	0.11771038	0.06037506	0.02126464
0.07029314	0.07603412	0.12291314	0.13680523	0.19552163	0.16719247	0.13259089	0.09864938
0.08808138	0.06778485	0.04823979	0.04202491	0.04543700	0.10388261	0.14006499	0.46448446
0.10474240	0.13523458	0.20594069	0.16581816	0.13306140	0.09900142	0.10647891	0.04972243
0.21104529	0.20669217	0.12159299	0.09408300	0.08010629	0.07485275	0.09188274	0.11974477
[rna_zraw_quantiles]
column	q0.001	q0.01	q0.05	q0.1	q0.25	q0.5	q0.75	q0.9	q0.95	q0.99	q0.999
0	-2.1470142	-1.7306399	-1.2519935	-1.005223	-0.67981372	-0.38797791	0.34236299	1.4226789	1.9281114	2.5164092	2.6457513
1	-1.5503478	-1.1594444	-0.87852667	-0.74970865	-0.54479202	-0.28664402	0.4709445	1.231741	1.7016466	2.5397609	2.6457513
2	-2.065191	-1.6298572	-1.2078779	-0.99866166	-0.69156559	-0.40377645	0.30834242	1.4580375	2.1393961	2.6198553	2.6457513
3	-1.8720073	-1.4496662	-1.0565107	-0.8671805	-0.60965539	-0.37796447	0.42156949	1.4490557	1.9664001	2.5305445	2.6457513
4	-1.8026287	-1.395892	-0.97949743	-0.79610099	-0.55847104	-0.34020741	0.26554482	1.1226678	1.7214228	2.4952413	2.6457513
5	-1.9029016	-1.4143349	-1.0426933	-0.86056658	-0.58510693	-0.37411877	0.19835311	1.0134504	1.5681087	2.4276004	2.6457513
6	-2.2875395	-1.9391031	-1.5037374	-1.2494019	-0.8014244	-0.37796447	0.37952563	1.5704031	2.1612706	2.6372883	2.6457513
7	-2.3596455	-1.9556264	-1.4421331	-1.1438686	-0.65969816	0.085383737	1.946744	2.5327451	2.6220892	2.6457513	2.6457513
[atac_zraw_quantiles]
column	q0.001	q0.01	q0.05	q0.1	q0.25	q0.5	q0.75	q0.9	q0.95	q0.99	q0.999
0	-2.1735984	-1.7638236	-1.2949322	-1.0250195	-0.66883821	-0.18918151	0.83232728	2.0763482	2.4173641	2.6002144	2.6332155
1	-1.5753232	-1.3135267	-1.1043649	-0.99402059	-0.79199945	-0.46494085	0.22223245	1.1381033	1.590568	2.1886272	2.5145543
2	-2.1151764	-1.7050268	-1.2876506	-1.0730127	-0.67333037	0	1.0376632	1.8429771	2.1539058	2.4841794	2.6155816
3	-1.6588304	-1.1936492	-0.86021321	-0.70242631	-0.4172194	-0.068645033	0.37075327	1.0064049	1.4325423	2.0656095	2.4417456
4	-2.1500651	-1.6840782	-1.2513097	-1.0433403	-0.72408784	-0.34430318	0.15487425	1.0086851	1.6141916	2.3720691	2.5848335
5	-2.2605745	-1.9567632	-1.656899	-1.4917844	-1.2018019	-0.86398443	0	1.2536206	1.7649299	2.1877329	2.4587225
6	-1.9465369	-1.4889335	-1.0080695	-0.78114253	-0.44362395	0	0.61606573	1.3597753	1.7860885	2.3123943	2.5608044
7	-2.02704	-1.5902902	-1.1904423	-0.95419346	-0.47943511	0.27481707	1.2500815	1.8787409	2.145793	2.4576135	2.5953327
[rna_zlog_quantiles]
column	q0.001	q0.01	q0.05	q0.1	q0.25	q0.5	q0.75	q0.9	q0.95	q0.99	q0.999
0	-2.2924944	-1.9315423	-1.4321956	-1.1363395	-0.72206423	-0.37796447	0.45709738	1.3046761	1.6833673	2.3604974	2.6457513
1	-1.7140189	-1.2634972	-0.93432695	-0.7841675	-0.54801307	-0.20218985	0.57035551	1.1795987	1.5567961	2.4406249	2.6457513
2	-2.1913015	-1.7973454	-1.3470646	-1.0964536	-0.72415978	-0.37796447	0.44310763	1.3502097	1.9811639	2.5791809	2.6457513
3	-2.0779475	-1.6359448	-1.1514621	-0.92372576	-0.62142545	-0.32090185	0.53327729	1.3480925	1.8039275	2.483149	2.6457513
4	-1.9674797	-1.5067163	-1.0294039	-0.82213555	-0.54875061	-0.23288848	0.40213308	1.0920343	1.5811405	2.4346417	2.6457513
5	-2.058322	-1.5597897	-1.1175525	-0.89348522	-0.57403194	-0.29359835	0.33537291	1.0262124	1.4602061	2.3336824	2.6457513
6	-2.4446204	-2.1579209	-1.7253686	-1.4200656	-0.85001402	-0.37796447	0.50916249	1.4678777	1.9590946	2.6197842	2.6457513
7	-2.5106776	-2.2273678	-1.7034066	-1.3138443	-0.6808721	0.22621773	1.776164	2.4648415	2.6019228	2.6457513	2.6457513
[atac_zlog_quantiles]
column	q0.001	q0.01	q0.05	q0.1	q0.25	q0.5	q0.75	q0.9	q0.95	q0.99	q0.999
0	-2.3290614	-1.9192607	-1.4107846	-1.1116148	-0.66861773	-0.085764718	0.87175297	1.8828285	2.2343102	2.5087177	2.6001267
1	-1.727176	-1.3682828	-1.1561859	-1.0375189	-0.82082465	-0.41444975	0.3367803	1.1198335	1.4787816	2.0026346	2.4159213
2	-2.3163924	-1.9058448	-1.4804188	-1.2080674	-0.67994268	0.023302591	1.0471541	1.6931126	1.9559534	2.2998527	2.5330149
3	-1.7801221	-1.2842098	-0.9006649	-0.69927327	-0.34712207	0	0.48996832	1.0329615	1.3472635	1.8436194	2.2658847
4	-2.2429576	-1.8138044	-1.3695663	-1.1304455	-0.74711242	-0.25969371	0.28409886	1.0148296	1.5194482	2.1988369	2.4931402
5	-2.3341834	-2.085281	-1.8149093	-1.6541663	-1.367263	-0.98057396	0	1.2234135	1.6085511	2.0090485	2.3337448
6	-2.1072111	-1.5876467	-1.0902594	-0.81760734	-0.36277817	0.090345744	0.69842548	1.2885001	1.6234899	2.1191343	2.4548646
7	-2.1632659	-1.7770756	-1.3408687	-1.0698793	-0.44694558	0.38949953	1.2338142	1.718036	1.9477854	2.272254	2.4920957
[win_rate_raw_match_top10]
rank	permutation_rna_to_atac	rmse
1	1;6;5;2;3;0;4;7	0.09790872925
2	1;6;5;0;3;2;4;7	0.09793670182
3	1;3;5;2;6;0;4;7	0.09819675088
4	1;3;5;0;6;2;4;7	0.09822671731
5	1;6;5;3;2;0;4;7	0.09823790592
6	1;6;5;0;2;3;4;7	0.09830964366
7	1;6;5;2;0;3;4;7	0.09877601068
8	1;3;5;6;2;0;4;7	0.09884762559
9	1;3;5;0;2;6;4;7	0.09891743258
10	1;6;5;3;0;2;4;7	0.09896207428
[rank_rate_raw_match_top10]
rank	permutation_rna_to_atac	rmse
1	2;3;4;0;6;1;5;7	0.05555495027
2	2;3;6;0;4;1;5;7	0.05573384184
3	2;3;0;4;6;1;5;7	0.05574102857
4	2;6;4;0;3;1;5;7	0.05630684689
5	2;3;0;6;4;1;5;7	0.05632693122
6	2;6;0;4;3;1;5;7	0.05649044852
7	6;3;2;0;4;1;5;7	0.05678520307
8	2;3;4;0;1;6;5;7	0.05711546175
9	2;6;3;0;4;1;5;7	0.05725882262
10	2;3;0;4;1;6;5;7	0.0572964723
[zraw_quantile_match_top10]
rank	permutation_rna_to_atac	rmse
1	2;3;0;6;1;4;5;7	0.2556915067
2	5;3;2;6;1;4;0;7	0.2572986936
3	5;3;0;6;1;4;2;7	0.258853416
4	2;3;0;6;4;1;5;7	0.2589445357
5	0;3;2;6;1;4;5;7	0.259008929
6	2;1;0;6;3;4;5;7	0.2594679526
7	4;3;0;2;6;1;5;7	0.2599745777
8	5;3;2;6;4;1;0;7	0.2605316558
9	5;1;2;6;3;4;0;7	0.2610518906
10	5;3;0;6;4;1;2;7	0.2620671993
[zlog_quantile_match_top10]
rank	permutation_rna_to_atac	rmse
1	4;3;0;2;6;1;5;7	0.281249912
2	2;3;0;6;1;4;5;7	0.2828470689
3	4;3;2;0;6;1;5;7	0.2838236358
4	4;3;0;2;1;6;5;7	0.2845465435
5	2;3;0;4;6;1;5;7	0.2846601767
6	5;3;0;6;1;4;2;7	0.284989856
7	4;3;2;7;6;1;5;0	0.2852221217
8	2;3;0;6;4;1;5;7	0.2856607729
9	2;1;0;6;3;4;5;7	0.2859497344
10	4;6;0;2;3;1;5;7	0.2862199719
