CD4 T cells	-0.2090951
B cells	-0.31314576
CD4 T cells	-0.17087643
CD14+ Monocytes	-0.17912006
NK cells	-0.109614305
CD8 T cells	-0.16122147
CD8 T cells	-0.22438641
CD8 T cells	-0.2062048
CD4 T cells	-0.117882684
FCGR3A+ Monocytes	-0.16255915
B cells	-0.24683036
CD4 T cells	-0.15180522
CD4 T cells	-0.15223637
CD14+ Monocytes	-0.18254301
CD8 T cells	-0.14793023
CD4 T cells	-0.13771538
CD14+ Monocytes	-0.23275065
CD4 T cells	-0.18755889
B cells	-0.24935436
B cells	-0.18456222
B cells	-0.2248892
CD4 T cells	-0.12289464
CD14+ Monocytes	-0.20256186
B cells	-0.15174666
CD4 T cells	-0.14590171
CD4 T cells	5.953669
CD4 T cells	3.475045
CD4 T cells	-0.2068447
CD4 T cells	-0.18787305
FCGR3A+ Monocytes	-0.3106409
CD8 T cells	-0.13111301
B cells	-0.118399665
CD14+ Monocytes	-0.2033008
CD4 T cells	-0.117691725
CD14+ Monocytes	-0.1882681
CD4 T cells	-0.1965265
CD14+ Monocytes	-0.1838686
FCGR3A+ Monocytes	-0.2029534
CD4 T cells	-0.21187177
CD8 T cells	-0.17031029
CD8 T cells	-0.18091163
CD8 T cells	-0.19719137
CD4 T cells	-0.15468165
CD4 T cells	3.7003736
CD4 T cells	-0.1980854
CD4 T cells	-0.12668274
CD4 T cells	-0.15790246
CD14+ Monocytes	-0.18175727
CD4 T cells	-0.19909725
FCGR3A+ Monocytes	-0.23885638
CD14+ Monocytes	-0.13640526
FCGR3A+ Monocytes	-0.288451
FCGR3A+ Monocytes	-0.24892308
CD4 T cells	-0.1509403
CD4 T cells	-0.22378364
B cells	-0.18900126
CD14+ Monocytes	-0.19199143
CD4 T cells	-0.201076
CD14+ Monocytes	-0.27420953
CD14+ Monocytes	-0.27421805
CD4 T cells	-0.20687975
CD4 T cells	3.6141472
NK cells	5.280182
FCGR3A+ Monocytes	-0.15503316
CD4 T cells	-0.14775757
FCGR3A+ Monocytes	-0.25060114
CD4 T cells	-0.15305631
CD4 T cells	-0.19684489
CD4 T cells	-0.21408726
CD4 T cells	-0.17831062
CD4 T cells	-0.18790768
NK cells	-0.14567031
CD4 T cells	-0.16995825
NK cells	-0.17057575
CD4 T cells	-0.20558211
B cells	-0.1702197
CD4 T cells	-0.16818136
CD4 T cells	-0.14133571
CD4 T cells	-0.1796196
CD14+ Monocytes	-0.21898453
CD14+ Monocytes	-0.15531668
CD8 T cells	-0.20830713
CD14+ Monocytes	-0.15417986
CD4 T cells	-0.1398134
CD14+ Monocytes	-0.18197453
B cells	-0.19576593
CD4 T cells	-0.16703476
CD4 T cells	-0.108478196
B cells	-0.14977492
B cells	-0.1331009
CD4 T cells	-0.15417756
CD14+ Monocytes	-0.18946882
B cells	-0.14658737
B cells	-0.14364704
CD14+ Monocytes	-0.193524
CD14+ Monocytes	-0.28818884
CD4 T cells	-0.16076875
CD14+ Monocytes	-0.21791378
CD14+ Monocytes	-0.20729238
Dendritic cells	-0.19358185
NK cells	8.082684
CD14+ Monocytes	-0.14006236
CD4 T cells	-0.19009666
CD8 T cells	-0.17742054
NK cells	-0.14720558
B cells	-0.22716147
CD8 T cells	-0.07172425
B cells	-0.31219545
CD4 T cells	-0.17458484
Dendritic cells	-0.31419253
CD14+ Monocytes	-0.13579535
CD4 T cells	-0.14273028
CD4 T cells	-0.1743436
CD4 T cells	-0.15259059
CD14+ Monocytes	-0.13460113
FCGR3A+ Monocytes	-0.16063109
CD4 T cells	-0.19098274
B cells	-0.14346166
FCGR3A+ Monocytes	-0.20653561
CD4 T cells	-0.2228997
CD8 T cells	-0.13649584
CD14+ Monocytes	-0.17482568
B cells	-0.15418243
CD8 T cells	-0.19211137
CD4 T cells	-0.24045901
CD4 T cells	-0.0976012
CD14+ Monocytes	-0.16702013
B cells	-0.08107858
NK cells	4.641937
CD4 T cells	-0.2021698
CD4 T cells	-0.16256295
CD4 T cells	5.5281043
CD4 T cells	-0.2186769
CD8 T cells	-0.19089808
B cells	-0.15268111
CD14+ Monocytes	-0.17576802
CD4 T cells	-0.23455705
CD4 T cells	-0.20093144
CD4 T cells	-0.13253914
B cells	-0.15511645
CD4 T cells	-0.19607425
CD8 T cells	-0.12905926
NK cells	-0.15751721
B cells	-0.18164971
CD8 T cells	-0.20779675
CD8 T cells	-0.15560114
B cells	-0.17737444
CD4 T cells	-0.19587418
CD14+ Monocytes	-0.19389744
NK cells	-0.13584073
CD8 T cells	-0.16852148
CD4 T cells	-0.16084065
CD4 T cells	-0.1840131
CD8 T cells	-0.21004358
CD14+ Monocytes	-0.22062917
CD4 T cells	-0.13660122
CD4 T cells	-0.16009583
NK cells	-0.1507041
CD8 T cells	-0.12593147
CD14+ Monocytes	-0.20161386
B cells	-0.18253288
Dendritic cells	-0.24891216
B cells	-0.17500629
CD14+ Monocytes	-0.2153881
CD8 T cells	-0.1804445
B cells	-0.2104762
CD4 T cells	-0.17228313
CD8 T cells	-0.22456779
CD8 T cells	-0.22634996
CD4 T cells	-0.1896097
CD4 T cells	-0.15791899
CD4 T cells	-0.19893721
CD4 T cells	-0.1890501
CD14+ Monocytes	-0.18377033
CD4 T cells	-0.17957368
Dendritic cells	-0.24457711
CD4 T cells	-0.16002277
CD4 T cells	-0.18228512
B cells	-0.20302455
B cells	-0.17046589
FCGR3A+ Monocytes	-0.26227945
B cells	-0.1567051
CD4 T cells	-0.18019922
FCGR3A+ Monocytes	-0.25291774
CD14+ Monocytes	-0.15560442
NK cells	-0.19451647
NK cells	-0.1713063
CD4 T cells	-0.16342221
CD14+ Monocytes	-0.27052334
CD4 T cells	-0.20219308
B cells	-0.22443151
CD4 T cells	-0.16050959
B cells	-0.20343962
CD8 T cells	-0.17605726
NK cells	-0.1576618
CD8 T cells	-0.17296985
CD8 T cells	-0.1376718
NK cells	-0.14134943
CD4 T cells	-0.1376619
CD8 T cells	-0.1900315
CD14+ Monocytes	-0.21847314
CD8 T cells	-0.21737218
CD8 T cells	-0.16673855
CD4 T cells	-0.20327862
CD4 T cells	-0.13615493
CD14+ Monocytes	-0.12904638
FCGR3A+ Monocytes	-0.24625984
CD4 T cells	-0.16110769
CD8 T cells	-0.20653045
NK cells	4.463297
CD4 T cells	-0.14137492
CD8 T cells	-0.13917814
CD8 T cells	-0.14635134
CD8 T cells	-0.23208763
CD4 T cells	-0.13998109
CD14+ Monocytes	-0.18172881
CD14+ Monocytes	-0.17974591
CD4 T cells	-0.14776756
B cells	-0.1923103
CD4 T cells	-0.1430531
CD4 T cells	-0.18223882
CD14+ Monocytes	-0.21222423
CD4 T cells	-0.152461
CD4 T cells	-0.18363242
CD4 T cells	-0.17113312
CD4 T cells	-0.12993029
CD4 T cells	-0.17197281
CD8 T cells	-0.17755623
CD4 T cells	-0.17591998
CD4 T cells	-0.2121903
CD4 T cells	-0.16912676
B cells	-0.19627945
FCGR3A+ Monocytes	-0.26208246
CD4 T cells	8.935508
CD14+ Monocytes	-0.16295873
CD4 T cells	-0.20923086
CD4 T cells	-0.15317862
CD4 T cells	-0.15420644
CD8 T cells	-0.15925549
FCGR3A+ Monocytes	-0.20192966
CD4 T cells	-0.17164238
B cells	-0.1907199
CD14+ Monocytes	-0.15397373
CD4 T cells	-0.14104556
Megakaryocytes	-0.0967234
CD14+ Monocytes	-0.22732502
CD4 T cells	-0.17501621
CD14+ Monocytes	-0.28325447
CD4 T cells	-0.1364116
B cells	-0.1763179
CD4 T cells	-0.13411069
Dendritic cells	-0.28287682
CD4 T cells	-0.16256696
B cells	-0.13648231
CD14+ Monocytes	-0.21192667
CD14+ Monocytes	-0.1719566
CD4 T cells	-0.15043302
B cells	-0.16852616
B cells	-0.15677169
FCGR3A+ Monocytes	-0.25527018
CD4 T cells	-0.15253335
CD4 T cells	-0.17541985
CD4 T cells	-0.16727117
CD8 T cells	-0.19373481
Megakaryocytes	-0.20087226
NK cells	-0.18731819
CD14+ Monocytes	-0.20683904
CD14+ Monocytes	-0.27404317
FCGR3A+ Monocytes	-0.21262173
NK cells	-0.1373015
Megakaryocytes	-0.3786858
CD4 T cells	-0.097185105
B cells	-0.3707321
FCGR3A+ Monocytes	-0.23549044
CD8 T cells	-0.19617544
B cells	-0.18136394
CD4 T cells	-0.19704126
Dendritic cells	-0.34431165
CD4 T cells	-0.20515455
CD4 T cells	-0.21158381
B cells	-0.13635062
B cells	4.48393
NK cells	-0.121626735
CD14+ Monocytes	-0.2002924
CD4 T cells	-0.17513019
CD4 T cells	-0.18124261
CD4 T cells	-0.19431716
NK cells	-0.15807036
B cells	-0.15931936
CD14+ Monocytes	-0.06150313
CD14+ Monocytes	-0.18162096
CD4 T cells	-0.13787706
CD4 T cells	-0.14407252
FCGR3A+ Monocytes	-0.22103083
CD4 T cells	-0.18146145
B cells	-0.1932128
CD8 T cells	-0.15966833
CD4 T cells	-0.19823253
CD4 T cells	-0.1801018
NK cells	-0.13716988
NK cells	-0.16654672
FCGR3A+ Monocytes	4.1030836
CD14+ Monocytes	-0.21115054
B cells	-0.17711733
CD4 T cells	-0.19557962
CD4 T cells	-0.19334067
CD4 T cells	-0.180099
CD4 T cells	-0.18111102
CD8 T cells	-0.17301887
CD4 T cells	-0.19077337
CD8 T cells	-0.14646463
CD14+ Monocytes	-0.17070219
B cells	-0.22352362
B cells	-0.17151593
CD4 T cells	-0.15360285
CD4 T cells	-0.18424629
CD4 T cells	-0.1369943
B cells	-0.15275562
CD4 T cells	-0.17606778
CD14+ Monocytes	-0.17463791
CD4 T cells	-0.13582183
CD14+ Monocytes	-0.2300415
CD14+ Monocytes	-0.2206681
NK cells	-0.22465932
CD14+ Monocytes	-0.19314197
B cells	-0.16714591
Dendritic cells	-0.29670733
CD4 T cells	-0.1834711
FCGR3A+ Monocytes	-0.18437243
NK cells	-0.20467588
CD4 T cells	-0.1533136
CD8 T cells	-0.18521698
CD4 T cells	-0.15370286
CD4 T cells	-0.16947873
CD8 T cells	-0.2315492
CD14+ Monocytes	-0.15883954
NK cells	-0.1656707
B cells	-0.112304024
CD14+ Monocytes	-0.1772886
CD4 T cells	-0.16495587
CD8 T cells	-0.12474463
CD14+ Monocytes	-0.18739481
CD4 T cells	-0.16947873
CD4 T cells	-0.17852202
CD4 T cells	-0.1629036
CD4 T cells	3.9698849
CD8 T cells	-0.14645056
CD4 T cells	-0.20702176
CD8 T cells	-0.1986384
CD4 T cells	-0.163179
CD4 T cells	-0.12875138
B cells	-0.14673576
CD14+ Monocytes	-0.13266802
CD4 T cells	-0.20955993
CD14+ Monocytes	-0.14952487
CD14+ Monocytes	-0.13585551
CD4 T cells	-0.16725229
CD4 T cells	-0.2843817
CD4 T cells	-0.18814388
CD8 T cells	-0.20907544
