0 - Unknown	43	208.71395348837	74.969534883721	111.74093023256	178.64604651163	84.170930232558	101.26930232558	48.448139534884	103.28953488372	118.34372093023	88.231395348837
1 - Epidermis	353	90.339943342776	61.376770538244	175.15390934844	38.201898016997	47.112606232295	60.840934844193	32.052067988669	114.99328611898	168.95320113314	74.049518413598
10 - Xylem	459	67.185446623094	100.77315904139	60.781154684096	49.001590413943	95.908583877996	75.299259259259	105.94311546841	113.13583877996	78.193159041394	231.76653594771
10 - Xylem 	3	1.87	1.0366666666667	1.2966666666667	5.3066666666667	1.51	0.40333333333333	3.1833333333333	22.233333333333	2.6733333333333	45.23
11 - Endodermis/Phloem	658	82.193434650456	135.35139817629	72.585440729483	74.193465045593	150.31129179331	83.142310030395	158.42790273556	99.636200607903	91.266215805471	136.47468085106
12 - G2/M	556	120.63086330935	138.53458633094	156.66275179856	239.37839928058	117.57589928058	135.86212230216	198.12866906475	85.988794964029	95.614550359712	98.789658273381
13 - Phloem	396	15.786262626263	14.930883838384	19.106717171717	24.439292929293	50.746136363636	343.40901515152	18.374696969697	25.242171717172	20.446262626263	27.319974747475
14 - Root Cap	1139	82.624846356453	79.407857769974	84.249402985075	57.806681299385	82.071158911326	68.384073748903	55.137928007024	173.15030728709	84.04748024583	110.7149429324
2 - Cortex	165	289.57921212121	130.89503030303	116.58636363636	109.1143030303	66.583636363636	69.793515151515	54.557939393939	95.134121212121	140.45721212121	82.264303030303
3 - G1/S	651	103.15311827957	109.53815668203	139.37592933948	345.77669738863	92.724055299539	153.42903225806	153.30930875576	79.305821812596	77.407450076805	82.85886328725
4 - Provascular Cells	273	97.851978021978	157.26032967033	74.385091575092	88.567728937729	186.28567765568	92.204249084249	252.69197802198	122.41139194139	97.696446886447	178.31183150183
5 - Unknown	668	106.50519461078	99.209071856287	80.621751497006	71.19754491018	107.25649700599	73.852275449102	60.554161676647	156.48561377246	79.688547904192	98.335883233533
6 - Pericycle	354	53.290875706215	69.775282485876	42.387994350282	49.287853107345	232.32070621469	112.18403954802	98.066299435028	76.237683615819	52.277881355932	84.650847457627
7 - Epidermis	520	145.83767307692	176.44007692308	241.86967307692	334.117	144.32592307692	177.28234615385	258.62528846154	116.99248076923	130.24838461538	126.58969230769
8 - Root Hair	444	62.975540540541	59.515900900901	98.066441441441	29.710878378378	48.393490990991	41.502747747748	43.303806306306	69.048941441441	205.1243018018	59.672972972973
9 - Endodermis	261	99.403563218391	248.16632183908	66.626283524904	60.122835249042	100.26022988506	54.505670498084	110.72134099617	96.659003831418	85.225057471264	104.5414559387
