# species assignment counts by purity threshold
threshold	human	mouse	pig	confident_total
0.50	144	156	300	600
0.60	118	152	300	570
0.70	75	152	300	527
0.80	51	150	300	501
0.90	50	150	300	500
0.95	50	149	300	499

# marker scores per species (sum over cells assigned at threshold 0.6)
# human cells=118
MARKER	human	bone_marrow	145588	14
MARKER	human	spleen	144816	8
MARKER	human	skin	6	1
MARKER	human	liver	1	2
MARKER	human	kidney	1	1
MARKER	human	testis	0	0
MARKER	human	retina	0	0
MARKER	human	lung	0	0
MARKER	human	heart	0	0
MARKER	human	cortex	0	0
# mouse cells=152
MARKER	mouse	lung	21698	14
MARKER	mouse	liver	209	4
MARKER	mouse	skin	75	7
MARKER	mouse	heart	65	6
MARKER	mouse	cortex	55	5
MARKER	mouse	bone_marrow	21	3
MARKER	mouse	testis	12	3
MARKER	mouse	kidney	9	2
MARKER	mouse	retina	2	2
MARKER	mouse	spleen	1	1
# pig cells=300
MARKER	pig	testis	1270	13
MARKER	pig	liver	315	2
MARKER	pig	skin	18	2
MARKER	pig	bone_marrow	14	4
MARKER	pig	heart	10	3
MARKER	pig	lung	4	2
MARKER	pig	cortex	4	2
MARKER	pig	spleen	1	1
MARKER	pig	kidney	1	1
MARKER	pig	retina	0	0

# top marker-like genes per species (counts across assigned cells)
TOPGENE	human	HBA2	69272
TOPGENE	human	HBB	62944
TOPGENE	human	HBA1	12377
TOPGENE	human	UBB	364
TOPGENE	human	HBD	329
TOPGENE	human	IFI27	234
TOPGENE	human	FTL	225
TOPGENE	human	SLC25A39	123
TOPGENE	human	AHSP	123
TOPGENE	human	UBA52	122
TOPGENE	human	CA1	110
TOPGENE	human	S100A9	108
TOPGENE	human	FTH1	106
TOPGENE	human	B2M	103
TOPGENE	human	ALAS2	103
TOPGENE	human	TPT1	95
TOPGENE	human	RPL41	87
TOPGENE	human	ACTB	87
TOPGENE	human	SERF2	86
TOPGENE	human	LYZ	80
TOPGENE	human	HBM	79
TOPGENE	human	BNIP3L	77
TOPGENE	human	GPX1	70
TOPGENE	human	ATP5F1E	70
TOPGENE	human	ENSG00000290318.1	70
TOPGENE	human	FKBP8	69
TOPGENE	human	OAZ1	68
TOPGENE	human	YBX3	67
TOPGENE	human	GLRX5	63
TOPGENE	human	MT-CO3	60
TOPGENE	human	SNCA	59
TOPGENE	human	ADIPOR1	56
TOPGENE	human	TMSB4X	54
TOPGENE	human	MT-CO1	52
TOPGENE	human	GMPR	50
TOPGENE	human	EIF1	46
TOPGENE	human	MT-ATP6	45
TOPGENE	human	SLC25A37	45
TOPGENE	human	BPGM	44
TOPGENE	human	MT-CO2	42
TOPGENE	human	RPL21	41
TOPGENE	human	H1-2	40
TOPGENE	human	BSG	40
TOPGENE	human	BLVRB	39
TOPGENE	human	RPS12	37
TOPGENE	human	GUK1	36
TOPGENE	human	FBXO7	35
TOPGENE	human	BTF3	33
TOPGENE	human	RPLP1	32
TOPGENE	human	SH3BGRL3	32
TOPGENE	human	LGALS3	31
TOPGENE	human	RPL10	30
TOPGENE	human	GSPT1	30
TOPGENE	human	RPL35A	29
TOPGENE	human	RPL13	29
TOPGENE	human	MT2A	28
TOPGENE	human	GABARAPL2	28
TOPGENE	human	NCOA4	28
TOPGENE	human	MT-ND1	27
TOPGENE	human	MT-CYB	26
TOPGENE	human	EIF1AY	26
TOPGENE	human	BAG1	26
TOPGENE	human	RPS24	26
TOPGENE	human	RNF10	26
TOPGENE	human	JUND	25
TOPGENE	human	SNX3	25
TOPGENE	human	DCAF12	25
TOPGENE	human	TENT5C	25
TOPGENE	human	RBM38	24
TOPGENE	human	MPP1	24
TOPGENE	human	MT-ND2	23
TOPGENE	human	PIP4K2A	23
TOPGENE	human	JUN	23
TOPGENE	human	TALDO1	23
TOPGENE	human	OST4	23
TOPGENE	human	RPL32	22
TOPGENE	human	MT-ND4	22
TOPGENE	human	RPL34	22
TOPGENE	human	S100A4	22
TOPGENE	human	RPL30	21
TOPGENE	human	RPL39	21
TOPGENE	human	PITHD1	21
TOPGENE	human	ATP6V0C	21
TOPGENE	human	MT-ND3	20
TOPGENE	human	TMSB10	20
TOPGENE	human	RPL8	20
TOPGENE	human	ENSG00000260272.1	20
TOPGENE	human	RPS11	19
TOPGENE	human	RPS15	19
TOPGENE	human	S100A6	19
TOPGENE	human	FCN1	18
TOPGENE	human	RPS19	18
TOPGENE	human	NACA	18
TOPGENE	human	SELENOK	18
TOPGENE	human	YBX1	18
TOPGENE	human	PRDX2	18
TOPGENE	human	MXI1	18
TOPGENE	human	MAP1LC3B	18
TOPGENE	human	PFDN5	17
TOPGENE	human	RPS3	17
TOPGENE	human	RPL23A	17
TOPGENE	human	EPB41	17
TOPGENE	human	FAM210B	16
TOPGENE	human	BCL2L1	16
TOPGENE	human	FIS1	16
TOPGENE	human	RPL7	15
TOPGENE	human	RPL6	15
TOPGENE	human	GNAS	15
TOPGENE	human	S100A8	15
TOPGENE	human	UBE2D3	14
TOPGENE	human	RPL29	14
TOPGENE	human	DYNLL1	14
TOPGENE	human	CCNI	14
TOPGENE	human	PINK1	14
TOPGENE	human	VCF1	14
TOPGENE	human	TRIM58	14
TOPGENE	human	UCP2	14
TOPGENE	human	FOS	14
TOPGENE	human	RBX1	13
TOPGENE	human	RPS14	13
TOPGENE	human	RPS7	13
TOPGENE	human	R3HDM4	13
TOPGENE	human	STRADB	13
TOPGENE	human	RPL19	12
TOPGENE	human	RPL12	12
TOPGENE	human	RPL37	12
TOPGENE	human	SEC62	12
TOPGENE	human	RPL9	12
TOPGENE	human	TERF2IP	12
TOPGENE	human	CCNDBP1	12
TOPGENE	human	RGS10	12
TOPGENE	human	HEMGN	12
TOPGENE	human	METTL9	12
TOPGENE	human	HNRNPA2B1	12
TOPGENE	human	PPBP	12
TOPGENE	human	RPL35	12
TOPGENE	human	RPL7A	11
TOPGENE	human	RPL18A	11
TOPGENE	human	RPL13A	11
TOPGENE	human	UBALD2	11
TOPGENE	human	SRGN	11
TOPGENE	human	RPS28	11
TOPGENE	human	DUSP1	11
TOPGENE	human	GAPDH	11
TOPGENE	human	COX6B1	11
TOPGENE	human	EEF2	11
TOPGENE	human	FGFR1OP2	11
TOPGENE	human	EIF1B	11
TOPGENE	human	H3-3A	11
TOPGENE	human	PSMF1	11
TOPGENE	mouse	SCGB1A1	18601
TOPGENE	mouse	MT-ATP6	4189
TOPGENE	mouse	MT-CO3	3882
TOPGENE	mouse	MT-CO2	2764
TOPGENE	mouse	MT-CO1	2744
TOPGENE	mouse	MT-CYTB	2045
TOPGENE	mouse	ACTG1	1708
TOPGENE	mouse	H3F3B	1557
TOPGENE	mouse	MT-ND4	1305
TOPGENE	mouse	MT-ND2	1247
TOPGENE	mouse	CD9	1223
TOPGENE	mouse	SFTPC	1210
TOPGENE	mouse	ACTB	1097
TOPGENE	mouse	KRT18	1064
TOPGENE	mouse	FTH1	983
TOPGENE	mouse	EEF1A1	834
TOPGENE	mouse	TMSB4X	815
TOPGENE	mouse	UBB	789
TOPGENE	mouse	UBC	786
TOPGENE	mouse	MT-ND1	749
TOPGENE	mouse	KRT8	711
TOPGENE	mouse	RESP18	700
TOPGENE	mouse	EIF1	685
TOPGENE	mouse	FOS	666
TOPGENE	mouse	JUN	659
TOPGENE	mouse	RPL10-PS3	624
TOPGENE	mouse	BTG2	610
TOPGENE	mouse	CALCA	524
TOPGENE	mouse	RPLP1	517
TOPGENE	mouse	NNAT	506
TOPGENE	mouse	RPS8	503
TOPGENE	mouse	ATF3	503
TOPGENE	mouse	HSP90AB1	502
TOPGENE	mouse	FTL1	502
TOPGENE	mouse	DDX5	486
TOPGENE	mouse	RPL41	482
TOPGENE	mouse	RPL17	480
TOPGENE	mouse	PTMA	478
TOPGENE	mouse	RPL19	474
TOPGENE	mouse	RPL23	473
TOPGENE	mouse	RPS27A	461
TOPGENE	mouse	WFDC2	452
TOPGENE	mouse	EGR1	451
TOPGENE	mouse	RPL26	449
TOPGENE	mouse	CALM1	446
TOPGENE	mouse	RPL21	442
TOPGENE	mouse	RPL32	439
