  4.39	234	234	U	0	unclassified
 95.61	5092	1193	R	1	root
 71.91	3830	35	R1	131567	  cellular organisms
 69.32	3692	8	D	2759	    Eukaryota
 68.96	3673	4	D1	33154	      Opisthokonta
 68.81	3665	0	K	33208	        Metazoa
 68.81	3665	0	K1	6072	          Eumetazoa
 68.79	3664	25	K2	33213	            Bilateria
 65.73	3501	0	K3	33511	              Deuterostomia
 65.73	3501	1	P	7711	                Chordata
 65.70	3499	0	P1	89593	                  Craniata
 65.70	3499	0	P2	7742	                    Vertebrata
 65.70	3499	0	P3	7776	                      Gnathostomata
 65.68	3498	0	P4	117570	                        Teleostomi
 65.68	3498	29	P5	117571	                          Euteleostomi
 64.80	3451	0	P6	8287	                            Sarcopterygii
 64.80	3451	0	P7	1338369	                              Dipnotetrapodomorpha
 64.80	3451	9	P8	32523	                                Tetrapoda
 64.61	3441	30	P9	32524	                                  Amniota
 63.86	3401	1	C	40674	                                    Mammalia
 63.84	3400	2	C1	32525	                                      Theria
 63.71	3393	46	C2	9347	                                        Eutheria
 62.69	3339	92	C3	1437010	                                          Boreoeutheria
 59.69	3179	50	C4	314146	                                            Euarchontoglires
 57.51	3063	13	O	9443	                                              Primates
 57.17	3045	3	O1	376913	                                                Haplorrhini
 57.10	3041	76	O2	314293	                                                  Simiiformes
 55.07	2933	137	O3	9526	                                                    Catarrhini
 51.09	2721	116	O4	314295	                                                      Hominoidea
 48.44	2580	95	F	9604	                                                        Hominidae
 46.00	2450	281	F1	207598	                                                          Homininae
 29.76	1585	506	G	9596	                                                            Pan
 17.42	928	928	S	9597	                                                              Pan paniscus
  2.84	151	147	S	9598	                                                              Pan troglodytes
  0.06	3	3	S1	37012	                                                                Pan troglodytes verus
  0.02	1	1	S1	37011	                                                                Pan troglodytes troglodytes
 10.68	569	0	G	9605	                                                            Homo
 10.68	569	569	S	9606	                                                              Homo sapiens
  0.28	15	0	G	9592	                                                            Gorilla
  0.28	15	3	S	9593	                                                              Gorilla gorilla
  0.23	12	12	S1	9595	                                                                Gorilla gorilla gorilla
  0.66	35	0	F1	607660	                                                          Ponginae
  0.66	35	11	G	9599	                                                            Pongo
  0.30	16	16	S	9601	                                                              Pongo abelii
  0.15	8	8	S	9600	                                                              Pongo pygmaeus
  0.47	25	7	F	9577	                                                        Hylobatidae
  0.11	6	0	G	9578	                                                          Hylobates
  0.11	6	6	S	81572	                                                            Hylobates moloch
