  0.60	1429	1429	U	0	unclassified
 99.40	238571	122	R	1	root
 99.26	238234	835	R1	131567	  cellular organisms
 98.83	237199	0	D	2759	    Eukaryota
 98.83	237199	0	D1	33154	      Opisthokonta
 98.83	237199	0	K	33208	        Metazoa
 98.83	237199	0	K1	6072	          Eumetazoa
 98.83	237199	0	K2	33213	            Bilateria
 98.83	237199	0	K3	33511	              Deuterostomia
 98.83	237199	0	P	7711	                Chordata
 98.83	237199	0	P1	89593	                  Craniata
 98.83	237199	0	P2	7742	                    Vertebrata
 98.83	237199	0	P3	7776	                      Gnathostomata
 98.83	237199	0	P4	117570	                        Teleostomi
 98.83	237199	0	P5	117571	                          Euteleostomi
 98.83	237199	0	P6	8287	                            Sarcopterygii
 98.83	237199	0	C	1338369	                              Dipnotetrapodomorpha
 98.83	237199	0	C1	32523	                                Tetrapoda
 98.83	237199	0	C2	32524	                                  Amniota
 98.83	237199	0	C	40674	                                    Mammalia
 98.83	237199	0	C1	32525	                                      Theria
 98.83	237199	0	C2	9347	                                        Eutheria
 98.83	237199	0	C3	1437010	                                          Boreoeutheria
 98.83	237199	0	C4	314146	                                            Euarchontoglires
 98.83	237199	0	O	9443	                                              Primates
 98.83	237199	0	O1	376913	                                                Haplorrhini
 98.83	237199	0	O2	314293	                                                  Simiiformes
 98.83	237199	0	O3	9526	                                                    Catarrhini
 98.83	237199	0	O4	314295	                                                      Hominoidea
 98.83	237199	0	F	9604	                                                        Hominidae
 98.83	237199	0	F1	207598	                                                          Homininae
 98.83	237199	0	G	9605	                                                            Homo
 98.83	237199	237199	S	9606	                                                              Homo sapiens
  0.08	200	31	D	2	    Bacteria
  0.06	152	2	D1	1783272	      Terrabacteria group
  0.04	84	0	P	544448	        Tenericutes
  0.04	84	0	C	31969	          Mollicutes
  0.04	84	0	O	2085	            Mycoplasmatales
  0.04	84	7	F	2092	              Mycoplasmataceae
  0.03	75	42	G	2093	                Mycoplasma
  0.01	33	33	S	2100	                  Mycoplasma hyorhinis
  0.00	2	0	G	2767358	                Mycoplasmopsis
  0.00	2	2	S	2113	                  Mycoplasma californicum
  0.02	53	0	P	1239	        Firmicutes
  0.02	52	0	C	91061	          Bacilli
  0.02	52	0	O	1385	            Bacillales
  0.02	52	0	F	186817	              Bacillaceae
  0.02	52	0	G	1386	                Bacillus
  0.02	52	0	G1	86661	                  Bacillus cereus group
  0.02	52	52	S	1396	                    Bacillus cereus
  0.00	1	0	C	186801	          Clostridia
  0.00	1	0	O	186802	            Eubacteriales
