C	READ_1	root (taxid 1)	75	1:41
C	READ_2	Hominoidea (taxid 314295)	75	9526:1 314293:8 9526:11 314295:9 0:12
C	READ_3	Onychomys torridus (taxid 38674)	75	38674:2 1:39
C	READ_4	root (taxid 1)	75	1:41
C	READ_5	Homininae (taxid 207598)	75	9526:15 9604:15 207598:11
C	READ_6	Homininae (taxid 207598)	75	207598:40 1437010:1
C	READ_7	root (taxid 1)	75	1:41
C	READ_8	root (taxid 1)	75	1:34 0:7
C	READ_9	Homininae (taxid 207598)	75	207598:4 9604:1 207598:5 9443:2 314293:3 207598:2 1437010:16 314295:2 9526:1 314293:1 9526:4
C	READ_10	cellular organisms (taxid 131567)	75	0:6 131567:2 0:1 131567:28 1:4
C	READ_11	Apteryx mantelli mantelli (taxid 202946)	75	0:20 8090:2 202946:1 2759:1 33213:1 2759:4 61471:4 0:2 202946:5 0:1
C	READ_12	root (taxid 1)	75	1:41
U	READ_13	unclassified (taxid 0)	75	0:41
C	READ_14	root (taxid 1)	75	1:41
C	READ_15	Homininae (taxid 207598)	75	9443:1 314146:6 1437010:3 314295:5 9347:6 314295:5 32525:1 117571:5 1437010:2 314295:1 207598:5 32525:1
C	READ_16	root (taxid 1)	75	1:41
C	READ_17	Homo sapiens (taxid 9606)	75	9606:19 131567:4 9606:17 1:1
C	READ_18	root (taxid 1)	75	1:41
C	READ_19	root (taxid 1)	75	1:41
C	READ_20	root (taxid 1)	75	0:4 1:37
C	READ_21	cellular organisms (taxid 131567)	75	131567:6 1:35
C	READ_22	root (taxid 1)	75	1:41
C	READ_23	root (taxid 1)	75	1:41
C	READ_24	Homo sapiens (taxid 9606)	75	9526:1 9606:4 1437010:5 9606:9 9604:5 1437010:5 314295:5 314293:7
C	READ_25	Simiiformes (taxid 314293)	75	9347:14 9443:3 314293:2 9443:6 314146:5 9443:1 1437010:9 32523:1
C	READ_26	root (taxid 1)	75	1:41
C	READ_27	root (taxid 1)	75	1:41
C	READ_28	root (taxid 1)	75	1:3 0:1 1:2 0:2 1:7 0:9 1:17
C	READ_29	Homo sapiens (taxid 9606)	75	1:24 33213:1 1:1 33213:5 117571:2 1:4 9606:4
C	READ_30	Homo sapiens (taxid 9606)	75	9606:1 1:40
C	READ_31	Catarrhini (taxid 9526)	75	314293:5 9526:2 0:3 314146:5 0:26
C	READ_32	root (taxid 1)	75	1:41
C	READ_33	root (taxid 1)	75	1:41
C	READ_34	Hominidae (taxid 9604)	75	9604:18 9526:3 9604:1 9526:19
C	READ_35	Homininae (taxid 207598)	75	207598:12 314293:5 207598:3 1437010:2 207598:5 1:14
C	READ_36	root (taxid 1)	75	1:41
C	READ_37	root (taxid 1)	75	1:41
C	READ_38	root (taxid 1)	75	1:41
C	READ_39	root (taxid 1)	75	1:41
C	READ_40	root (taxid 1)	75	1:41
C	READ_41	root (taxid 1)	75	1:41
C	READ_42	root (taxid 1)	75	1:41
C	READ_43	root (taxid 1)	75	1:41
C	READ_44	Homo sapiens (taxid 9606)	75	9606:41
C	READ_45	Homininae (taxid 207598)	75	314295:5 1:18 314293:1 1:5 1437010:4 1:3 207598:3 1437010:2
C	READ_46	Simiiformes (taxid 314293)	75	1:17 314293:2 1:5 1437010:5 9347:1 376913:5 314293:1 1437010:5
C	READ_47	Homo sapiens (taxid 9606)	75	9606:41
C	READ_48	root (taxid 1)	75	1:41
C	READ_49	root (taxid 1)	75	1:41
C	READ_50	root (taxid 1)	75	1:41
C	READ_51	Homininae (taxid 207598)	75	207598:10 314293:20 207598:5 314293:1 207598:1 314293:1 9604:3
C	READ_52	Eutheria (taxid 9347)	75	1:16 0:5 32523:1 6072:1 0:2 33213:1 1:9 9347:1 33213:1 0:4
C	READ_53	Laurasiatheria (taxid 314145)	75	9347:4 0:1 9347:3 0:1 9347:5 0:16 314145:1 0:6 9347:4
C	READ_54	root (taxid 1)	75	1:41
C	READ_55	root (taxid 1)	75	1:41
C	READ_56	root (taxid 1)	75	1:41
C	READ_57	root (taxid 1)	75	1:41
C	READ_58	root (taxid 1)	75	0:20 1:1 0:8 1:12
C	READ_59	root (taxid 1)	75	1:41
C	READ_60	Homo sapiens (taxid 9606)	75	9526:4 9606:23 1:3 0:5 1:1 0:5
C	READ_61	root (taxid 1)	75	1:41
C	READ_62	root (taxid 1)	75	1:41
C	READ_63	root (taxid 1)	75	1:41
C	READ_64	root (taxid 1)	75	0:5 1:2 0:5 1:2 0:17 1:10
C	READ_65	root (taxid 1)	75	1:41
C	READ_66	root (taxid 1)	75	1:41
C	READ_67	root (taxid 1)	75	1:41
C	READ_68	root (taxid 1)	75	1:41
C	READ_69	Hominidae (taxid 9604)	75	314293:1 314295:1 314293:2 314295:5 376913:5 314293:8 9604:11 314293:2 1437010:2 9604:4
C	READ_70	Eukaryota (taxid 2759)	75	2759:1 0:1 2759:5 1:3 2759:1 1:4 2759:5 1:21
U	READ_71	unclassified (taxid 0)	75	0:41
C	READ_72	root (taxid 1)	75	1:41
C	READ_73	root (taxid 1)	75	1:41
C	READ_74	Homininae (taxid 207598)	75	207598:28 314295:13
C	READ_75	root (taxid 1)	75	1:41
C	READ_76	root (taxid 1)	75	1:41
C	READ_77	root (taxid 1)	75	1:41
C	READ_78	Hominoidea (taxid 314295)	75	1:40 314295:1
C	READ_79	Homo sapiens (taxid 9606)	75	1:5 1437010:8 9347:2 1437010:11 9606:8 0:7
C	READ_80	Hominidae (taxid 9604)	75	2759:1 9347:1 2759:5 9347:1 33213:14 1437010:11 9526:6 9604:2
C	READ_81	root (taxid 1)	75	1:41
C	READ_82	root (taxid 1)	75	0:5 1:36
C	READ_83	root (taxid 1)	75	1:41
C	READ_84	root (taxid 1)	75	1:41
C	READ_85	Hominoidea (taxid 314295)	75	131567:1 9347:8 314146:16 314295:16
C	READ_86	root (taxid 1)	75	1:41
C	READ_87	root (taxid 1)	75	1:41
C	READ_88	root (taxid 1)	75	1:41
C	READ_89	Catarrhini (taxid 9526)	75	1:12 9347:2 1437010:17 314293:2 9526:7 314293:1
C	READ_90	root (taxid 1)	75	1:41
C	READ_91	Homo sapiens (taxid 9606)	75	9606:7 314295:1 9606:5 314295:2 9606:5 314295:6 9606:3 314295:5 9606:7
C	READ_92	root (taxid 1)	75	1:41
C	READ_93	root (taxid 1)	75	1:41
C	READ_94	root (taxid 1)	75	1:41
C	READ_95	Hominoidea (taxid 314295)	75	314295:2 9526:9 1437010:10 9526:20
C	READ_96	root (taxid 1)	75	1:41
C	READ_97	root (taxid 1)	75	1:41
C	READ_98	root (taxid 1)	75	0:18 1:23
C	READ_99	root (taxid 1)	75	1:41
C	READ_100	root (taxid 1)	75	0:1 1:40
C	READ_101	Eutheria (taxid 9347)	75	9347:9 32525:5 9347:2 0:25
C	READ_102	root (taxid 1)	75	0:3 1:14 0:24
C	READ_103	root (taxid 1)	75	1:41
C	READ_104	Boreoeutheria (taxid 1437010)	75	9347:13 1:5 32525:10 1437010:1 9347:7 1437010:5
C	READ_105	Simiiformes (taxid 314293)	75	314293:2 32524:3 1437010:5 1:31
C	READ_106	root (taxid 1)	75	1:41
C	READ_107	root (taxid 1)	75	1:41
C	READ_108	root (taxid 1)	75	1:41
C	READ_109	Catarrhini (taxid 9526)	75	0:6 9526:7 0:8 9526:19 314293:1
C	READ_110	root (taxid 1)	75	1:22 0:19
C	READ_111	root (taxid 1)	75	1:41
C	READ_112	Protostomia (taxid 33317)	75	1:25 33213:5 1:1 0:9 33317:1
C	READ_113	root (taxid 1)	75	1:41
C	READ_114	root (taxid 1)	75	1:41
C	READ_115	root (taxid 1)	75	1:41
C	READ_116	Carlito syrichta (taxid 1868482)	75	1:17 9347:5 1:2 9347:5 1:3 1868482:1 0:5 1:3
C	READ_117	Catarrhini (taxid 9526)	75	9526:1 1:5 9526:1 1:3 9526:5 1:26
C	READ_118	Hominoidea (taxid 314295)	75	314293:3 314295:7 9526:21 314295:10
C	READ_119	root (taxid 1)	75	1:41
C	READ_120	root (taxid 1)	75	1:41
C	READ_121	Homininae (taxid 207598)	75	207598:10 314293:1 9347:2 207598:5 314146:6 314295:10 9526:4 314295:1 9443:2
C	READ_122	Homininae (taxid 207598)	75	1:7 207598:5 1:10 9604:2 9526:2 9604:11 0:4
C	READ_123	root (taxid 1)	75	1:41
C	READ_124	root (taxid 1)	75	1:41
C	READ_125	Homo sapiens (taxid 9606)	75	9526:4 9606:6 207598:31
C	READ_126	root (taxid 1)	75	1:41
C	READ_127	root (taxid 1)	75	1:41
C	READ_128	root (taxid 1)	75	1:4 0:31 1:6
C	READ_129	root (taxid 1)	75	1:41
C	READ_130	root (taxid 1)	75	1:41
C	READ_131	root (taxid 1)	75	1:41
C	READ_132	Homo sapiens (taxid 9606)	75	1:9 9606:9 1:2 9606:6 1:7 9606:7 1:1
C	READ_133	Hominidae (taxid 9604)	75	314295:4 9526:11 314295:9 9604:17
C	READ_134	root (taxid 1)	75	1:41
C	READ_135	Hominoidea (taxid 314295)	75	314293:7 9347:14 9526:8 314295:12
C	READ_136	Homo sapiens (taxid 9606)	75	9606:2 314295:2 9606:4 314295:2 9606:5 9526:4 9606:22
C	READ_137	Boreoeutheria (taxid 1437010)	75	9347:1 1437010:1 117571:4 32525:10 32523:8 117571:3 32523:6 9347:1 32525:1 9347:4 1437010:1 32524:1
C	READ_138	root (taxid 1)	75	1:41
C	READ_139	Homininae (taxid 207598)	75	9604:6 314293:4 9604:27 9526:2 207598:2
C	READ_140	Catarrhini (taxid 9526)	75	32525:3 9347:5 314293:2 32525:2 314293:6 9347:5 9526:1 314293:5 9526:3 9347:9
C	READ_141	root (taxid 1)	75	1:41
C	READ_142	Homo sapiens (taxid 9606)	75	9606:15 9526:1 314293:7 9526:18
C	READ_143	root (taxid 1)	75	1:41
C	READ_144	root (taxid 1)	75	1:41
C	READ_145	root (taxid 1)	75	1:41
C	READ_146	root (taxid 1)	75	1:41
C	READ_147	Homo sapiens (taxid 9606)	75	9606:41
C	READ_148	root (taxid 1)	75	1:41
C	READ_149	root (taxid 1)	75	1:41
C	READ_150	root (taxid 1)	75	1:40 0:1
C	READ_151	root (taxid 1)	75	1:41
C	READ_152	root (taxid 1)	75	1:41
C	READ_153	root (taxid 1)	75	1:41
C	READ_154	cellular organisms (taxid 131567)	75	1:8 131567:11 1:5 131567:17
C	READ_155	Eutheria (taxid 9347)	75	32524:7 9347:9 32525:1 9347:7 32525:5 9347:3 32525:9
C	READ_156	Simiiformes (taxid 314293)	75	314146:1 9347:3 1437010:5 32525:3 9347:11 314293:4 1:14
C	READ_157	root (taxid 1)	75	1:41
C	READ_158	Catarrhini (taxid 9526)	75	314146:4 9526:5 32525:7 314293:5 32525:4 1437010:4 32525:5 314293:2 1437010:5
C	READ_159	root (taxid 1)	75	1:41
C	READ_160	root (taxid 1)	75	1:41
C	READ_161	root (taxid 1)	75	1:41
C	READ_162	root (taxid 1)	75	1:41
C	READ_163	root (taxid 1)	75	1:41
C	READ_164	root (taxid 1)	75	1:41
C	READ_165	Rattus norvegicus (taxid 10116)	75	1:18 10116:1 2759:10 1:2 2759:1 1:5 2759:1 1:3
C	READ_166	Catarrhini (taxid 9526)	75	9526:23 314293:1 9526:6 1437010:5 314293:6
C	READ_167	root (taxid 1)	75	1:41
C	READ_168	Homo sapiens (taxid 9606)	75	9606:41
C	READ_169	root (taxid 1)	75	1:41
C	READ_170	Pan troglodytes (taxid 9598)	75	60711:1 9598:1 0:5 9598:7 0:6 9598:9 314293:5 314295:7
C	READ_171	Homo sapiens (taxid 9606)	75	9604:18 9526:10 9606:6 1437010:2 9606:2 314293:3
C	READ_172	root (taxid 1)	75	1:41
C	READ_173	root (taxid 1)	75	1:41
C	READ_174	root (taxid 1)	75	1:41
C	READ_175	root (taxid 1)	75	1:41
C	READ_176	root (taxid 1)	75	1:41
C	READ_177	root (taxid 1)	75	1:41
C	READ_178	root (taxid 1)	75	1:41
C	READ_179	root (taxid 1)	75	1:41
C	READ_180	root (taxid 1)	75	1:41
C	READ_181	root (taxid 1)	75	1:41
C	READ_182	root (taxid 1)	75	1:41
C	READ_183	Hominidae (taxid 9604)	75	9604:1 314293:7 314295:16 0:17
C	READ_184	root (taxid 1)	75	1:41
C	READ_185	Hominidae (taxid 9604)	75	0:4 9604:20 314295:15 0:2
C	READ_186	root (taxid 1)	75	1:41
C	READ_187	root (taxid 1)	75	0:16 1:3 0:5 1:17
C	READ_188	root (taxid 1)	75	1:41
C	READ_189	root (taxid 1)	75	1:41
C	READ_190	root (taxid 1)	75	1:41
C	READ_191	root (taxid 1)	75	1:41
C	READ_192	Zalophus californianus (taxid 9704)	75	1:26 1437010:5 9704:4 1:3 9704:3
C	READ_193	root (taxid 1)	75	1:41
C	READ_194	Homo sapiens (taxid 9606)	75	314295:5 314293:4 9443:4 1437010:1 9606:8 9443:1 9347:5 9443:13
C	READ_195	root (taxid 1)	75	1:20 0:21
C	READ_196	root (taxid 1)	75	1:41
C	READ_197	Catarrhini (taxid 9526)	75	9526:2 9347:5 1:5 9347:5 1:24
U	READ_198	unclassified (taxid 0)	75	0:41
