WASP0002069	neural_like2	neural_like2	34	skyblue4
WASP0002179	neural_like2	neural_like2	34	skyblue4
WASP0002291	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0002296	neural_like2	neural_like2	34	skyblue4
WASP0002313	neural_like2	neural_like2	34	skyblue4
WASP0002382	neural_like2	neural_like2	34	skyblue4
WASP0003073	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0003262	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0003290	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0003326	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0003344	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0004032	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0004043	neural_like2	neural_like2	34	skyblue4
WASP0004078	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0004195	neural_like2	neural_like2	34	skyblue4
WASP0004221	neural_like1	neural_like1	33	skyblue3
WASP0004247	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0004329	neural_like1	neural_like1	33	skyblue3
WASP0004349	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0005005	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0005102	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0005164	neural_like2	neural_like2	34	skyblue4
WASP0005275	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0005300	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0006090	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0006302	neural_like2	neural_like2	34	skyblue4
WASP0007087	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0007100	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0007102	neural_like1	neural_like1	33	skyblue3
WASP0007203	neural_like2	neural_like2	34	skyblue4
WASP0007308	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0007330	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0007365	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0008037	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0008039	neural_like2	neural_like2	34	skyblue4
WASP0008081	neural_like2	neural_like2	34	skyblue4
WASP0008152	neural_like2	neural_like2	34	skyblue4
WASP0008187	neural_like1	neural_like1	33	skyblue3
WASP0008215	neural_like2	neural_like2	34	skyblue4
WASP0008251	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0008264	neural_like2	neural_like2	34	skyblue4
WASP0008307	neural_like2	neural_like2	34	skyblue4
WASP0009006	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0009022	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009031	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009046	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009059	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009083	neural_like2	neural_like2	34	skyblue4
WASP0009084	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009162	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0009164	neural_like1	neural_like1	33	skyblue3
WASP0009186	neural_like2	neural_like2	34	skyblue4
WASP0009212	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0009216	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0009228	neural_like1	neural_like1	33	skyblue3
WASP0009278	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0009282	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009321	neural_like2	neural_like2	34	skyblue4
WASP0009323	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0009324	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0009342	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0010005	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0010028	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0010075	neural_like1	neural_like1	33	skyblue3
WASP0010089	neural_like1	neural_like1	33	skyblue3
WASP0010135	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0010156	neural_like2	neural_like2	34	skyblue4
WASP0010218	neural_like2	neural_like2	34	skyblue4
WASP0010288	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0010289	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0010338	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0010351	neural_like2	neural_like2	34	skyblue4
WASP0010361	neural_like2	neural_like2	34	skyblue4
WASP0011042	neural_like2	neural_like2	34	skyblue4
WASP0011065	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0011072	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011079	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0011096	neural_like1	neural_like1	33	skyblue3
WASP0011132	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011154	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0011159	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0011165	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011170	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0011171	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011182	neural_like1	neural_like1	33	skyblue3
WASP0011192	neural_like1	neural_like1	33	skyblue3
WASP0011208	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0011330	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011335	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011338	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0011347	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0011366	neural_like2	neural_like2	34	skyblue4
WASP0011374	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0011377	neural_like1	neural_like1	33	skyblue3
WASP0012054	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0012174	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0012180	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0012233	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0012239	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0012240	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0012285	neural_like2	neural_like2	34	skyblue4
WASP0012310	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0012331	neural_like1	neural_like1	33	skyblue3
WASP0012350	epidermal_neural2	epidermal_neural2	57	springgreen3
WASP0013002	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013057	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013063	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013077	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013103	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013110	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013122	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013187	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013217	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013222	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013237	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013254	neural_like2	neural_like2	34	skyblue4
WASP0013261	neural_like2	neural_like2	34	skyblue4
WASP0013267	neural_like2	neural_like2	34	skyblue4
WASP0013269	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013312	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013328	neural_like2	neural_like2	34	skyblue4
WASP0013345	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0013350	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014011	neural_like2	neural_like2	34	skyblue4
WASP0014012	neural_like2	neural_like2	34	skyblue4
WASP0014042	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014052	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014119	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014122	neural_like2	neural_like2	34	skyblue4
WASP0014179	neural_like2	neural_like2	34	skyblue4
WASP0014255	neural_like2	neural_like2	34	skyblue4
WASP0014257	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014277	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014308	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014348	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0014370	neural_like2	neural_like2	34	skyblue4
WASP0014375	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015003	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0015004	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015027	neural_like2	neural_like2	34	skyblue4
WASP0015038	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015040	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015067	neural_like2	neural_like2	34	skyblue4
WASP0015086	epidermal_neural1	epidermal_neural1	56	springgreen2
WASP0015110	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015120	neural_like2	neural_like2	34	skyblue4
WASP0015190	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015196	neural_like2	neural_like2	34	skyblue4
WASP0015216	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015225	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015229	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015234	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015242	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015252	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015277	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015291	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015320	neural_like2	neural_like2	34	skyblue4
WASP0015322	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015340	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015355	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015371	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0015373	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016001	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016037	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016047	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016053	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016054	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016055	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016061	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016068	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016091	putative_neuro_endo	mesodermal_other	28	chartreuse4
WASP0016137	neural_like2	neural_like2	34	skyblue4
WASP0016170	putative_neuro_endo	mesodermal_other	28	chartreuse4
