%%MatrixMarket matrix coordinate real general
%
188 188 188
1 3 9.392104664671852E-2
2 4 5.037964193915223E-2
3 4 6.032461743980899E-2
4 2 5.037964193915223E-2
5 6 2.089060809069605E-1
6 12 4.016143848707854E-2
7 8 9.341850068853119E-2
8 10 6.912436654307885E-2
9 12 6.583752010283939E-2
10 13 4.0779584944569236E-2
11 13 2.1203116440370318E-2
12 6 4.016143848707854E-2
13 11 2.1203116440370318E-2
14 15 9.530681273321895E-2
15 14 9.530681273321895E-2
16 19 1.3512867067584244E-1
17 18 1.2282899472642816E-1
18 19 6.816625130382237E-2
19 18 6.816625130382237E-2
20 22 1.2451432559167463E-1
21 22 1.001739724308428E-1
22 21 1.001739724308428E-1
23 24 8.371432927921996E-2
24 25 6.79756788156829E-2
25 24 6.79756788156829E-2
26 27 6.536423014534609E-2
27 26 6.536423014534609E-2
28 7 3.113807273631136E-1
29 32 1.517096190785927E-1
30 29 1.5280335115240262E-1
31 32 7.546769990567603E-2
32 31 7.546769990567603E-2
33 56 5.323553564156043E-1
34 175 3.7424335140619636E-1
35 49 6.337211211778904E-2
36 54 1.1619169954778752E-1
37 45 5.704143708739229E-2
38 44 3.743722185168107E-1
39 44 2.1239376869169257E-1
40 47 1.5154118724328103E-1
41 47 6.120953025501252E-2
42 41 7.954544742353875E-2
43 44 1.5249928648581046E-1
44 53 1.508008389297284E-1
45 37 5.704143708739229E-2
46 50 2.4992968687464034E-2
47 48 3.06822190998145E-2
48 47 3.06822190998145E-2
49 50 5.626642434840867E-2
50 46 2.4992968687464034E-2
51 45 9.521053555846137E-2
52 49 1.0781789645837137E-1
53 36 1.3692025439528177E-1
54 45 8.17761444401125E-2
55 50 8.078365706278534E-2
56 52 2.854305914430493E-1
57 58 9.455257372784787E-2
58 57 9.455257372784787E-2
59 128 6.295899625219492E-2
60 61 2.719934033187721E-2
61 63 2.550984935477929E-2
62 67 8.230719867232072E-2
63 61 2.550984935477929E-2
64 67 1.0569975751697902E-1
65 97 9.40816802408353E-2
66 114 8.365483829857434E-2
67 68 6.511707053065519E-2
68 67 6.511707053065519E-2
69 141 8.027165856491036E-2
70 69 8.410631096668342E-2
71 76 5.8909654090729124E-2
72 71 1.3164109285625658E-1
73 140 9.956329688775756E-2
74 78 5.6361653131681066E-2
75 117 5.5451441743398E-2
76 71 5.8909654090729124E-2
77 78 3.2440327196687335E-1
78 118 5.319191045455818E-2
79 110 8.57784419091363E-2
80 82 6.865832773039637E-2
81 82 7.745474031004662E-2
82 80 6.865832773039637E-2
83 89 7.822881755105604E-2
84 63 6.258597123549603E-2
85 82 8.04167727574775E-2
86 85 8.179223359080556E-2
87 88 3.895052058988391E-1
88 90 6.951241078345116E-2
89 83 7.822881755105604E-2
90 91 5.609078182201155E-2
91 171 3.964740851144155E-2
92 153 2.5601744123254955E-1
93 94 1.1103652575490452E-1
94 75 8.797993913712643E-2
95 142 3.805764035999595E-1
96 145 7.81612708784456E-2
97 65 9.40816802408353E-2
98 112 5.2140387998170334E-2
99 131 6.658575596949234E-2
100 102 7.001961672395052E-2
101 147 4.1225659575786056E-2
102 101 5.037071728894782E-2
103 113 5.786235233231274E-2
104 106 4.3846157558610876E-2
105 106 2.3622998884064272E-2
106 105 2.3622998884064272E-2
107 108 3.453178471256413E-2
108 110 3.388011550951453E-2
109 112 3.0610906215156608E-2
110 108 3.388011550951453E-2
111 110 4.990176844529326E-2
112 109 3.0610906215156608E-2
113 106 3.731300686167882E-2
114 106 3.231367334259305E-2
115 99 1.0147181895256663E-1
116 150 1.0035227121451562E-1
117 120 3.462177476462602E-2
118 78 5.319191045455818E-2
119 78 2.079253977290536E-1
120 117 3.462177476462602E-2
121 122 3.428651383276715E-2
122 121 3.428651383276715E-2
123 122 4.35004777988276E-2
124 121 4.699594119494699E-2
125 124 3.049242790361092E-1
126 134 6.669888249554745E-2
127 135 1.996905936064375E-2
128 129 2.6650098072890538E-2
129 127 2.6076687741620752E-2
