177 4 7.620643711197569E-1
177 3 7.894649152834503E-1
177 2 8.080126893293229E-1
177 1 8.130289260427919E-1
177 12 8.262717109591731E-1
177 11 8.337559017707167E-1
177 6 8.406037430382507E-1
177 13 8.57306946878797E-1
177 10 8.816450561279264E-1
177 27 8.929006325763198E-1
177 9 8.944577986304935E-1
177 25 9.050753894330187E-1
177 26 9.217196153019405E-1
177 24 9.327250468676258E-1
177 16 9.337277553755832E-1
177 5 9.382723693230538E-1
177 23 9.554324565155962E-1
177 22 9.598854817071477E-1
177 18 9.606520992400647E-1
177 32 9.629600041302807E-1
177 47 9.778821501385045E-1
177 45 9.806949819550945E-1
177 8 9.827618670830609E-1
177 19 9.906575268429769E-1
177 21 9.965005923674888E-1
177 15 9.969578810780352E-1
177 48 1.0057163696120732
177 51 1.0093045432899752
177 50 1.0117273154121655
177 31 1.012387560505296
177 41 1.0126384407832292
177 54 1.0129347660961663
177 46 1.021056982222254
177 20 1.0263970203496835
177 36 1.027556879462601
177 55 1.0321475887261624
177 49 1.0340153811135238
177 37 1.0346925136763936
177 14 1.0353756469522457
177 7 1.0501998800387289
177 52 1.0622070470467284
177 44 1.0697817914355678
177 43 1.081302228573628
177 29 1.0909752863274673
177 30 1.0977329272159597
177 17 1.098181093825579
177 35 1.1094795359549547
177 40 1.1098363334821955
177 42 1.1350580960592682
177 39 1.1433764274631502
177 53 1.1571825157507072
177 38 1.1617107258006494
177 56 1.340579678280381
177 28 1.3459060733909918
177 33 1.3746715258684485
177 34 1.4211289324478436
177 57 1.5182413200938045
177 95 1.52045775882203
177 58 1.5229239389994635
177 92 1.5437907419249766
177 176 1.5503800335149043
177 87 1.5513881708211432
177 83 1.5629124859277839
177 84 1.5976179002211919
177 174 1.6031399433536782
177 63 1.6031962581532422
177 77 1.6081058083376711
177 125 1.6101857174914085
177 160 1.6113236829027036
177 62 1.6231456538911022
177 69 1.6247446205303313
177 89 1.6251393810031396
177 70 1.6258124767817173
177 60 1.6307976835585882
177 61 1.6345479478969291
177 86 1.6374238482396948
177 98 1.6378250918623771
177 156 1.6414653529243117
177 67 1.642539057554599
177 65 1.6521747315872206
177 172 1.652966827777194
177 73 1.6629977833197733
177 111 1.6645263582987415
177 97 1.6652213928014048
177 140 1.6668586022314735
177 85 1.675210527551865
177 141 1.6771820121958219
177 105 1.685652970283702
177 106 1.685908562100328
177 66 1.6863680462937922
177 104 1.6936145414541057
177 112 1.6950670572933901
177 88 1.6981669390833503
177 114 1.6986538684818933
177 64 1.7018833577115995
177 146 1.7030875625661834
177 76 1.7097019683878887
177 82 1.7104088444453551
177 71 1.7140535194085675
177 90 1.7156287093347204
177 72 1.7225680781987178
177 68 1.7249176519563971
177 80 1.7264331328301452
177 145 1.7266185306430573
177 153 1.7336524076780324
177 115 1.735266885202667
177 101 1.736151739388134
