query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	6.03349826635959e-05	2014	99	29	0.292929292929293	0.0143992055610725	GO:0009888	GO:BP	tissue development	20972	3587	GO:0048856
query_1	TRUE	0.000128800256183203	1135	99	21	0.212121212121212	0.0185022026431718	GO:0072359	GO:BP	circulatory system development	20972	16197	GO:0048731
query_1	TRUE	0.000751518155568699	5948	99	52	0.525252525252525	0.00874243443174176	GO:0048856	GO:BP	anatomical structure development	20972	12247	GO:0032502
query_1	TRUE	0.00258693991198269	291	99	10	0.101010101010101	0.0343642611683849	GO:0061448	GO:BP	connective tissue development	20972	14398	GO:0009888
query_1	TRUE	0.00519075929186677	4690	99	43	0.434343434343434	0.00916844349680171	GO:0007275	GO:BP	multicellular organism development	20972	2666	GO:0032501,GO:0048856
query_1	TRUE	0.00525975968455134	4023	99	39	0.393939393939394	0.00969425801640567	GO:0048731	GO:BP	system development	20972	12138	GO:0007275,GO:0048856
query_1	TRUE	0.0103078283228976	3018	99	32	0.323232323232323	0.0106030483764082	GO:0048513	GO:BP	animal organ development	20972	11949	GO:0048856
query_1	TRUE	0.0112572630365539	424	99	11	0.111111111111111	0.0259433962264151	GO:0001503	GO:BP	ossification	20972	308	GO:0032501
query_1	TRUE	0.0167330747177991	213	99	8	0.0808080808080808	0.0375586854460094	GO:0051216	GO:BP	cartilage development	20972	12677	GO:0001501,GO:0048513,GO:0061448
query_1	TRUE	0.0169084467134341	6535	99	52	0.525252525252525	0.00795715378729916	GO:0032502	GO:BP	developmental process	20972	7117	GO:0008150
query_1	TRUE	0.0172834270144666	727	99	14	0.141414141414141	0.0192572214580468	GO:0001568	GO:BP	blood vessel development	20972	341	GO:0001944,GO:0048856
query_1	TRUE	0.0183822852333043	944	99	16	0.161616161616162	0.0169491525423729	GO:0030334	GO:BP	regulation of cell migration	20972	6339	GO:0016477,GO:2000145
query_1	TRUE	0.0276568723624743	758	99	14	0.141414141414141	0.0184696569920844	GO:0001944	GO:BP	vasculature development	20972	542	GO:0048731,GO:0072359
query_1	TRUE	0.0329847721526471	112	99	6	0.0606060606060606	0.0535714285714286	GO:1901796	GO:BP	regulation of signal transduction by p53 class mediator	20972	20307	GO:0072331,GO:1902531
query_1	TRUE	0.0399191458377256	1005	99	16	0.161616161616162	0.0159203980099502	GO:2000145	GO:BP	regulation of cell motility	20972	23634	GO:0040012,GO:0048870,GO:0050794
query_1	TRUE	0.0229231711345909	84	61	5	0.0819672131147541	0.0595238095238095	HPA:0090912	HPA	Cerebellum; Bergmann glia - nucleus[≥Medium]	11007	112	HPA:0090911
query_1	TRUE	0.0301748255725018	89	61	5	0.0819672131147541	0.0561797752808989	HPA:0090902	HPA	Cerebellum; Bergmann glia - cytoplasm/membrane[≥Medium]	11007	109	HPA:0090901
query_1	TRUE	0.0335223779383696	91	61	5	0.0819672131147541	0.0549450549450549	HPA:0090911	HPA	Cerebellum; Bergmann glia - nucleus[≥Low]	11007	111	HPA:0090000
query_1	TRUE	0.0263441279183	157	52	6	0.115384615384615	0.0382165605095541	KEGG:04390	KEGG	Hippo signaling pathway	8716	320	KEGG:00000
query_1	TRUE	0.0375406165086866	109	52	5	0.0961538461538462	0.0458715596330275	KEGG:04350	KEGG	TGF-beta signaling pathway	8716	313	KEGG:00000
query_1	TRUE	0.00423089444869966	1677	95	25	0.263157894736842	0.0149075730471079	MIRNA:hsa-mir-4476	MIRNA	hsa-mir-4476	16638	1327	MIRNA:000000
query_1	TRUE	0.0212153477703046	1435	109	22	0.201834862385321	0.0153310104529617	TF:M08933_1	TF	Factor: JUND:C-FOS; motif: NNATGAGTCATNN; match class: 1	20093	4627	TF:M08933
query_1	TRUE	0.00204988331581952	45	60	5	0.0833333333333333	0.111111111111111	WP:WP2873	WP	Aryl hydrocarbon receptor pathway	8899	184	WP:000000
query_1	TRUE	0.0325045476380274	17	60	3	0.05	0.176470588235294	WP:WP697	WP	Estrogen metabolism	8899	968	WP:000000
query_1	TRUE	0.0432682341683673	46	60	4	0.0666666666666667	0.0869565217391304	WP:WP2586	WP	Aryl hydrocarbon receptor response to main mediators PAH and TCDD	8899	145	WP:000000
