group	file_id	file_name	metric	value	status
Animals	1428854at2759	1428854at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6697	ok
Animals	777920at2759	777920at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5087	ok
Animals	1038775at2759	1038775at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4152	ok
Animals	39650at2759	39650at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5202	ok
Animals	1096688at2759	1096688at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3596	ok
Animals	996662at2759	996662at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7277	ok
Animals	1379600at2759	1379600at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4791	ok
Animals	1364586at2759	1364586at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5998	ok
Animals	674160at2759	674160at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9353	ok
Animals	1112002at2759	1112002at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5405	ok
Animals	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4417	ok
Animals	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3009	ok
Animals	919955at2759	919955at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5232	ok
Animals	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3108	ok
Animals	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2028	ok
Animals	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6295	ok
Animals	156083at2759	156083at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.0471	ok
Animals	324863at2759	324863at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7514	ok
Animals	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4011	ok
Animals	271586at2759	271586at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9882	ok
Animals	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2644	ok
Animals	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1653	ok
Animals	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2826	ok
Animals	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4222	ok
Animals	866359at2759	866359at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3053	ok
Animals	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.611	ok
Animals	734666at2759	734666at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3553	ok
Animals	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5805	ok
Animals	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4814	ok
Animals	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2701	ok
