rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Aging_Perturbations_from_GEO_up	Mouse tumor 143 days vs 551 days GSE66414 aging:146	17/314	1.943698625627617e-12	5.28686026170712e-10	11.803898635477584	318.3089879832154	EIF5A;IFITM1;XBP1;IFITM2;SSR2;FOS;KLF2;SOCS3;ZFP36;COX7A2L;SMDT1;MYADM;CDK2AP2;TSPO;LY6A;LGMN;C1QC
2	Aging_Perturbations_from_GEO_up	Mouse tumor tissue 143 days vs 551 days GSE45606 aging:236	17/392	6.475552438148724e-11	8.806751315882264e-09	9.311466666666666	218.4507521440552	EIF5A;XBP1;IFITM2;SSR2;MVP;FOS;KLF2;SOCS3;ZFP36;COX7A2L;SMDT1;MYADM;CDK2AP2;TSPO;LY6A;LGMN;C1QC
3	Aging_Perturbations_from_GEO_up	Mouse tumor 68 days vs 551 days GSE66414 aging:144	15/318	2.955403676490447e-10	2.679566000018005e-08	9.995406757170562	219.321370879794	IFITM1;IFITM2;FOS;LMNB1;SOCS3;ZFP36;DNAJC7;MYADM;TSPO;LY6A;WFDC17;PABPC1;LGMN;EIF4G1;C1QC
4	Aging_Perturbations_from_GEO_up	Mouse heart 6 months vs 14 months GSE15129 aging:316	17/465	8.950873812212117e-10	6.08659419230424e-08	7.765037593984962	161.7775679490979	SRGN;EIF5A;IFITM2;MT1;COX7A2L;LDHA;SMDT1;PSMB5;TSPAN13;FABP5;CFL1;MYADM;TXNIP;LY6A;CALR;PABPC1;EIF4G1
5	Aging_Perturbations_from_GEO_up	Mouse whole kidney 14 weeks vs 96 weeks GSE74463 aging:466	15/421	1.3444122573345384e-08	7.313602679899889e-07	7.420395104362399	134.4926118261459	CD53;DDX39;SSR2;H2-DMA;CYBB;CST7;PDIA6;MS4A6D;NR4A1;SMDT1;PSMB5;WFDC17;TGFBI;CRELD2;C1QC
6	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:369	14/431	1.328063584311818e-07	6.020554915546909e-06	6.670435080507023	105.62216194840072	SRGN;CD53;XBP1;CYBB;PSMB8;SOCS3;EIF6;ID2;BCL3;TXNIP;FYN;LY6A;LGMN;C1QC
7	Aging_Perturbations_from_GEO_up	Human bone marrow mononuclear cells 28 years vs 79 years GSE32725 aging:306	12/314	1.978013936244609e-07	7.083635257879632e-06	7.782516556291391	120.13094402427632	IFITM1;LDHA;MAFB;TSPAN13;FABP5;CFL1;PMAIP1;TSPO;FOS;PABPC1;BZW2;HSPA1A
8	Aging_Perturbations_from_GEO_up	Rat femur 26 weeks vs 52 weeks GDS509 aging:268	14/449	2.1853639801287398e-07	7.083635257879632e-06	6.388505747126437	97.97612536923032	SRGN;CD53;PRKCD;PDIA6;CCND3;COX7A2L;PSMB5;DAD1;ID2;CFL1;MYADM;TXNIP;TSPO;CALR
9	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20426 aging:378	12/319	2.3438499015042898e-07	7.083635257879632e-06	7.653811074918567	116.84538226227656	SRGN;CD53;SOCS3;IFITM1;BTG2;CLEC4N;ID2;MVP;MT1;FOS;MS4A6D;LGMN
10	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 14 months GSE15129 aging:322	12/343	5.080738247964604e-07	1.260095683960834e-05	7.090151057401813	102.75500026586944	SRGN;EIF5A;PTPN1;FABP5;CFL1;LY6A;WFDC17;CALR;PABPC1;PSMB8;LGMN;C1QC
11	Aging_Perturbations_from_GEO_up	Human CD4+Tlyphocytes 29 years vs 81 years GSE62373 aging:176	10/223	5.095975192488667e-07	1.260095683960834e-05	9.05596980576268	131.21778400050002	SRGN;IFITM1;ZFP36;BTG2;IFITM2;CFL1;TXNIP;PMAIP1;FOS;CST7
12	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20426 aging:374	13/418	6.289179987564229e-07	1.425547463847892e-05	6.316972191046265	90.20171963804287	IFITM1;CLEC4N;CYBB;FOS;MS4A6D;PSMB8;TXNIP;PMAIP1;LY6A;WFDC17;TGFBI;LGMN;C1QC
13	Aging_Perturbations_from_GEO_up	Human CD4+Tlyphocytes 40 years vs 81 years GSE62373 aging:180	10/235	8.22648275428134e-07	1.721233314741942e-05	8.567755991285402	120.04057670067012	SRGN;IFITM1;CCND3;ZFP36;BTG2;IFITM2;CFL1;TXNIP;PMAIP1;FOS
14	Aging_Perturbations_from_GEO_up	Mouse tumor 68 days vs 143 days GSE66414 aging:143	11/312	1.4460601634289974e-06	2.622189096351249e-05	7.087168185257064	95.29879643041818	MRPL52;SOCS3;DNAJC7;MT1;TGFBI;FOS;PABPC1;NEAT1;EIF4G1;LMNB1;C1QC
15	Aging_Perturbations_from_GEO_up	Mouse heart 25 weeks vs 100 weeks GSE41018 aging:401	11/312	1.4460601634289974e-06	2.622189096351249e-05	7.087168185257064	95.29879643041818	COX7A2L;LDHA;IFITM2;LAMP2;LY6A;WFDC17;MT1;TGFBI;BZW2;LGMN;C1QC
16	Aging_Perturbations_from_GEO_up	Rat femur 10 weeks vs 56 weeks GDS509 aging:266	12/384	1.6620126452444232e-06	2.8254214969155196e-05	6.295483870967742	83.77703359215738	ZFP36;FABP5;DAD1;CFL1;NINJ1;SDC3;MYADM;TSPO;FYN;CALR;FOS;PSMB8
