SAMPLE_123	SAMPLE_097	392
SAMPLE_048	SAMPLE_178	421
SAMPLE_052	SAMPLE_167	426
SAMPLE_142	SAMPLE_176	430
SAMPLE_020	SAMPLE_175	432
SAMPLE_149	SAMPLE_097	434
SAMPLE_149	SAMPLE_052	446
SAMPLE_178	SAMPLE_146	452
SAMPLE_167	SAMPLE_071	452
SAMPLE_178	SAMPLE_176	457
SAMPLE_155	SAMPLE_109	460
SAMPLE_050	SAMPLE_182	461
SAMPLE_149	SAMPLE_178	462
SAMPLE_142	SAMPLE_178	465
SAMPLE_112	SAMPLE_014	469
SAMPLE_032	SAMPLE_127	475
SAMPLE_149	SAMPLE_142	479
SAMPLE_097	SAMPLE_176	481
SAMPLE_170	SAMPLE_087	481
SAMPLE_187	SAMPLE_071	483
SAMPLE_052	SAMPLE_097	483
SAMPLE_170	SAMPLE_127	486
SAMPLE_049	SAMPLE_149	486
SAMPLE_170	SAMPLE_182	490
SAMPLE_149	SAMPLE_048	490
SAMPLE_139	SAMPLE_009	491
SAMPLE_081	SAMPLE_137	491
SAMPLE_170	SAMPLE_071	492
SAMPLE_034	SAMPLE_097	495
SAMPLE_124	SAMPLE_097	495
SAMPLE_050	SAMPLE_186	495
SAMPLE_182	SAMPLE_097	498
SAMPLE_123	SAMPLE_052	498
SAMPLE_170	SAMPLE_178	498
SAMPLE_049	SAMPLE_178	498
SAMPLE_116	SAMPLE_176	499
SAMPLE_178	SAMPLE_097	499
SAMPLE_142	SAMPLE_097	499
SAMPLE_032	SAMPLE_178	499
SAMPLE_167	SAMPLE_061	500
SAMPLE_052	SAMPLE_061	500
SAMPLE_043	SAMPLE_071	501
SAMPLE_136	SAMPLE_174	501
SAMPLE_084	SAMPLE_094	501
SAMPLE_116	SAMPLE_178	501
SAMPLE_156	SAMPLE_066	502
SAMPLE_048	SAMPLE_009	504
SAMPLE_034	SAMPLE_176	505
SAMPLE_126	SAMPLE_071	505
SAMPLE_127	SAMPLE_071	506
SAMPLE_149	SAMPLE_075	506
SAMPLE_050	SAMPLE_204	507
SAMPLE_075	SAMPLE_171	507
SAMPLE_066	SAMPLE_071	508
SAMPLE_119	SAMPLE_087	508
SAMPLE_123	SAMPLE_167	508
SAMPLE_034	SAMPLE_205	509
SAMPLE_170	SAMPLE_066	509
SAMPLE_048	SAMPLE_139	509
SAMPLE_032	SAMPLE_082	509
SAMPLE_124	SAMPLE_176	510
SAMPLE_087	SAMPLE_071	510
SAMPLE_009	SAMPLE_071	510
SAMPLE_117	SAMPLE_087	510
SAMPLE_065	SAMPLE_142	511
SAMPLE_075	SAMPLE_071	512
SAMPLE_087	SAMPLE_183	513
SAMPLE_170	SAMPLE_082	513
SAMPLE_142	SAMPLE_204	514
SAMPLE_149	SAMPLE_186	514
SAMPLE_050	SAMPLE_183	516
SAMPLE_142	SAMPLE_186	516
SAMPLE_182	SAMPLE_139	517
SAMPLE_161	SAMPLE_178	517
SAMPLE_050	SAMPLE_174	518
SAMPLE_047	SAMPLE_061	518
SAMPLE_182	SAMPLE_204	518
SAMPLE_048	SAMPLE_117	518
SAMPLE_170	SAMPLE_009	519
SAMPLE_187	SAMPLE_116	519
SAMPLE_164	SAMPLE_149	519
SAMPLE_139	SAMPLE_071	520
SAMPLE_177	SAMPLE_204	520
SAMPLE_116	SAMPLE_048	520
SAMPLE_035	SAMPLE_170	522
SAMPLE_049	SAMPLE_048	522
SAMPLE_061	SAMPLE_071	523
SAMPLE_142	SAMPLE_174	523
SAMPLE_167	SAMPLE_097	523
SAMPLE_178	SAMPLE_009	523
SAMPLE_126	SAMPLE_174	525
SAMPLE_186	SAMPLE_174	525
SAMPLE_010	SAMPLE_020	525
SAMPLE_032	SAMPLE_186	525
SAMPLE_116	SAMPLE_117	525
SAMPLE_149	SAMPLE_050	525
SAMPLE_120	SAMPLE_163	525
SAMPLE_149	SAMPLE_183	526
SAMPLE_142	SAMPLE_052	526
SAMPLE_111	SAMPLE_074	526
