 82.55	43608	43608	U	0	unclassified
 17.45	9218	365	R	1	root
 15.90	8400	8191	R1	131567	  cellular organisms
  0.39	205	26	D	2	    Bacteria
  0.29	154	0	D1	1783272	      Terrabacteria group
  0.28	147	0	P	1239	        Firmicutes
  0.28	146	0	C	91061	          Bacilli
  0.27	143	0	O	1385	            Bacillales
  0.15	77	0	F	90964	              Staphylococcaceae
  0.15	77	44	G	1279	                Staphylococcus
  0.05	27	27	S	29382	                  Staphylococcus cohnii
  0.01	5	5	S	1283	                  Staphylococcus haemolyticus
  0.00	1	1	S	1280	                  Staphylococcus aureus
  0.12	66	0	F	186817	              Bacillaceae
  0.12	62	0	G	1386	                Bacillus
  0.12	62	0	G1	86661	                  Bacillus cereus group
  0.12	62	62	S	1396	                    Bacillus cereus
  0.01	4	0	G	2800373	                Priestia
  0.01	4	4	S	1404	                  Priestia megaterium
  0.01	3	0	O	186826	            Lactobacillales
  0.01	3	0	F	33958	              Lactobacillaceae
  0.01	3	0	G	1578	                Lactobacillus
  0.01	3	3	S	1584	                  Lactobacillus delbrueckii
  0.00	1	0	C	186801	          Clostridia
  0.00	1	0	O	186802	            Eubacteriales
  0.00	1	0	F	31979	              Clostridiaceae
  0.00	1	0	G	1485	                Clostridium
  0.00	1	1	S	36845	                  Clostridium intestinale
  0.01	5	0	P	201174	        Actinobacteria
  0.01	5	0	C	1760	          Actinomycetia
  0.01	4	0	O	85007	            Corynebacteriales
  0.00	2	1	F	1762	              Mycobacteriaceae
  0.00	1	0	G	1763	                Mycobacterium
  0.00	1	0	G1	120793	                  Mycobacterium avium complex (MAC)
  0.00	1	0	S	339268	                    Mycobacterium colombiense
  0.00	1	1	S1	1041522	                      Mycobacterium colombiense CECT 3035
  0.00	1	0	F	1653	              Corynebacteriaceae
  0.00	1	0	G	1716	                Corynebacterium
  0.00	1	0	S	89154	                  Corynebacterium terpenotabidum
  0.00	1	1	S1	1200352	                    Corynebacterium terpenotabidum Y-11
  0.00	1	0	F	85026	              Gordoniaceae
  0.00	1	0	G	2053	                Gordonia
  0.00	1	1	S	84595	                  Gordonia polyisoprenivorans
  0.00	1	0	O	85008	            Micromonosporales
  0.00	1	0	F	28056	              Micromonosporaceae
  0.00	1	0	G	1873	                Micromonospora
  0.00	1	1	S	47875	                  Micromonospora sagamiensis
  0.00	1	0	P	1297	        Deinococcus-Thermus
  0.00	1	0	C	188787	          Deinococci
  0.00	1	0	O	68933	            Thermales
  0.00	1	0	F	188786	              Thermaceae
  0.00	1	0	G	270	                Thermus
  0.00	1	1	S	56956	                  Thermus brockianus
  0.00	1	0	D2	1798711	        Cyanobacteria/Melainabacteria group
  0.00	1	0	P	1117	          Cyanobacteria
  0.00	1	0	P1	1301283	            Oscillatoriophycideae
  0.00	1	0	O	1150	              Oscillatoriales
  0.00	1	0	F	1892251	                Coleofasciculaceae
  0.00	1	0	G	2886347	                  Allocoleopsis
  0.00	1	0	S	2886352	                    Allocoleopsis franciscana
  0.00	1	1	S1	1173027	                      Allocoleopsis franciscana PCC 7113
  0.04	23	0	P	1224	      Proteobacteria
  0.02	13	0	C	28216	        Betaproteobacteria
  0.02	13	0	O	80840	          Burkholderiales
  0.02	8	0	F	119060	            Burkholderiaceae
  0.02	8	0	G	48736	              Ralstonia
  0.02	8	8	S	305	                Ralstonia solanacearum
  0.01	5	0	O1	224471	            Burkholderiales genera incertae sedis
  0.01	5	0	G	114248	              Tepidimonas
  0.01	5	5	S	307486	                Tepidimonas taiwanensis
  0.01	5	0	C	1236	        Gammaproteobacteria
  0.00	2	0	O	91347	          Enterobacterales
  0.00	2	1	F	543	            Enterobacteriaceae
  0.00	1	0	F1	2890311	              Klebsiella/Raoultella group
  0.00	1	0	G	570	                Klebsiella
  0.00	1	1	S	573	                  Klebsiella pneumoniae
  0.00	1	0	O	72274	          Pseudomonadales
  0.00	1	0	F	135621	            Pseudomonadaceae
  0.00	1	0	G	286	              Pseudomonas
  0.00	1	0	G1	196821	                unclassified Pseudomonas
  0.00	1	1	S	2892442	                  Pseudomonas sp. CIP-10
  0.00	1	0	O	135614	          Xanthomonadales
  0.00	1	0	F	32033	            Xanthomonadaceae
  0.00	1	1	G	40323	              Stenotrophomonas
  0.00	1	0	O	135625	          Pasteurellales
  0.00	1	0	F	712	            Pasteurellaceae
  0.00	1	0	G	745	              Pasteurella
  0.00	1	0	S	747	                Pasteurella multocida
  0.00	1	1	S1	44283	                  Pasteurella multocida subsp. multocida
  0.01	4	1	C	28211	        Alphaproteobacteria
  0.01	3	0	O	356	          Hyphomicrobiales
  0.00	2	0	F	41294	            Bradyrhizobiaceae
  0.00	2	0	G	374	              Bradyrhizobium
  0.00	2	0	G1	2631580	                unclassified Bradyrhizobium
  0.00	2	2	S	2782641	                  Bradyrhizobium sp. 170
  0.00	1	0	F	772	            Bartonellaceae
  0.00	1	0	G	773	              Bartonella
  0.00	1	1	S	1318743	                Bartonella ancashensis
  0.00	1	0	P1	68525	        delta/epsilon subdivisions
  0.00	1	0	C	29547	          Epsilonproteobacteria
  0.00	1	0	O	213849	            Campylobacterales
  0.00	1	0	F	2808963	              Arcobacteraceae
  0.00	1	0	G	28196	                Arcobacter
  0.00	1	1	S	873191	                  Arcobacter defluvii
  0.00	1	0	P	57723	      Acidobacteria
  0.00	1	0	C	533205	        Holophagae
  0.00	1	0	O	533206	          Acanthopleuribacterales
  0.00	1	0	F	533207	            Acanthopleuribacteraceae
  0.00	1	0	G	2915177	              Sulfidibacter
  0.00	1	1	S	2818388	                Sulfidibacter corallicola
  0.00	1	0	D1	1783270	      FCB group
  0.00	1	0	D2	68336	        Bacteroidetes/Chlorobi group
  0.00	1	0	P	976	          Bacteroidetes
  0.00	1	0	C	768503	            Cytophagia
  0.00	1	0	O	768507	              Cytophagales
  0.00	1	0	F	1853232	                Hymenobacteraceae
  0.00	1	1	G	89966	                  Hymenobacter
  0.01	4	1	D	2157	    Archaea
  0.01	3	0	P	28890	      Euryarchaeota
  0.01	3	0	P1	2290931	        Stenosarchaea group
  0.01	3	0	C	183963	          Halobacteria
  0.01	3	0	O	1644060	            Natrialbales
  0.01	3	0	F	1644061	              Natrialbaceae
  0.01	3	0	G	88723	                Natrinema
  0.01	3	0	G1	2622230	                  unclassified Natrinema
  0.01	3	3	S	2871694	                    Natrinema sp. SYSU A 869
  0.85	451	0	D	10239	  Viruses
  0.85	450	0	D1	2731341	    Duplodnaviria
  0.85	450	0	K	2731360	      Heunggongvirae
  0.80	425	0	P	2731361	        Peploviricota
  0.80	425	0	C	2731363	          Herviviricetes
  0.80	425	0	O	548681	            Herpesvirales
  0.80	425	0	F	10292	              Herpesviridae
  0.80	425	0	F1	10374	                Gammaherpesvirinae
  0.80	425	11	G	10375	                  Lymphocryptovirus
  0.78	414	414	S	10376	                    Human gammaherpesvirus 4
  0.05	25	0	P	2731618	        Uroviricota
  0.05	25	0	C	2731619	          Caudoviricetes
  0.05	25	0	O	28883	            Caudovirales
  0.05	25	0	F	10699	              Siphoviridae
  0.05	25	0	G	2560142	                Gorganvirus
  0.05	25	0	S	2560650	                  Gorganvirus isfahan
  0.05	25	25	S1	1969841	                    Proteus phage VB_PmiS-Isfahan
  0.00	1	0	D1	2559587	    Riboviria
  0.00	1	0	K	2732396	      Orthornavirae
  0.00	1	0	P	2497569	        Negarnaviricota
  0.00	1	0	P1	2497571	          Polyploviricotina
  0.00	1	0	C	2497576	            Ellioviricetes
  0.00	1	0	O	1980410	              Bunyavirales
  0.00	1	0	F	1980419	                Tospoviridae
  0.00	1	0	G	2560196	                  Orthotospovirus
  0.00	1	0	S	2734493	                    Pepper chlorotic spot orthotospovirus
  0.00	1	1	S1	1414655	                      Pepper chlorotic spot virus
  0.00	2	0	R1	2787854	  other entries
  0.00	2	2	R2	28384	    other sequences
