  5.34	2822	2822	U	0	unclassified
 94.66	50004	385	R	1	root
 92.43	48826	9341	R1	131567	  cellular organisms
 74.19	39190	0	D	2759	    Eukaryota
 74.19	39190	0	D1	33154	      Opisthokonta
 74.19	39190	0	K	33208	        Metazoa
 74.19	39190	0	K1	6072	          Eumetazoa
 74.19	39190	0	K2	33213	            Bilateria
 74.19	39190	0	K3	33511	              Deuterostomia
 74.19	39190	0	P	7711	                Chordata
 74.19	39190	0	P1	89593	                  Craniata
 74.19	39190	0	P2	7742	                    Vertebrata
 74.19	39190	0	P3	7776	                      Gnathostomata
 74.19	39190	0	P4	117570	                        Teleostomi
 74.19	39190	0	P5	117571	                          Euteleostomi
 74.19	39190	0	P6	8287	                            Sarcopterygii
 74.19	39190	0	C	1338369	                              Dipnotetrapodomorpha
 74.19	39190	0	C1	32523	                                Tetrapoda
 74.19	39190	0	C2	32524	                                  Amniota
 74.19	39190	0	C	40674	                                    Mammalia
 74.19	39190	0	C1	32525	                                      Theria
 74.19	39190	0	C2	9347	                                        Eutheria
 74.19	39190	0	C3	1437010	                                          Boreoeutheria
 74.19	39190	0	C4	314146	                                            Euarchontoglires
 74.19	39190	0	O	9443	                                              Primates
 74.19	39190	0	O1	376913	                                                Haplorrhini
 74.19	39190	0	O2	314293	                                                  Simiiformes
 74.19	39190	0	O3	9526	                                                    Catarrhini
 74.19	39190	0	O4	314295	                                                      Hominoidea
 74.19	39190	0	F	9604	                                                        Hominidae
 74.19	39190	0	F1	207598	                                                          Homininae
 74.19	39190	0	G	9605	                                                            Homo
 74.19	39190	39190	S	9606	                                                              Homo sapiens
  0.55	293	24	D	2	    Bacteria
  0.39	204	0	D1	1783272	      Terrabacteria group
  0.38	203	0	P	1239	        Firmicutes
  0.38	201	0	C	91061	          Bacilli
  0.38	201	0	O	1385	            Bacillales
  0.21	110	0	F	186817	              Bacillaceae
  0.18	94	0	G	1386	                Bacillus
  0.18	94	0	G1	86661	                  Bacillus cereus group
  0.18	93	93	S	1396	                    Bacillus cereus
  0.00	1	0	S	1428	                    Bacillus thuringiensis
  0.00	1	0	S1	180854	                      Bacillus thuringiensis serovar huazhongensis
  0.00	1	1	S2	527030	                        Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
  0.03	16	0	G	2800373	                Priestia
  0.03	16	16	S	1404	                  Priestia megaterium
  0.17	91	0	F	90964	              Staphylococcaceae
  0.17	91	48	G	1279	                Staphylococcus
  0.05	26	26	S	29382	                  Staphylococcus cohnii
  0.03	15	15	S	1283	                  Staphylococcus haemolyticus
  0.00	2	2	S	1280	                  Staphylococcus aureus
  0.00	2	0	C	186801	          Clostridia
  0.00	2	1	O	186802	            Eubacteriales
  0.00	1	0	F	31979	              Clostridiaceae
  0.00	1	0	G	1485	                Clostridium
  0.00	1	1	S	36845	                  Clostridium intestinale
  0.00	1	0	P	201174	        Actinobacteria
  0.00	1	0	C	1760	          Actinomycetia
  0.00	1	0	O	85007	            Corynebacteriales
  0.00	1	0	F	85026	              Gordoniaceae
  0.00	1	0	G	2053	                Gordonia
  0.00	1	0	S	84595	                  Gordonia polyisoprenivorans
  0.00	1	1	S1	1112204	                    Gordonia polyisoprenivorans VH2
  0.12	62	22	P	1224	      Proteobacteria
  0.06	30	0	C	28216	        Betaproteobacteria
  0.06	30	0	O	80840	          Burkholderiales
  0.06	30	0	F	119060	            Burkholderiaceae
  0.06	30	0	G	48736	              Ralstonia
  0.05	29	28	S	305	                Ralstonia solanacearum
  0.00	1	1	S1	1457195	                  Ralstonia solanacearum Rs-10-244
  0.00	1	1	S	329	                Ralstonia pickettii
  0.02	8	0	C	1236	        Gammaproteobacteria
  0.01	3	0	O	135614	          Xanthomonadales
  0.01	3	0	F	32033	            Xanthomonadaceae
  0.00	2	0	G	2709666	              Pseudolysobacter
  0.00	2	2	S	2511995	                Pseudolysobacter antarcticus
  0.00	1	1	G	40323	              Stenotrophomonas
  0.00	1	0	O	72274	          Pseudomonadales
  0.00	1	0	F	135621	            Pseudomonadaceae
  0.00	1	1	G	286	              Pseudomonas
  0.00	1	0	O	91347	          Enterobacterales
  0.00	1	1	F	543	            Enterobacteriaceae
  0.00	1	0	O	135619	          Oceanospirillales
  0.00	1	0	F	28256	            Halomonadaceae
  0.00	1	0	G	2745	              Halomonas
  0.00	1	0	G1	2609666	                unclassified Halomonas
  0.00	1	1	S	2306583	                  Halomonas sp. JS92-SW72
  0.00	1	0	O	135623	          Vibrionales
