rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PA14_01780	1190.01893314651	-3.98858569117851	0.095984882489595	-41.5543113428396	0	0
PA14_13390	1059.93070925268	-5.56463344783349	0.149038067504597	-37.3369941049583	4.12224091778535e-305	1.20122100344265e-301
PA14_10700	9065.20248454122	-2.24154301594328	0.0680809798115169	-32.9246585779027	9.75468129994924e-238	1.89500942053681e-234
PA14_45940	4020.30193230948	-6.62844393711056	0.204265159969726	-32.4501933569727	5.38268254838693e-231	7.84256847299976e-228
PA14_13360	1076.62347713786	-4.2535584551485	0.149402265009939	-28.4705084950723	2.71645993069159e-178	3.16630569521412e-175
PA14_18630	2145.07003588414	-2.98733985092515	0.105490338303106	-28.3186109645569	2.03920332971239e-176	1.98074616759397e-173
PA14_00300	1955.09721585357	-2.05533867689611	0.0726018736164986	-28.309719495022	2.62380877993389e-176	2.18450822420781e-173
PA14_26020	10847.0039632877	-4.79639372523377	0.183145863555637	-26.1889274052684	3.55305899081409e-151	2.30080308871828e-148
PA14_59180	1618.54802713153	-2.33079148140955	0.0889859448936306	-26.1928047647937	3.20948311881357e-151	2.30080308871828e-148
PA14_13350	1677.63803681285	-3.45722899327076	0.134804247184341	-25.6462913111566	4.65063844756354e-145	2.71039208724003e-142
PA14_00310	1383.87776259423	-1.99572856871714	0.0792968532595248	-25.1678154514589	9.02064466893058e-140	4.38102642754395e-137
PA14_13370	484.400787178686	-4.974670436231	0.198725029076871	-25.0329334927746	2.67858877690028e-138	1.20083195321345e-135
PA14_13380	650.149349467758	-4.88498346645586	0.2204187207656	-22.1622893440648	7.94093816898693e-109	3.30569911777542e-106
PA14_00650	1405.17194219319	-4.62736496912734	0.2121400085714	-21.812787697564	1.75453286840231e-105	6.81694503803246e-103
PA14_00320	590.920990846362	-2.02534530134752	0.0944934493770286	-21.4337111693997	6.48032654588386e-102	2.3604589443382e-99
PA14_59830	1294.55483801787	-1.58544395597932	0.0754311877158381	-21.0184143189148	4.45054989720481e-98	1.52575322358292e-95
PA14_34330	2156.9744794256	-1.56716138832538	0.0753271356791536	-20.8047388792334	3.92089413552412e-96	1.26949839010192e-93
PA14_20780	5595.15470820053	-1.56401379983149	0.0763500873516575	-20.4847676549193	2.94385146590685e-93	9.02987702279217e-91
PA14_09540	5998.41548254406	-4.55345993344187	0.222926930902729	-20.425795640764	9.86385692748644e-93	2.87432790866955e-90
PA14_10380	28005.210317489	-5.57574366914444	0.274072505771131	-20.3440460160588	5.24220927321683e-92	1.45483788782417e-89
PA14_19130	3566.80235024421	-6.64331822545495	0.327262199945258	-20.2996808875764	1.29422581952196e-91	3.42852185280637e-89
PA14_60790	976.003351677884	-1.98326271192828	0.100392416056653	-19.7551049155855	7.25048623757235e-87	1.76065974135715e-84
PA14_49310	413.282304608232	-5.26332111865783	0.267493600220404	-19.6764375458742	3.43302265335502e-86	8.00306240950123e-84
PA14_41500	1157.45844385981	-3.52613726082466	0.181522021539745	-19.4253966043046	4.70735308789898e-84	1.05517129985674e-81
PA14_10710	1594.39625282503	-1.55396899774456	0.0821278969486116	-18.9213294809789	7.61102358802785e-80	1.5841801953938e-77
PA14_53210	941.1274553324	-1.89139309712117	0.0999954850719959	-18.9147849601348	8.6171234456486e-80	1.73174467038759e-77
PA14_63190	594.617671696402	-1.53597339872526	0.0815875178787174	-18.8260831884669	4.61670710445647e-79	8.96872300159077e-77
PA14_09500	9196.90033470593	-4.59903655634682	0.256819394629436	-17.9076683946816	1.02750463175546e-71	1.76126382172672e-69
PA14_39780	3120.44454499187	-5.27543749260228	0.300333014539264	-17.5652933151397	4.54339818637745e-69	7.56540703720223e-67
PA14_55810	4606.8939464881	-3.19493208664996	0.181996101154684	-17.5549479707507	5.4516924666325e-69	8.82568435987061e-67
PA14_09520	11726.1761838189	-4.2789189665434	0.243830887245607	-17.5487158943621	6.08400539157041e-69	9.58313065461416e-67
PA14_30620	4372.05711177812	-3.93807637587567	0.224697903102856	-17.5260931299079	9.05837323375535e-69	1.38926840016648e-66
PA14_09530	6277.43921500268	-4.38473305874634	0.252338474683595	-17.3763951939724	1.24540064404902e-67	1.86107562910709e-65
PA14_01770	538.310730166168	-1.60751140904676	0.0926802562547404	-17.3447018168397	2.1629766925689e-67	3.15145704107288e-65
PA14_34840	27498.2448786166	-6.05021039920795	0.356941940927784	-16.9501246714855	1.92046126371892e-64	2.7298654255985e-62
PA14_16250	30066.2268184348	-7.38893842746521	0.440260624174685	-16.7831007856234	3.24443684767575e-63	4.50204236863197e-61
PA14_32590	609.145426277473	-1.57639939746302	0.0942890860258238	-16.7187896702199	9.56419204711479e-63	1.29628165699035e-60
PA14_35160	1103.67478320677	-3.42285471064768	0.209290215336157	-16.3545854503994	4.03444562364092e-60	5.22505535435096e-58
PA14_61190	2483.52471839288	-1.96013991372879	0.120187589300784	-16.3090043250914	8.51697209609363e-60	1.0790633342616e-57
PA14_53250	32640.8289249489	-7.01065988156085	0.432779773572773	-16.1991393998962	5.11377157515263e-59	6.34107675318926e-57
PA14_28290	1120.96476666161	-2.57863840194635	0.161358964273701	-15.9807570255124	1.74019648438625e-57	2.06976839000063e-55
PA14_01490	43854.0839614223	-6.82513542040522	0.432372611545209	-15.7853093331088	3.92719341786611e-56	4.57753664786474e-54
PA14_60750	3603.2903621163	-4.33403729113195	0.275590070210402	-15.7263913312373	9.97356557415272e-56	1.13972431698357e-53
PA14_01760	1908.71406868867	-1.74260334315011	0.11081930989537	-15.7247265372378	1.02391948911279e-55	1.14757745818256e-53
PA14_55800	98.4285935535784	-2.2394194404124	0.142506111611323	-15.7145501697519	1.20231509758904e-55	1.32209290353754e-53
PA14_10360	75992.9523435706	-8.25425261392456	0.52838502972173	-15.6216625180914	5.18362012173304e-55	5.59447001286299e-53
PA14_34850	1508.9345737779	-1.84560454205489	0.118548032767659	-15.5684113769486	1.19334370424676e-54	1.26451038333638e-52
PA14_34830	3718.15764407153	-6.39287606258375	0.410841455877297	-15.560445449529	1.35154985156435e-54	1.40657723837804e-52
PA14_33480	1629.64896990102	-2.77509686735033	0.178653204047704	-15.5334290372386	2.06060181013365e-54	2.10687497358928e-52
PA14_19100	37083.4378472724	-7.43045996409131	0.480167060038885	-15.4747390699595	5.13811799143599e-54	5.16292269898086e-52
PA14_45960	13816.4555498188	-2.0631363935174	0.137148600541299	-15.0430728813462	3.83334841114594e-51	3.78656856612857e-49
PA14_30630	3504.24724863154	-4.02297138318463	0.269191195039899	-14.9446618511737	1.6874555965965e-50	1.63908186949407e-48
PA14_33460	742.882204562373	-2.97014706412099	0.200011332664619	-14.8498938762703	6.96788723451936e-50	6.65718800045554e-48
PA14_37660	504.877933114595	-2.0268079379042	0.137552724053598	-14.7347713529428	3.85499872339532e-49	3.6236987999916e-47
PA14_61870	1625.3451706272	-2.36719832858128	0.161362979673447	-14.6700211744467	1.00313750343471e-48	9.27981804764682e-47
PA14_09900	16628.2290398442	-3.97363646950299	0.271478310037584	-14.6370311092362	1.63033288527084e-48	1.48462188364976e-46
PA14_34820	4022.43402104942	-5.71660125140793	0.391120644954624	-14.6159537348665	2.22220544924592e-48	1.96227475124322e-46
PA14_72060	3503.81964152476	-5.70441138698825	0.390325530200595	-14.6144972481217	2.27024050228716e-48	1.97477039512382e-46
PA14_34810	8518.47340637449	-4.88227101768832	0.334614846856189	-14.5907184440821	3.21790907236195e-48	2.75793736378316e-46
PA14_55940	5496.66834429787	-6.545708072608	0.450176448891374	-14.5403165552702	6.72808036790358e-48	5.6827902006003e-46
PA14_39480	3609.85456667611	-1.76410352239634	0.122995160382422	-14.3428694016197	1.18070929462144e-46	9.69179404092074e-45
PA14_55080	3485.73942457326	-2.1631623601099	0.152027547275564	-14.228752610137	6.07558330009582e-46	4.7849323612106e-44
PA14_55790	1747.31738550686	-3.74051205158379	0.262960987112548	-14.2245893303665	6.44817683004685e-46	5.01066327540174e-44
PA14_60520	1400.47898788752	-2.0881995372235	0.146945444531787	-14.2107129886002	7.86209400218054e-46	6.02898471640897e-44
