paz:TIA2EST2_00070	path:paz00010
paz:TIA2EST2_00285	path:paz00010
paz:TIA2EST2_00440	path:paz00010
paz:TIA2EST2_00720	path:paz00010
paz:TIA2EST2_00805	path:paz00010
paz:TIA2EST2_01415	path:paz00010
paz:TIA2EST2_01420	path:paz00010
paz:TIA2EST2_01750	path:paz00010
paz:TIA2EST2_02620	path:paz00010
paz:TIA2EST2_02650	path:paz00010
paz:TIA2EST2_03350	path:paz00010
paz:TIA2EST2_03425	path:paz00010
paz:TIA2EST2_03580	path:paz00010
paz:TIA2EST2_03810	path:paz00010
paz:TIA2EST2_03995	path:paz00010
paz:TIA2EST2_04025	path:paz00010
paz:TIA2EST2_04030	path:paz00010
paz:TIA2EST2_04035	path:paz00010
paz:TIA2EST2_04340	path:paz00010
paz:TIA2EST2_04830	path:paz00010
paz:TIA2EST2_04955	path:paz00010
paz:TIA2EST2_05240	path:paz00010
paz:TIA2EST2_05325	path:paz00010
paz:TIA2EST2_05400	path:paz00010
paz:TIA2EST2_05600	path:paz00010
paz:TIA2EST2_06015	path:paz00010
paz:TIA2EST2_09250	path:paz00010
paz:TIA2EST2_09255	path:paz00010
paz:TIA2EST2_09505	path:paz00010
paz:TIA2EST2_09780	path:paz00010
paz:TIA2EST2_09840	path:paz00010
paz:TIA2EST2_09955	path:paz00010
paz:TIA2EST2_09975	path:paz00010
paz:TIA2EST2_10290	path:paz00010
paz:TIA2EST2_10330	path:paz00010
paz:TIA2EST2_11020	path:paz00010
paz:TIA2EST2_00805	path:paz00020
paz:TIA2EST2_03425	path:paz00020
paz:TIA2EST2_04645	path:paz00020
paz:TIA2EST2_04650	path:paz00020
paz:TIA2EST2_04655	path:paz00020
paz:TIA2EST2_04830	path:paz00020
paz:TIA2EST2_05190	path:paz00020
paz:TIA2EST2_06015	path:paz00020
paz:TIA2EST2_06180	path:paz00020
paz:TIA2EST2_07000	path:paz00020
paz:TIA2EST2_07070	path:paz00020
paz:TIA2EST2_07075	path:paz00020
paz:TIA2EST2_07080	path:paz00020
paz:TIA2EST2_08460	path:paz00020
paz:TIA2EST2_08470	path:paz00020
paz:TIA2EST2_08540	path:paz00020
paz:TIA2EST2_08545	path:paz00020
paz:TIA2EST2_09250	path:paz00020
paz:TIA2EST2_09255	path:paz00020
paz:TIA2EST2_09980	path:paz00020
paz:TIA2EST2_11055	path:paz00020
paz:TIA2EST2_11155	path:paz00020
paz:TIA2EST2_00095	path:paz00030
paz:TIA2EST2_00440	path:paz00030
paz:TIA2EST2_00720	path:paz00030
paz:TIA2EST2_01780	path:paz00030
paz:TIA2EST2_01785	path:paz00030
paz:TIA2EST2_02165	path:paz00030
paz:TIA2EST2_02575	path:paz00030
paz:TIA2EST2_04320	path:paz00030
paz:TIA2EST2_05325	path:paz00030
paz:TIA2EST2_05400	path:paz00030
paz:TIA2EST2_05875	path:paz00030
paz:TIA2EST2_05935	path:paz00030
paz:TIA2EST2_05950	path:paz00030
paz:TIA2EST2_07560	path:paz00030
paz:TIA2EST2_07745	path:paz00030
paz:TIA2EST2_07755	path:paz00030
paz:TIA2EST2_07885	path:paz00030
paz:TIA2EST2_07915	path:paz00030
paz:TIA2EST2_09780	path:paz00030
paz:TIA2EST2_09840	path:paz00030
paz:TIA2EST2_09940	path:paz00030
paz:TIA2EST2_10330	path:paz00030
paz:TIA2EST2_10340	path:paz00030
paz:TIA2EST2_11020	path:paz00030
paz:TIA2EST2_11285	path:paz00030
paz:TIA2EST2_11315	path:paz00030
paz:TIA2EST2_02355	path:paz00040
paz:TIA2EST2_02895	path:paz00040
paz:TIA2EST2_02995	path:paz00040
paz:TIA2EST2_03060	path:paz00040
paz:TIA2EST2_04305	path:paz00040
paz:TIA2EST2_04310	path:paz00040
paz:TIA2EST2_04315	path:paz00040
paz:TIA2EST2_04490	path:paz00040
paz:TIA2EST2_05875	path:paz00040
paz:TIA2EST2_11290	path:paz00040
paz:TIA2EST2_11320	path:paz00040
paz:TIA2EST2_11330	path:paz00040
paz:TIA2EST2_11335	path:paz00040
paz:TIA2EST2_11340	path:paz00040
paz:TIA2EST2_11360	path:paz00040
paz:TIA2EST2_00050	path:paz00051
paz:TIA2EST2_00140	path:paz00051
paz:TIA2EST2_00440	path:paz00051
paz:TIA2EST2_00715	path:paz00051
paz:TIA2EST2_00720	path:paz00051
paz:TIA2EST2_01705	path:paz00051
paz:TIA2EST2_02150	path:paz00051
paz:TIA2EST2_02995	path:paz00051
paz:TIA2EST2_03060	path:paz00051
paz:TIA2EST2_04035	path:paz00051
paz:TIA2EST2_04490	path:paz00051
paz:TIA2EST2_04495	path:paz00051
