flank_left_wide	4.149306931
flank_left_10mb	4.19
flank_left_wide	4.83
flank_left_10mb	4.83
flank_left_wide	4.19
flank_left_10mb	4.19
flank_left_wide	4.22
flank_left_10mb	4.22
flank_left_wide	4.05
flank_left_10mb	4.05
flank_left_wide	3.81
flank_left_10mb	3.81
flank_left_wide	3.77
flank_left_10mb	3.77
flank_left_wide	3.5
flank_left_10mb	3.5
flank_left_wide	3.86
flank_left_10mb	3.86
flank_left_wide	4.26
flank_left_10mb	4.26
flank_left_wide	4.19
flank_left_10mb	4.19
flank_left_wide	4.13
flank_left_10mb	4.13
flank_left_wide	4.3
flank_left_10mb	4.3
flank_left_wide	4.27
flank_left_10mb	4.27
flank_left_wide	3.74
flank_left_10mb	3.74
flank_left_wide	4.35
flank_left_10mb	4.35
flank_left_wide	4.45
flank_left_10mb	4.45
flank_left_wide	4.17
flank_left_10mb	4.17
flank_left_wide	4.25
flank_left_10mb	4.25
flank_left_wide	4.8
flank_left_10mb	4.8
flank_left_wide	3.67
flank_left_10mb	3.67
flank_left_wide	3.79
flank_left_10mb	3.79
flank_left_wide	3.65
flank_left_10mb	3.65
flank_left_wide	4.57
flank_left_10mb	4.57
flank_left_wide	3.97
flank_left_10mb	3.97
flank_left_wide	4.43
flank_left_10mb	4.43
flank_left_wide	4.54
flank_left_10mb	4.54
flank_left_wide	4.05
flank_left_10mb	4.05
flank_left_wide	3.62
flank_left_10mb	3.62
flank_left_wide	3.69
flank_left_10mb	3.69
flank_left_wide	3.82
flank_left_10mb	3.82
flank_left_wide	4.7
flank_left_10mb	4.7
flank_left_wide	4
flank_left_10mb	4
flank_left_wide	3.41
flank_left_10mb	3.41
flank_left_wide	4.11
flank_left_10mb	4.11
flank_left_wide	3.6
flank_left_10mb	3.6
flank_left_wide	3.62
flank_left_10mb	3.62
flank_left_wide	4.3
flank_left_10mb	4.3
flank_left_wide	4.13
flank_left_10mb	4.13
flank_left_wide	3.69
flank_left_10mb	3.69
flank_left_wide	4.53
flank_left_10mb	4.53
flank_left_wide	4.35
flank_left_10mb	4.35
flank_left_wide	3.66
flank_left_10mb	3.66
flank_left_wide	4.14
flank_left_10mb	4.14
flank_left_wide	4.14
flank_left_10mb	4.14
flank_left_wide	4.64
flank_left_10mb	4.64
flank_left_wide	4.27
flank_left_10mb	4.27
flank_left_wide	4.07
flank_left_10mb	4.07
flank_left_wide	4.37
flank_left_10mb	4.37
flank_left_wide	4.07
flank_left_10mb	4.07
flank_left_wide	4.05
flank_left_10mb	4.05
flank_left_5mb	4.05
flank_left_wide	3.98
flank_left_10mb	3.98
flank_left_5mb	3.98
flank_left_wide	4.58
flank_left_10mb	4.58
flank_left_5mb	4.58
flank_left_wide	4.55
flank_left_10mb	4.55
flank_left_5mb	4.55
flank_left_wide	4.78
flank_left_10mb	4.78
flank_left_5mb	4.78
flank_left_wide	4.47
flank_left_10mb	4.47
flank_left_5mb	4.47
flank_left_wide	3.85
flank_left_10mb	3.85
flank_left_5mb	3.85
flank_left_wide	4.11
flank_left_10mb	4.11
flank_left_5mb	4.11
flank_left_wide	3.94
flank_left_10mb	3.94
flank_left_5mb	3.94
flank_left_wide	4.21
flank_left_10mb	4.21
flank_left_5mb	4.21
flank_left_wide	4.67
flank_left_10mb	4.67
flank_left_5mb	4.67
flank_left_wide	3.99
flank_left_10mb	3.99
flank_left_5mb	3.99
flank_left_wide	3.52
flank_left_10mb	3.52
flank_left_5mb	3.52
flank_left_wide	4.57
flank_left_10mb	4.57
flank_left_5mb	4.57
flank_left_wide	4.28
flank_left_10mb	4.28
flank_left_5mb	4.28
flank_left_wide	3.68
flank_left_10mb	3.68
flank_left_5mb	3.68
flank_left_wide	3.86
flank_left_10mb	3.86
flank_left_5mb	3.86
flank_left_wide	3.7
flank_left_10mb	3.7
flank_left_5mb	3.7
flank_left_wide	2.86
flank_left_10mb	2.86
flank_left_5mb	2.86
flank_left_wide	1.84
flank_left_10mb	1.84
flank_left_5mb	1.84
flank_left_wide	1.63
flank_left_10mb	1.63
flank_left_5mb	1.63
flank_left_wide	2.28
flank_left_10mb	2.28
