# H5AD marker diagnostic; counts are raw-count detection summaries
# n_cells 164616 n_genes 17277 samples 67
# present_report_genes PTPRC,LST1,TYROBP,FCER1G,HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC10A,CLEC4C,IL3RA,GZMB,HLA-DPA1,HLA-DPB1,CD3D,CD3E,TRBC1,TRBC2,IL7R,LTB,CD8A,CD8B,NKG7,GNLY,KLRD1,FCGR3A,CD79A,MS4A1,CD37,CD79B,CD83,CTSS,LILRB1,AIF1,LGMN,CD68,MS4A7,TPSAB1,KIT,MS4A2,TPSB2,PECAM1,VWF,EMCN,KDR,ENG,RAMP2,CA4,EDNRB,PLVAP,COL1A1,COL1A2,DCN,LUM,COL3A1,COL6A1,PDGFRA,COL6A2,EPCAM,KRT8,KRT18,KRT19,KRT7,MUC1,KRT5,KRT14,KRT17,TP63,KRT13,KRT4,KRT16,KRT6A,KRT6B,SFN,DSG3,KRT15,KRT23,SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,AGER,CAV1,CAV2,ABCA3,SCGB1A1,SCGB3A1,FOXJ1,PIFO,TPPP3,CCNO,C9orf24
SAMPLE_COUNTS	sample	cells
SAMPLE_COUNTS	Patient_001	1076
SAMPLE_COUNTS	Patient_002	3838
SAMPLE_COUNTS	Patient_003	4672
SAMPLE_COUNTS	Patient_004	4060
SAMPLE_COUNTS	Patient_005	1454
SAMPLE_COUNTS	Patient_006	3055
SAMPLE_COUNTS	Patient_007	529
SAMPLE_COUNTS	Patient_008	3995
SAMPLE_COUNTS	Patient_009	277
SAMPLE_COUNTS	Patient_010	1653
SAMPLE_COUNTS	Patient_011	4022
SAMPLE_COUNTS	Patient_012	1889
SAMPLE_COUNTS	Patient_013	3732
SAMPLE_COUNTS	Patient_014	2442
SAMPLE_COUNTS	Patient_015	2219
SAMPLE_COUNTS	Patient_016	2454
SAMPLE_COUNTS	Patient_017	5154
SAMPLE_COUNTS	Patient_018	1481
SAMPLE_COUNTS	Patient_019	2385
SAMPLE_COUNTS	Patient_020	2282
SAMPLE_COUNTS	Patient_021	4938
SAMPLE_COUNTS	Patient_022	2545
SAMPLE_COUNTS	Patient_023	424
SAMPLE_COUNTS	Patient_024	344
SAMPLE_COUNTS	Patient_025	1995
SAMPLE_COUNTS	Patient_026	2962
SAMPLE_COUNTS	Patient_027	2788
SAMPLE_COUNTS	Patient_028	4146
SAMPLE_COUNTS	Patient_029	4579
SAMPLE_COUNTS	Patient_030	4744
SAMPLE_COUNTS	Patient_031	4802
SAMPLE_COUNTS	Patient_032	604
SAMPLE_COUNTS	Patient_033	594
SAMPLE_COUNTS	Patient_034	600
SAMPLE_COUNTS	Patient_035	599
SAMPLE_COUNTS	Patient_036	2635
SAMPLE_COUNTS	Patient_037	2610
SAMPLE_COUNTS	Patient_038	2539
SAMPLE_COUNTS	Patient_039	2569
SAMPLE_COUNTS	Patient_040	4567
SAMPLE_COUNTS	Patient_041	2723
SAMPLE_COUNTS	Patient_042	1738
SAMPLE_COUNTS	Patient_043	2696
SAMPLE_COUNTS	Patient_044	2803
SAMPLE_COUNTS	Patient_045	3235
SAMPLE_COUNTS	Patient_046	3120
SAMPLE_COUNTS	Patient_047	3429
SAMPLE_COUNTS	Patient_048	3596
SAMPLE_COUNTS	Patient_049	279
SAMPLE_COUNTS	Patient_050	2632
SAMPLE_COUNTS	Patient_051	3974
SAMPLE_COUNTS	Patient_052	3088
SAMPLE_COUNTS	Patient_053	3760
SAMPLE_COUNTS	Patient_054	2732
SAMPLE_COUNTS	Patient_055	4154
SAMPLE_COUNTS	Patient_056	4402
SAMPLE_COUNTS	Patient_057	1389
SAMPLE_COUNTS	Patient_058	1186
SAMPLE_COUNTS	Patient_059	573
SAMPLE_COUNTS	Patient_060	1937
SAMPLE_COUNTS	Patient_061	2952
SAMPLE_COUNTS	Patient_062	1125
SAMPLE_COUNTS	Patient_063	360
SAMPLE_COUNTS	Patient_064	334
SAMPLE_COUNTS	Patient_065	558
SAMPLE_COUNTS	Patient_066	525
SAMPLE_COUNTS	Patient_067	1063
SAMPLE_PANEL	sample	cells	panel	mean_detected_genes	frac_cells_ge1	frac_cells_ge2	frac_cells_ge3
SAMPLE_PANEL	Patient_001	1076	immune	5.49071	0.99349	0.97862	0.91914
SAMPLE_PANEL	Patient_001	1076	dendritic	4.92565	0.99349	0.97212	0.91914
SAMPLE_PANEL	Patient_001	1076	t_cell	1.26394	0.61152	0.24535	0.15613
SAMPLE_PANEL	Patient_001	1076	nk	0.93866	0.70818	0.16636	0.05483
SAMPLE_PANEL	Patient_001	1076	b_cell	3.11431	0.98606	0.93773	0.75372
SAMPLE_PANEL	Patient_001	1076	myeloid	5.03439	0.89963	0.80204	0.70167
SAMPLE_PANEL	Patient_001	1076	mast	0.37825	0.21468	0.06599	0.05576
SAMPLE_PANEL	Patient_001	1076	endothelial	0.75651	0.53625	0.20446	0.01301
SAMPLE_PANEL	Patient_001	1076	fibroblast	0.40242	0.17472	0.06599	0.04833
SAMPLE_PANEL	Patient_001	1076	epithelial	0.50279	0.22119	0.07435	0.06134
SAMPLE_PANEL	Patient_001	1076	basal	0.13104	0.06784	0.02974	0.01859
SAMPLE_PANEL	Patient_001	1076	luad_alveolar	0.43680	0.27509	0.07528	0.03439
SAMPLE_PANEL	Patient_001	1076	club_ciliated	0.07435	0.05390	0.01022	0.00465
SAMPLE_PANEL	Patient_002	3838	immune	3.70349	0.98984	0.92183	0.72199
SAMPLE_PANEL	Patient_002	3838	dendritic	3.87572	0.98098	0.89865	0.76446
SAMPLE_PANEL	Patient_002	3838	t_cell	3.28452	0.81657	0.70375	0.63418
SAMPLE_PANEL	Patient_002	3838	nk	0.81996	0.60292	0.16754	0.03960
SAMPLE_PANEL	Patient_002	3838	b_cell	2.63575	0.97212	0.84184	0.52163
SAMPLE_PANEL	Patient_002	3838	myeloid	2.23606	0.66258	0.37754	0.26498
SAMPLE_PANEL	Patient_002	3838	mast	0.24388	0.15894	0.03778	0.02918
SAMPLE_PANEL	Patient_002	3838	endothelial	0.24231	0.18708	0.04768	0.00547
SAMPLE_PANEL	Patient_002	3838	fibroblast	0.06644	0.04377	0.00964	0.00547
SAMPLE_PANEL	Patient_002	3838	epithelial	0.38666	0.15737	0.06357	0.05133
SAMPLE_PANEL	Patient_002	3838	basal	0.08650	0.05888	0.01798	0.00756
SAMPLE_PANEL	Patient_002	3838	luad_alveolar	0.55576	0.36243	0.08520	0.03778
SAMPLE_PANEL	Patient_002	3838	club_ciliated	0.58155	0.42991	0.09562	0.02449
SAMPLE_PANEL	Patient_003	4672	immune	3.90882	0.99636	0.96040	0.81485
SAMPLE_PANEL	Patient_003	4672	dendritic	4.26862	0.99336	0.95291	0.85616
SAMPLE_PANEL	Patient_003	4672	t_cell	3.71211	0.92337	0.79602	0.68964
SAMPLE_PANEL	Patient_003	4672	nk	1.71875	0.78510	0.51391	0.30051
SAMPLE_PANEL	Patient_003	4672	b_cell	3.02611	0.98737	0.89448	0.62136
SAMPLE_PANEL	Patient_003	4672	myeloid	2.29752	0.77825	0.48138	0.28553
SAMPLE_PANEL	Patient_003	4672	mast	0.14148	0.09610	0.01862	0.01541
SAMPLE_PANEL	Patient_003	4672	endothelial	0.25407	0.20248	0.04730	0.00278
SAMPLE_PANEL	Patient_003	4672	fibroblast	0.04645	0.04259	0.00235	0.00064
SAMPLE_PANEL	Patient_003	4672	epithelial	0.25342	0.12607	0.03938	0.02676
SAMPLE_PANEL	Patient_003	4672	basal	0.19670	0.11387	0.01862	0.01177
SAMPLE_PANEL	Patient_003	4672	luad_alveolar	0.26070	0.18793	0.03382	0.01541
SAMPLE_PANEL	Patient_003	4672	club_ciliated	0.48502	0.40582	0.06207	0.00942
SAMPLE_PANEL	Patient_004	4060	immune	3.22143	0.99187	0.91305	0.65788
SAMPLE_PANEL	Patient_004	4060	dendritic	3.50788	0.97660	0.88251	0.72537
SAMPLE_PANEL	Patient_004	4060	t_cell	3.36650	0.91232	0.77266	0.66576
SAMPLE_PANEL	Patient_004	4060	nk	0.89655	0.52882	0.23547	0.10764
SAMPLE_PANEL	Patient_004	4060	b_cell	2.95764	0.97759	0.84729	0.56897
SAMPLE_PANEL	Patient_004	4060	myeloid	1.53153	0.59581	0.27143	0.16626
SAMPLE_PANEL	Patient_004	4060	mast	0.06970	0.05123	0.00665	0.00640
