0.536	-0.729	1.2650000000000001
3.435	-0.729	4.164
0.52	-0.729	1.249
3.448	1.351	2.097
2.038	-0.729	2.767
2.243	1.204	1.039
0.634	-0.729	1.363
0.399	-0.729	1.1280000000000001
2.629	0.923	1.706
1.892	-0.729	2.621
4.458	0.575	3.883
2.951	-0.729	3.68
1.086	-0.729	1.815
0.629	-0.729	1.358
1.997	0.592	1.4050000000000002
8.036	0.325	7.710999999999999
4.907	-0.729	5.636
0.378	-0.729	1.107
0.567	-0.729	1.2959999999999998
0.365	-0.729	1.0939999999999999
1.263	0.209	1.0539999999999998
7.959	3.71	4.249
0.408	-0.729	1.137
1.444	0.303	1.141
4.393	-0.729	5.122
0.495	-0.729	1.224
0.75	-0.729	1.479
0.773	-0.729	1.502
2.361	-0.729	3.0900000000000003
0.839	-0.729	1.568
0.559	-0.729	1.288
2.059	0.625	1.4340000000000002
0.638	-0.729	1.367
3.291	-0.729	4.02
1.0	-0.729	1.729
2.129	-0.729	2.858
0.664	-0.729	1.393
