Scaffold L50	343
Scaffold N50	50
Scaffold L90	617
Scaffold N90	50
Scaffold len_max	50
Scaffold len_min	50
Scaffold len_mean	50
Scaffold len_median	50
Scaffold len_std	0
Scaffold num_A	5876
Scaffold num_T	5868
Scaffold num_C	11245
Scaffold num_G	11261
Scaffold num_N	0
Scaffold num_bp	34250
Scaffold num_bp_not_N	34250
Scaffold num_seq	685
Scaffold GC content overall	65.71
Contig L50	343
Contig N50	50
Contig L90	617
Contig N90	50
Contig len_max	50
Contig len_min	50
Contig len_mean	50
Contig len_median	50
Contig len_std	0
Contig num_bp	34250
Contig num_seq	685
Number of gaps	0
