Scaffold L50	642
Scaffold N50	50
Scaffold L90	1154
Scaffold N90	50
Scaffold len_max	50
Scaffold len_min	50
Scaffold len_mean	50
Scaffold len_median	50
Scaffold len_std	0
Scaffold num_A	10925
Scaffold num_T	10935
Scaffold num_C	21087
Scaffold num_G	21153
Scaffold num_N	0
Scaffold num_bp	64100
Scaffold num_bp_not_N	64100
Scaffold num_seq	1282
Scaffold GC content overall	65.90
Contig L50	642
Contig N50	50
Contig L90	1154
Contig N90	50
Contig len_max	50
Contig len_min	50
Contig len_mean	50
Contig len_median	50
Contig len_std	0
Contig num_bp	64100
Contig num_seq	1282
Number of gaps	0
