eye	population	cell_type	population_cells	mean_anchor_detected	pct_population_anchor_ge2	mean_anchor_cpm	mean_state_cpm
eye1	all	astrocyte	8646	0.627573444367338	3.75896368262781	4.43772310434921	2.2233301758928
eye1	CCL5_positive	astrocyte	426	1.5093896713615	45.0704225352113	6.38703082678592	32.0636416536512
eye1	CCL5_negative	astrocyte	8220	0.581873479318735	1.61800486618005	4.33670058734701	0.676861478870289
eye1	CCL5_and_CD69_positive	astrocyte	269	1.61338289962825	48.6988847583643	6.65434848046617	33.7549979286032
eye1	all	microglial cell	8646	0.0365486930372427	0.092528336803146	0.107420564450122	2.2233301758928
eye1	CCL5_positive	microglial cell	426	0.262910798122066	1.40845070422535	0.650574933927489	32.0636416536512
eye1	CCL5_negative	microglial cell	8220	0.0248175182481752	0.024330900243309	0.0792716883677178	0.676861478870289
eye1	CCL5_and_CD69_positive	microglial cell	269	0.312267657992565	2.23048327137546	0.702246004418304	33.7549979286032
eye1	all	RPE cell	8646	0.352185981956974	4.59171871385612	1.50958413925234	2.2233301758928
eye1	CCL5_positive	RPE cell	426	0.866197183098592	19.4835680751174	2.5626319289066	32.0636416536512
eye1	CCL5_negative	RPE cell	8220	0.325547445255474	3.81995133819951	1.45501012971552	0.676861478870289
eye1	CCL5_and_CD69_positive	RPE cell	269	0.992565055762082	23.4200743494424	2.70979653488452	33.7549979286032
eye1	all	cone cell	8646	0.403192227619709	5.88711542910016	2.92674340898812	2.2233301758928
eye1	CCL5_positive	cone cell	426	0.434272300469484	6.8075117370892	1.1604914098513	32.0636416536512
eye1	CCL5_negative	cone cell	8220	0.401581508515815	5.83941605839416	3.01827909653462	0.676861478870289
eye1	CCL5_and_CD69_positive	cone cell	269	0.524163568773234	9.29368029739777	1.22938036347817	33.7549979286032
eye1	all	rod cell	8646	4.53886190145732	83.3795975017349	126.576397219321	2.2233301758928
eye1	CCL5_positive	rod cell	426	2.74647887323944	54.2253521126761	28.3078891582708	32.0636416536512
eye1	CCL5_negative	rod cell	8220	4.63175182481752	84.8905109489051	131.669144717376	0.676861478870289
eye1	CCL5_and_CD69_positive	rod cell	269	3.08550185873606	58.364312267658	28.6904030397614	33.7549979286032
eye1	all	horizontal cell	8646	0.218945176960444	4.26786953504511	1.1096301096808	2.2233301758928
eye1	CCL5_positive	horizontal cell	426	0.333333333333333	5.86854460093897	0.877700264733196	32.0636416536512
eye1	CCL5_negative	horizontal cell	8220	0.21301703163017	4.18491484184915	1.12164983157224	0.676861478870289
eye1	CCL5_and_CD69_positive	horizontal cell	269	0.397769516728625	7.43494423791822	0.945939639416785	33.7549979286032
eye1	all	bipolar cell	8646	1.26578764746704	33.6224843858432	9.2581240280274	2.2233301758928
eye1	CCL5_positive	bipolar cell	426	1.20422535211268	32.8638497652582	4.79033030146128	32.0636416536512
eye1	CCL5_negative	bipolar cell	8220	1.26897810218978	33.661800486618	9.48966662261587	0.676861478870289
eye1	CCL5_and_CD69_positive	bipolar cell	269	1.33085501858736	38.6617100371747	4.38470835170701	33.7549979286032
eye1	all	RGC	8646	0.354961832061069	3.56234096692112	1.38745116093425	2.2233301758928
eye1	CCL5_positive	RGC	426	0.284037558685446	3.9906103286385	0.608579165790289	32.0636416536512
eye1	CCL5_negative	RGC	8220	0.358637469586375	3.54014598540146	1.42781605995266	0.676861478870289
eye1	CCL5_and_CD69_positive	RGC	269	0.327137546468401	4.46096654275093	0.626380022401659	33.7549979286032
eye1	all	T cells	8646	0.0661577608142494	0.670830441822808	0.21259392733206	2.2233301758928
eye1	CCL5_positive	T cells	426	0.57981220657277	11.5023474178404	1.31304517045385	32.0636416536512
eye1	CCL5_negative	T cells	8220	0.0395377128953771	0.109489051094891	0.155563242469544	0.676861478870289
eye1	CCL5_and_CD69_positive	T cells	269	0.657992565055762	14.8698884758364	1.34916436619867	33.7549979286032
eye1	all	macrophage	8646	0.598427018274347	12.5028915105251	2.53084469090801	2.2233301758928
eye1	CCL5_positive	macrophage	426	2.78169014084507	74.8826291079812	10.3954407900153	32.0636416536512
eye1	CCL5_negative	macrophage	8220	0.485279805352798	9.27007299270073	2.12326343321705	0.676861478870289
eye1	CCL5_and_CD69_positive	macrophage	269	3.04832713754647	78.0669144981413	10.1926527169831	33.7549979286032
eye1	all	Schwann cell	8646	0.750983113578533	5.45917187138561	6.42114806330238	2.2233301758928
eye1	CCL5_positive	Schwann cell	426	1.1056338028169	15.2582159624413	12.4673831475442	32.0636416536512
eye1	CCL5_negative	Schwann cell	8220	0.732603406326034	4.95133819951338	6.10780303338911	0.676861478870289
eye1	CCL5_and_CD69_positive	Schwann cell	269	1.14126394052045	18.2156133828996	12.0238227348172	33.7549979286032
eye1	all	Pericyte	8646	0.065116817025214	1.029377746935	0.213310000833647	2.2233301758928
eye1	CCL5_positive	Pericyte	426	0.758215962441315	18.075117370892	2.20652446367075	32.0636416536512
eye1	CCL5_negative	Pericyte	8220	0.0291970802919708	0.145985401459854	0.110012025022381	0.676861478870289
eye1	CCL5_and_CD69_positive	Pericyte	269	0.840148698884758	22.6765799256506	2.25766921984865	33.7549979286032
eye1	all	B cell	8646	0.0126069858894286	0	0.0426366657881751	2.2233301758928
eye1	CCL5_positive	B cell	426	0.0375586854460094	0	0.0803735009396258	32.0636416536512
eye1	CCL5_negative	B cell	8220	0.0113138686131387	0	0.0406809611927349	0.676861478870289
eye1	CCL5_and_CD69_positive	B cell	269	0.0446096654275093	0	0.0896569684695966	33.7549979286032
eye1	all	fibroblast	8646	0.0218598195697432	0.219754799907472	0.0632425785841199	2.2233301758928
eye1	CCL5_positive	fibroblast	426	0.230046948356808	3.28638497652582	0.521133006619363	32.0636416536512
eye1	CCL5_negative	fibroblast	8220	0.0110705596107056	0.0608272506082725	0.0395124907078409	0.676861478870289
eye1	CCL5_and_CD69_positive	fibroblast	269	0.275092936802974	4.83271375464684	0.560612974386454	33.7549979286032
eye1	all	muller glia cell	8646	0.944945639602128	22.0911404117511	5.33662475141252	2.2233301758928
eye1	CCL5_positive	muller glia cell	426	4.16901408450704	95.5399061032864	40.0262283649382	32.0636416536512
eye1	CCL5_negative	muller glia cell	8220	0.777858880778589	18.2846715328467	3.53884237436118	0.676861478870289
eye1	CCL5_and_CD69_positive	muller glia cell	269	4.35315985130112	97.3977695167286	41.1367929486122	33.7549979286032
eye1	all	endothelial cell	8646	0.061647004395096	0.196622715706685	0.251648711063955	2.2233301758928
eye1	CCL5_positive	endothelial cell	426	0.492957746478873	1.87793427230047	2.41336206941979	32.0636416536512
eye1	CCL5_negative	endothelial cell	8220	0.039294403892944	0.109489051094891	0.139618310740405	0.676861478870289
eye1	CCL5_and_CD69_positive	endothelial cell	269	0.535315985130111	2.97397769516729	2.40916200144937	33.7549979286032
eye2	all	astrocyte	9355	0.554997327632282	2.19134152859433	3.8773315741067	0.672114056040637
eye2	CCL5_positive	astrocyte	13	0.692307692307692	7.69230769230769	3.51010371547654	3.61570157374775
eye2	CCL5_negative	astrocyte	9342	0.554806251338043	2.18368657675016	3.87784259553275	0.66801786274903
eye2	CCL5_and_CD69_positive	astrocyte	0	NA	NA	NA	NA
eye2	all	microglial cell	9355	0.0304649919828968	0.0748262960983431	0.091279944995244	0.672114056040637
eye2	CCL5_positive	microglial cell	13	0.0769230769230769	0	0.0358665906294945	3.61570157374775
eye2	CCL5_negative	microglial cell	9342	0.0304003425390709	0.074930421751231	0.0913570562783477	0.66801786274903
eye2	CCL5_and_CD69_positive	microglial cell	0	NA	NA	NA	NA
eye2	all	RPE cell	9355	0.344200962052378	3.1640833778728	1.8455793135273	0.672114056040637
eye2	CCL5_positive	RPE cell	13	0.307692307692308	7.69230769230769	0.708166605799582	3.61570157374775
eye2	CCL5_negative	RPE cell	9342	0.344251766217084	3.15778205951616	1.84716209721392	0.66801786274903
eye2	CCL5_and_CD69_positive	RPE cell	0	NA	NA	NA	NA
eye2	all	cone cell	9355	0.390165686798503	6.13575628006414	2.78140501553554	0.672114056040637
eye2	CCL5_positive	cone cell	13	0.307692307692308	7.69230769230769	0.819145108808925	3.61570157374775
eye2	CCL5_negative	cone cell	9342	0.390280453864269	6.13359023763648	2.78413562769434	0.66801786274903
eye2	CCL5_and_CD69_positive	cone cell	0	NA	NA	NA	NA
eye2	all	rod cell	9355	4.29353287012293	84.3506146445751	117.063107725613	0.672114056040637
eye2	CCL5_positive	rod cell	13	3.30769230769231	69.2307692307692	55.2099724978025	3.61570157374775
eye2	CCL5_negative	rod cell	9342	4.29490473132092	84.3716548918861	117.149180382214	0.66801786274903
eye2	CCL5_and_CD69_positive	rod cell	0	NA	NA	NA	NA
eye2	all	horizontal cell	9355	0.182683057188669	3.22822020309995	0.890029524726735	0.672114056040637
eye2	CCL5_positive	horizontal cell	13	0.384615384615385	0	1.06952539087593	3.61570157374775
eye2	CCL5_negative	horizontal cell	9342	0.182402055234425	3.23271248126739	0.889779744566176	0.66801786274903
eye2	CCL5_and_CD69_positive	horizontal cell	0	NA	NA	NA	NA
eye2	all	bipolar cell	9355	1.17210048102619	30.2939604489578	8.7184038339027	0.672114056040637
eye2	CCL5_positive	bipolar cell	13	2.38461538461538	53.8461538461538	17.0301327945481	3.61570157374775
eye2	CCL5_negative	bipolar cell	9342	1.17041318775423	30.2611860415329	8.70683752299621	0.66801786274903
eye2	CCL5_and_CD69_positive	bipolar cell	0	NA	NA	NA	NA
