target	Cell_11249_MCI	total_counts=1167	detected_genes=664
top_genes	Cell_11249_MCI	=134,=25,=25,=23,=18,=14,=8,=7,=7,=7,=6,=6,=6,=6,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=3,=2,=2,=2,=2,=2,=2,=2,=2,=2
marker_score	Cell_11249_MCI	Lymph node	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Pancreas	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Muscle	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Tendon	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Mesentery	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Omentum	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Adipose	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Artery	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Bone	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Heart	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Intestine	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Skin	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Lung	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Liver	score_per10k=0	expressed=
marker_score	Cell_11249_MCI	Spleen	score_per10k=0	expressed=
target	Cell_10369_WXV	total_counts=2117	detected_genes=1205
top_genes	Cell_10369_WXV	=87,=64,=30,=20,=19,=18,=17,=15,=15,=14,=13,=13,=12,=12,=12,=12,=11,=11,=10,=10,=9,=8,=8,=7,=7,=7,=7,=7,=7,=7,=7,=6,=6,=6,=6,=6,=6,=6,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=5,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4,=4
marker_score	Cell_10369_WXV	Lymph node	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Pancreas	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Muscle	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Tendon	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Mesentery	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Omentum	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Adipose	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Artery	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Bone	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Heart	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Intestine	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Skin	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Lung	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Liver	score_per10k=0	expressed=
marker_score	Cell_10369_WXV	Spleen	score_per10k=0	expressed=
