-86.48	31.03
-86.79	27.34
-86.22	25.14
-88.51	26.05
-91.51	23.82
-92.37	22.13
-95.89	22.43
-96.81	18.77
-95.22	19.26
-97.49	22.28
-100.4	19.82
-98.78	18.48
-96.37	21.27
-97.47	24.73
-96	27.89
-93.83	29.64
-91.27	31.51
-92.89	34.96
-91.9	38.33
-92.56	38.83
-95.39	41.32
-96.09	44.02
-99.73	44.14
-101.3	41.2
-98.89	41.89
-100.1	45.56
-103.8	44.52
-103.3	42.54
-104.3	45.87
-107.9	44.77
-107.7	42.36
-111.5	42.52
-111.5	40.29
-113.8	37.28
-115.8	34.82
-119.5	35.47
-122.1	32.96
-123	33.12
-125.7	31.49
-123.3	31.33
-119.9	30.81
-120.8	28.96
-118.7	31.56
-117.3	34.87
-114.7	37.29
-115.8	40.38
-114.5	42.89
-116.1	43.81
-117	47.53
-118.6	47.58
-119.6	44.97
-122.9	45.67
-122.7	43
-124.7	40.05
-124.8	41.4
-121.9	42.55
-121.9	45.05
-119.8	43.61
-118.8	44.89
-118.3	42.45
-114.8	43.12
-115.9	41.54
-119	43.66
-118.7	46.72
-122	45.88
-122.6	46.66
-124.6	44.03
-125.5	43.34
-125.1	39.65
-124.6	37.66
-121.4	37.45
-121.6	33.66
-122.2	33.97
-118.6	35.32
-115.9	32.62
-112.2	33.33
-110.1	34.22
-106.6	32.71
-103.4	34.74
-102.2	34.76
-99.34	32.45
-101.8	29.5
-102.8	29.96
-103.1	26.47
-101.6	24.58
-100.8	20.83
-102.4	19.66
-105.5	21.04
-103.9	20.24
-101.5	23.2
-104.4	25.74
-104.5	27.99
-108.2	28.74
-109.9	25.38
-113.2	26.82
-115.8	25.25
-115.3	28.25
-111.4	27.9
-111.4	24.16
-113.8	24.98
-111.6	27.87
-108.4	25.76
-110	22.86
-111.6	25.31
-108.4	27.35
-106.4	24.08
-109	22.47
-109	25.45
-105.2	25.4
-105.5	21.66
-104.2	20.2
-106.8	17.55
-105.1	15.7
-105	17.52
-104	15.95
-106.3	16.4
-104.3	15.15
-104.2	11.32
-106.5	10.91
-106.8	12.83
-109.4	14.67
-109.5	13.88
-111.8	15.91
-112.7	14.29
-111.1	16.49
-113.3	15.02
-110.1	15.77
-107.1	13.7
-104.2	15.01
-100.5	14.08
-99.93	13.1
-100.4	9.361
-97.17	8.411
-94.09	6.139
-91.87	9.227
-94.04	9.991
-93.76	6.439
-89.96	6.513
-90.29	10.06
-92.65	8.808
-90.87	5.394
-89.28	5.329
-89.88	9.084
-91.33	10.61
-94.82	12.1
-93.58	15.75
-90.84	15.4
-93.34	15.3
-96.81	16.96
-99.86	14.74
-100.8	12.07
-102.4	8.581
-98.94	7.116
-97.77	8.744
-100.6	6.976
-99.82	3.69
-96.07	3.892
-96.99	4.997
-99.18	1.911
-96.59	-0.4065
-93.72	1.119
-95.64	1.122
-96.56	-2.58
-92.86	-3.467
-91.95	-1.282
-94.64	-2.186
-95.73	-5.551
-99.51	-4.939
-101.7	-5.789
-103	-2.71
-106.2	-1.606
-106.6	1.348
-110.3	2.417
-111.8	4.531
-114.9	6.535
-117.3	8.93
-120.7	9.141
-121.6	7.503
-119.3	9.073
-116.7	10.35
-113.7	8.445
-112.9	5.579
-112.5	2.979
-109.9	5.099
-107.9	5.63
-108.3	1.833
-106.7	1.202
-103.9	3.802
-103	1.962
-102.8	-1.384
-100.8	0.3579
-98.3	1.734
-97.62	-1.574
-97.54	-3.531
-94.2	-1.772
-92.93	-0.7587
-93.46	-4.114
-92.95	-6.278
-90.17	-8.782
-88.13	-7.719
-86.71	-9.942
-85.37	-7.329
-86.09	-4.082
-87.28	-3.841
-89.4	-3.443
-91.18	-0.08225
-93.39	-0.2988
-94.27	2.844
-97.29	3.78
-97.56	6.034
-95.15	5.587
-96.27	3.482
-92.72	2.359
-92.09	-0.5955
-91.81	-4.385
-94.07	-5.4
-93.61	-8.999
-95.46	-12.19
-97.98	-12.18
-98.06	-8.364
-99.19	-8.243
-102.2	-10.5
-102.9	-8.417
-102.8	-5.196
-105.3	-6.71
-107.8	-8.14
-109.8	-4.865
-110.9	-4.328
-112.3	-7.9
-114.5	-7.157
-115.3	-3.665
-116.6	-5.471
-118.7	-8.111
-119.8	-5.655
-119.7	-1.901
-122.6	-0.1065
-123.6	3.523
-126	5.196
-127.3	8.822
-124.5	9.647
-121.5	7.711
-120.9	6.458
-118.7	3.654
-120.5	3.075
-119.3	0.2177
-122.4	-2.107
-120.7	-4.466
-118.4	-3.812
-115	-5.402
-112.3	-5.981
-108.8	-6.623
-106.4	-8.369
-102.7	-8.184
-100.5	-10.75
-96.7	-10.21
-93.65	-12.33
-91.36	-11.7
-88.9	-9.649
-91.89	-7.503
-92.46	-8.664
-95.9	-9.422
-96.74	-13.19
-100.6	-13.5
-103.8	-11.56
-107.5	-12.35
-110.7	-10.47
-113.8	-10.8
-117.1	-9.387
-120.4	-8.136
-123.7	-6.726
-124	-7.274
-127	-5.292
-128	-8.34
-131.5	-6.819
-130.4	-4.304
-129.4	-7.115
-133.1	-7.58
-134.3	-3.933
-132.5	-0.5911
-133.6	2.771
-134.3	5.826
-131.1	7.031
-129	4.175
-127	1.298
-126.7	-2.417
-123.5	-4.241
-120.9	-3.035
-120	-6.496
-123.6	-6.444
-122.6	-3.339
-119.1	-4.603
-120.2	-8.036
-123.1	-6.771
-120.9	-4.096
-117.4	-5.707
-118	-9.382
-116.4	-10.64
-118.7	-11.75
-117.9	-15.51
-118.7	-15.54
-121.7	-13.2
-123.7	-16.08
-122.1	-18.84
-123.3	-17.17
-126.6	-15.93
-125.9	-12.24
-128.8	-10.07
-128.5	-6.235
-129.1	-3.241
-132.9	-2.854
-133.4	-6.576
-133.1	-7.595
-135.9	-6.778
-133.4	-6.715
-131.9	-3.504
-134.1	-0.5775
-133.5	3.055
-132.3	1.627
-128.6	2.198
-127.4	4.586
-123.8	5.562
-121.1	6.417
-119.1	9.704
-115.3	9.367
-115.5	5.593
-116.1	3.513
-117.7	0.1164
-116.3	-1.493
-112.6	-1.256
-113.4	-1.948
-114.4	-5.475
-110.8	-5.9
-109.4	-4.378
-111.4	-6.776
-110.5	-9.772
-106.8	-8.725
-107.4	-8.435
-108.7	-12.07
-105.7	-13.47
-103.2	-11.64
-104.9	-12.77
-105	-16.46
-108.2	-17.49
-108	-20.13
-109	-19.26
-112.1	-21.61
-112.8	-20.86
-113.4	-17.18
-116	-18.04
-117.8	-20.2
-118.1	-17.1
-119.6	-15
-122.4	-17.52
-123.5	-17.28
-123.8	-13.47
-125.7	-13.9
-128.1	-16.48
-128.8	-14.12
-129.8	-11.45
-131.8	-14.01
-134	-15.12
-135.5	-11.57
-136.9	-12.31
-139	-15.23
-142.7	-13.96
-145.6	-15.29
-149	-14.29
-152.1	-14.74
-154.5	-17.3
-158.2	-16.58
-159.6	-20.15
-157.5	-21.66
-156.3	-18.39
-152.7	-19.69
-150.1	-18.71
-148.4	-20.74
-145.2	-20.29
-146.4	-18.83
-143	-18.95
-140.3	-21.66
-137.3	-19.49
-136.8	-17.6
-136.7	-20.85
-134.7	-22.67
-131.9	-20.08
-131.8	-20.14
-131.8	-23.98
-129	-24.34
-126.8	-21.83
-127.7	-23.49
-127	-27.01
-130.5	-28.31
-133.7	-29.53
-136.6	-27.32
-139.6	-29.54
-138.3	-30.27
-137.5	-26.51
-141	-25.51
-142.8	-27.95
-140.7	-26.73
-141.3	-22.99
-145.1	-23.31
-146.2	-26.49
-143.7	-27.56
-143.8	-30.98
-142.9	-29.91
-143	-31.88
-144.3	-30.27
-142.9	-32.4
-144.8	-35.67
-147	-34.96
-146.3	-34.37
-148	-31.18
-148.1	-30.96
-149.7	-27.61
-149.8	-24.82
-148.4	-21.36
-149.9	-18.03
-148.4	-15.46
-147.2	-13.22
-145.5	-16.26
-143.9	-17.53
-142.5	-14
-141.2	-13.99
-139.6	-17.47
-137.7	-16.53
-136.7	-13.13
-135.4	-14.82
-133.5	-17.45
-131.7	-14.73
-130.5	-12.63
-129.5	-15.84
-127.4	-17.15
-125.7	-13.67
-124.9	-13.72
-123.5	-17.28
-121.2	-16.04
-119.8	-13.13
-119.1	-15.47
-117.4	-17.99
-115.3	-15.17
-114.3	-13.9
-113.1	-17.4
-111.3	-17.78
-109.5	-14.45
-108.6	-15.49
-107.3	-18.86
-104.4	-17.16
-103.6	-14.35
-103.4	-16.26
-96.92	-13.27
-98.64	-9.818
-101.4	-8.175
-102.7	-4.883
-106.5	-4.656
-108	-2.193
-111.8	-1.503
-113.9	-0.2132
-117.6	-0.03428
-120.6	1.166
-121.1	4.772
-124.1	6.424
-126.7	6.499
-130.2	7.739
-132.5	7.688
-136.2	8.095
-136.6	4.354
-134.7	3.316
-135	-0.4817
-133.7	-3.189
-130.3	-3.308
-129.9	0.4755
-131	-0.1889
-128.2	-2.705
-125.7	-0.377
-126.5	2.669
-126.5	0.4572
-122.8	-0.4663
-122	3.279
-123.6	3.888
-121.3	1.143
-118.2	2.624
-118.7	6.112
-119.4	4.406
-116.1	2.524
-114.3	5.937
-116.3	7.338
-115.3	4.341
-111.6	4.302
-111	8.087
-112.9	9.251
-113.7	6.246
-110.8	3.73
-108.2	6.578
-109.6	7.922
-110	4.342
-106.2	3.864
-105.5	7.08
-107.7	5.78
-106	2.312
-102.4	3.716
-103.6	6.217
-102.3	9.463
-103.4	12.96
-106.6	13.4
-110.2	14.44
-112.8	12.88
-114	14.99
-117.4	14.08
-117.2	14.77
-120.9	13.94
-120.5	11.44
-122.1	8.046
-124.6	6.602
-125.7	3.517
-129.6	4.13
-129.7	4.369
-127.8	1.046
-130	-0.6754
-133.1	0.5531
-132	-1.626
-129.8	-4.339
-131.5	-5.474
-132.7	-9.132
-134.4	-9.51
-135.6	-7.21
-137.1	-4.225
-136.5	-5.601
-135.1	-3.812
-136	-3.344
-134	-6.471
-135.5	-8.667
-139.1	-7.911
-138.4	-8.42
-136.9	-11.84
-140	-13.14
-142.9	-11.57
-141.3	-13.43
-142.5	-16.82
-146.2	-16
-148.9	-16.99
-151	-13.82
-148.1	-11.33
-147.3	-8.896
-144.7	-6.111
-147.5	-3.776
-148	-5.745
-144.2	-5.516
-144.5	-1.663
-147.6	-1.566
-145.7	-3.92
-142.6	-1.622
-144.7	1.342
-145.8	-0.9189
-142.2	-1.764
-140.4	1.4
-142.9	4.327
-141.9	6.823
-138.2	5.825
-135.8	8.882
-134.2	8.056
-137.5	6.823
-140.1	8.804
-143.3	7.761
-143.7	8.645
-145.6	11.56
-148.8	9.449
-147.8	6.74
-149.2	3.48
-150.3	2.262
-146.8	2.023
-145.8	1.475
-142.8	3.489
-141	4.752
-138.1	7.138
-135	6.729
-132.6	9.432
-129.1	8.276
-125.8	10.1
-125.6	11.49
-129.4	12.29
-133	11.16
-133.7	8.371
-137.3	7.408
-137.4	3.6
-140.1	1.937
-140.8	-1.549
-142.7	-3.078
-141.2	-6.514
-138.9	-6.74
-140.2	-10.06
-139.5	-11.54
-135.9	-10.01
-135.2	-11.12
-136.4	-14.67
-134.8	-14.95
-137	-17.85
-136.5	-19.72
-138.2	-22.46
-136.4	-25.63
-137.7	-27.82
-135.9	-25.78
-132.8	-25.45
-132.3	-29.26
-132.3	-29.36
-129.2	-27.04
-127.4	-29.28
-127.4	-32.18
-126.9	-30.14
-124.8	-31.13
-122.6	-28.01
-119.8	-28.67
-119.6	-24.94
-123.3	-24.62
-123.1	-27.87
-120.1	-26.49
-122	-23.13
-125.2	-24.96
-123.3	-27.69
-124.7	-26.61
-128.5	-27.01
-128.7	-28.25
-129.9	-24.82
-132.4	-23.74
-135.6	-22.83
-139	-23.66
-142	-21.73
-144.6	-21.8
-145.6	-18.19
-148.5	-16.51
-147.5	-12.95
-150.9	-11.34
-151.2	-7.632
-153.2	-6.777
-153.3	-10.47
-149.8	-11.91
-150.1	-15.51
-147.1	-17.38
-147.4	-21.23
-144.3	-23.24
-142.7	-25.89
-139.3	-25.96
