group	file_id	file_name	metric	value	status
fungal_genes	1108845at2759	1108845at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	160593at2759	160593at2759.faa.mafft.clipkit.treefile	treeness	0.0444	ok
fungal_genes	751335at2759	751335at2759.faa.mafft.clipkit.treefile	treeness	0.0479	ok
fungal_genes	1428854at2759	1428854at2759.faa.mafft.clipkit.treefile	treeness	0.0693	ok
fungal_genes	345441at2759	345441at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1128607at2759	1128607at2759.faa.mafft.clipkit.treefile	treeness	0.0518	ok
fungal_genes	956854at2759	956854at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	543764at2759	543764at2759.faa.mafft.clipkit.treefile	treeness	0.0548	ok
fungal_genes	911863at2759	911863at2759.faa.mafft.clipkit.treefile	treeness	0.0589	ok
fungal_genes	777920at2759	777920at2759.faa.mafft.clipkit.treefile	treeness	0.039	ok
fungal_genes	261328at2759	261328at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1038775at2759	1038775at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1233814at2759	1233814at2759.faa.mafft.clipkit.treefile	treeness	0.0202	ok
fungal_genes	1454155at2759	1454155at2759.faa.mafft.clipkit.treefile	treeness	0.0566	ok
fungal_genes	1459797at2759	1459797at2759.faa.mafft.clipkit.treefile	treeness	0.0647	ok
fungal_genes	1079130at2759	1079130at2759.faa.mafft.clipkit.treefile	treeness	0.0707	ok
fungal_genes	858842at2759	858842at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1322642at2759	1322642at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	761109at2759	761109at2759.faa.mafft.clipkit.treefile	treeness	0.0382	ok
fungal_genes	1076134at2759	1076134at2759.faa.mafft.clipkit.treefile	treeness	0.053	ok
fungal_genes	1407446at2759	1407446at2759.faa.mafft.clipkit.treefile	treeness	0.0055	ok
fungal_genes	39650at2759	39650at2759.faa.mafft.clipkit.treefile	treeness	0.0462	ok
fungal_genes	1096688at2759	1096688at2759.faa.mafft.clipkit.treefile	treeness	0.0842	ok
fungal_genes	996662at2759	996662at2759.faa.mafft.clipkit.treefile	treeness	0.0539	ok
fungal_genes	1379600at2759	1379600at2759.faa.mafft.clipkit.treefile	treeness	0.0332	ok
fungal_genes	1364586at2759	1364586at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1257440at2759	1257440at2759.faa.mafft.clipkit.treefile	treeness	0.0523	ok
fungal_genes	817008at2759	817008at2759.faa.mafft.clipkit.treefile	treeness	0.0381	ok
fungal_genes	674160at2759	674160at2759.faa.mafft.clipkit.treefile	treeness	0.0233	ok
fungal_genes	1442062at2759	1442062at2759.faa.mafft.clipkit.treefile	treeness	0.1227	ok
fungal_genes	1112002at2759	1112002at2759.faa.mafft.clipkit.treefile	treeness	0.0322	ok
fungal_genes	450058at2759	450058at2759.faa.mafft.clipkit.treefile	treeness	0.076	ok
fungal_genes	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	treeness	0.0309	ok
fungal_genes	774318at2759	774318at2759.faa.mafft.clipkit.treefile	treeness	0.0386	ok
fungal_genes	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	treeness	0.0811	ok
fungal_genes	919955at2759	919955at2759.faa.mafft.clipkit.treefile	treeness	0.0392	ok
fungal_genes	604979at2759	604979at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	treeness	0.056	ok
fungal_genes	779909at2759	779909at2759.faa.mafft.clipkit.treefile	treeness	0.123	ok
fungal_genes	1001705at2759	1001705at2759.faa.mafft.clipkit.treefile	treeness	0.0688	ok
fungal_genes	834694at2759	834694at2759.faa.mafft.clipkit.treefile	treeness	0.0782	ok
fungal_genes	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	treeness	0.0848	ok
fungal_genes	917326at2759	917326at2759.faa.mafft.clipkit.treefile	treeness	0.0169	ok
fungal_genes	1490022at2759	1490022at2759.faa.mafft.clipkit.treefile	treeness	0.0605	ok
fungal_genes	671846at2759	671846at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
fungal_genes	1178688at2759	1178688at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
fungal_genes	1032689at2759	1032689at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
fungal_genes	156083at2759	156083at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	324863at2759	324863at2759.faa.mafft.clipkit.treefile	treeness	0.0387	ok
fungal_genes	1377237at2759	1377237at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	946128at2759	946128at2759.faa.mafft.clipkit.treefile	treeness	0.0377	ok
fungal_genes	736068at2759	736068at2759.faa.mafft.clipkit.treefile	treeness	0.0296	ok
fungal_genes	719531at2759	719531at2759.faa.mafft.clipkit.treefile	treeness	0.0456	ok
fungal_genes	1087488at2759	1087488at2759.faa.mafft.clipkit.treefile	treeness	0.0724	ok
fungal_genes	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	treeness	0.0437	ok
fungal_genes	1247641at2759	1247641at2759.faa.mafft.clipkit.treefile	treeness	0.0463	ok
fungal_genes	1450538at2759	1450538at2759.faa.mafft.clipkit.treefile	treeness	0.0679	ok
fungal_genes	271586at2759	271586at2759.faa.mafft.clipkit.treefile	treeness	0.0474	ok
fungal_genes	1405146at2759	1405146at2759.faa.mafft.clipkit.treefile	treeness	0.085	ok
fungal_genes	383503at2759	383503at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
fungal_genes	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	801857at2759	801857at2759.faa.mafft.clipkit.treefile	treeness	0.0691	ok
fungal_genes	708105at2759	708105at2759.faa.mafft.clipkit.treefile	treeness	0.0685	ok
fungal_genes	1030907at2759	1030907at2759.faa.mafft.clipkit.treefile	treeness	0.0403	ok
fungal_genes	655400at2759	655400at2759.faa.mafft.clipkit.treefile	treeness	0.0729	ok
fungal_genes	1049599at2759	1049599at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	944899at2759	944899at2759.faa.mafft.clipkit.treefile	treeness	0.0382	ok
fungal_genes	325552at2759	325552at2759.faa.mafft.clipkit.treefile	treeness	0.0501	ok
fungal_genes	918816at2759	918816at2759.faa.mafft.clipkit.treefile	treeness	0.0345	ok
fungal_genes	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	treeness	0.0759	ok
fungal_genes	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	treeness	0.0985	ok
fungal_genes	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	treeness	0.0446	ok
fungal_genes	931188at2759	931188at2759.faa.mafft.clipkit.treefile	treeness	0.0709	ok
fungal_genes	270107at2759	270107at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
fungal_genes	866359at2759	866359at2759.faa.mafft.clipkit.treefile	treeness	0.0245	ok
fungal_genes	1057950at2759	1057950at2759.faa.mafft.clipkit.treefile	treeness	0.0935	ok
fungal_genes	1248958at2759	1248958at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
fungal_genes	844748at2759	844748at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	treeness	0.0296	ok
fungal_genes	734666at2759	734666at2759.faa.mafft.clipkit.treefile	treeness	0.0496	ok
fungal_genes	1236198at2759	1236198at2759.faa.mafft.clipkit.treefile	treeness	0.0175	ok
fungal_genes	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	treeness	0.0911	ok
fungal_genes	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	treeness	0.0001	ok
fungal_genes	722805at2759	722805at2759.faa.mafft.clipkit.treefile	treeness	0.0446	ok
fungal_genes	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	treeness	0.5495	ok
fungal_genes	679771at2759	679771at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	treeness	0.0505	ok
fungal_genes	1398309at2759	1398309at2759.faa.mafft.clipkit.treefile	treeness	0.0758	ok
fungal_genes	1323575at2759	1323575at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
fungal_genes	1266231at2759	1266231at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	937275at2759	937275at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
fungal_genes	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	treeness	0.1081	ok
