 27.81	26708	26708	U	0	unclassified
 72.19	69345	144	R	1	root
 71.77	68934	3597	R1	131567	  cellular organisms
 67.88	65200	0	D	2759	    Eukaryota
 67.88	65200	0	D1	33154	      Opisthokonta
 67.88	65200	0	K	33208	        Metazoa
 67.88	65200	0	K1	6072	          Eumetazoa
 67.88	65200	0	K2	33213	            Bilateria
 67.88	65200	0	K3	33511	              Deuterostomia
 67.88	65200	0	P	7711	                Chordata
 67.88	65200	0	P1	89593	                  Craniata
 67.88	65200	0	P2	7742	                    Vertebrata
 67.88	65200	0	P3	7776	                      Gnathostomata
 67.88	65200	0	P4	117570	                        Teleostomi
 67.88	65200	0	P5	117571	                          Euteleostomi
 67.88	65200	0	P6	8287	                            Sarcopterygii
 67.88	65200	0	P7	1338369	                              Dipnotetrapodomorpha
 67.88	65200	0	P8	32523	                                Tetrapoda
 67.88	65200	0	P9	32524	                                  Amniota
 67.88	65200	0	C	40674	                                    Mammalia
 67.88	65200	0	C1	32525	                                      Theria
 67.88	65200	0	C2	9347	                                        Eutheria
 67.88	65200	0	C3	1437010	                                          Boreoeutheria
 67.88	65200	0	C4	314146	                                            Euarchontoglires
 67.88	65200	0	O	9443	                                              Primates
 67.88	65200	0	O1	376913	                                                Haplorrhini
 67.88	65200	0	O2	314293	                                                  Simiiformes
 67.88	65200	0	O3	9526	                                                    Catarrhini
 67.88	65200	0	O4	314295	                                                      Hominoidea
 67.88	65200	0	F	9604	                                                        Hominidae
 67.88	65200	0	F1	207598	                                                          Homininae
 67.88	65200	0	G	9605	                                                            Homo
 67.88	65200	65200	S	9606	                                                              Homo sapiens
  0.14	135	11	D	2	    Bacteria
  0.11	105	0	D1	1783272	      Terrabacteria group
  0.10	99	0	P	1239	        Firmicutes
  0.10	98	0	C	91061	          Bacilli
  0.10	97	0	O	1385	            Bacillales
  0.06	60	0	F	186817	              Bacillaceae
  0.05	51	0	G	1386	                Bacillus
  0.05	51	0	G1	86661	                  Bacillus cereus group
  0.05	47	47	S	1396	                    Bacillus cereus
  0.00	4	0	S	1428	                    Bacillus thuringiensis
  0.00	4	0	S1	180854	                      Bacillus thuringiensis serovar huazhongensis
  0.00	4	4	S2	527030	                        Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
  0.01	8	0	G	2800373	                Priestia
  0.01	8	8	S	1404	                  Priestia megaterium
  0.00	1	0	G	2675233	                Metabacillus
  0.00	1	1	S	152268	                  Metabacillus litoralis
  0.04	37	0	F	90964	              Staphylococcaceae
  0.04	37	15	G	1279	                Staphylococcus
  0.02	17	17	S	29382	                  Staphylococcus cohnii
  0.00	3	3	S	1283	                  Staphylococcus haemolyticus
  0.00	2	2	S	1280	                  Staphylococcus aureus
  0.00	1	0	O	186826	            Lactobacillales
  0.00	1	0	F	33958	              Lactobacillaceae
  0.00	1	0	G	1578	                Lactobacillus
  0.00	1	1	S	1584	                  Lactobacillus delbrueckii
  0.00	1	0	C	186801	          Clostridia
  0.00	1	0	O	186802	            Eubacteriales
  0.00	1	0	F	31979	              Clostridiaceae
  0.00	1	0	G	1485	                Clostridium
  0.00	1	0	S	1542	                  Clostridium novyi
  0.00	1	1	S1	386415	                    Clostridium novyi NT
  0.01	5	0	P	201174	        Actinobacteria
  0.01	5	1	C	1760	          Actinomycetia
  0.00	3	0	O	85007	            Corynebacteriales
  0.00	2	0	F	1762	              Mycobacteriaceae
  0.00	2	0	G	1763	                Mycobacterium
  0.00	1	0	G1	120793	                  Mycobacterium avium complex (MAC)
  0.00	1	0	S	339268	                    Mycobacterium colombiense
  0.00	1	1	S1	1041522	                      Mycobacterium colombiense CECT 3035
  0.00	1	0	G1	77643	                  Mycobacterium tuberculosis complex
  0.00	1	1	S	78331	                    Mycobacterium canettii
  0.00	1	0	F	85025	              Nocardiaceae
  0.00	1	0	G	1827	                Rhodococcus
  0.00	1	0	G1	192944	                  unclassified Rhodococcus
  0.00	1	1	S	1727214	                    Rhodococcus sp. H-CA8f
  0.00	1	0	O	85008	            Micromonosporales
  0.00	1	0	F	28056	              Micromonosporaceae
  0.00	1	0	G	1873	                Micromonospora
  0.00	1	1	S	47875	                  Micromonospora sagamiensis
  0.00	1	0	D2	1798711	        Cyanobacteria/Melainabacteria group
  0.00	1	0	P	1117	          Cyanobacteria
  0.00	1	1	O	1161	            Nostocales
  0.02	19	4	P	1224	      Proteobacteria
  0.01	9	0	C	28216	        Betaproteobacteria
  0.01	9	0	O	80840	          Burkholderiales
  0.01	7	0	F	119060	            Burkholderiaceae
  0.01	7	0	G	48736	              Ralstonia
  0.01	7	6	S	305	                Ralstonia solanacearum
  0.00	1	1	S1	1457195	                  Ralstonia solanacearum Rs-10-244
  0.00	2	0	O1	224471	            Burkholderiales genera incertae sedis
  0.00	2	0	G	114248	              Tepidimonas
  0.00	2	2	S	307486	                Tepidimonas taiwanensis
  0.01	5	0	C	1236	        Gammaproteobacteria
  0.00	2	0	O	91347	          Enterobacterales
  0.00	2	0	F	543	            Enterobacteriaceae
  0.00	1	0	F1	2890311	              Klebsiella/Raoultella group
  0.00	1	0	G	570	                Klebsiella
  0.00	1	1	S	573	                  Klebsiella pneumoniae
  0.00	1	0	G	561	              Escherichia
  0.00	1	1	S	562	                Escherichia coli
  0.00	2	0	O	135614	          Xanthomonadales
  0.00	2	0	F	32033	            Xanthomonadaceae
  0.00	1	0	G	338	              Xanthomonas
  0.00	1	0	S	343	                Xanthomonas translucens
  0.00	1	1	S1	152263	                  Xanthomonas translucens pv. cerealis
  0.00	1	1	G	40323	              Stenotrophomonas
  0.00	1	0	O	72274	          Pseudomonadales
  0.00	1	0	F	135621	            Pseudomonadaceae
  0.00	1	0	G	286	              Pseudomonas
  0.00	1	0	G1	136843	                Pseudomonas fluorescens group
  0.00	1	1	S	29442	                  Pseudomonas tolaasii
  0.00	1	0	C	28211	        Alphaproteobacteria
  0.00	1	0	O	362534	          Kordiimonadales
  0.00	1	0	F	1331809	            Kordiimonadaceae
  0.00	1	0	G	288021	              Kordiimonas
  0.00	1	1	S	2161677	                Kordiimonas pumila
  0.00	2	1	D	2157	    Archaea
  0.00	1	0	D1	1783275	      TACK group
  0.00	1	0	P	651137	        Thaumarchaeota
  0.00	1	0	O	31932	          Nitrosopumilales
  0.00	1	0	F	338190	            Nitrosopumilaceae
  0.00	1	0	G	338191	              Nitrosopumilus
  0.00	1	0	G1	2619919	                unclassified Nitrosopumilus
  0.00	1	1	S	2795383	                  Nitrosopumilus sp. K4
  0.24	226	0	D	10239	  Viruses
  0.23	223	0	D1	2731341	    Duplodnaviria
  0.23	223	0	K	2731360	      Heunggongvirae
  0.21	197	0	P	2731361	        Peploviricota
  0.21	197	0	C	2731363	          Herviviricetes
  0.21	197	0	O	548681	            Herpesvirales
  0.21	197	0	F	10292	              Herpesviridae
  0.21	197	0	F1	10374	                Gammaherpesvirinae
  0.21	197	2	G	10375	                  Lymphocryptovirus
  0.20	195	195	S	10376	                    Human gammaherpesvirus 4
  0.03	26	0	P	2731618	        Uroviricota
  0.03	26	0	C	2731619	          Caudoviricetes
  0.03	26	0	O	28883	            Caudovirales
  0.03	26	0	F	10699	              Siphoviridae
  0.03	26	0	G	2560142	                Gorganvirus
  0.03	26	0	S	2560650	                  Gorganvirus isfahan
  0.03	26	26	S1	1969841	                    Proteus phage VB_PmiS-Isfahan
  0.00	3	0	D1	2732004	    Varidnaviria
  0.00	3	0	K	2732005	      Bamfordvirae
  0.00	3	0	P	2732007	        Nucleocytoviricota
  0.00	2	0	C	2732525	          Pokkesviricetes
  0.00	2	0	O	2732527	            Chitovirales
  0.00	2	0	F	10240	              Poxviridae
  0.00	2	0	F1	10284	                Entomopoxvirinae
  0.00	2	0	G	2733302	                  Deltaentomopoxvirus
  0.00	2	2	S	83191	                    Melanoplus sanguinipes entomopoxvirus
  0.00	1	0	C	2732523	          Megaviricetes
  0.00	1	0	O	2732524	            Algavirales
  0.00	1	0	F	10501	              Phycodnaviridae
  0.00	1	0	F1	455363	                unclassified Phycodnaviridae
  0.00	1	1	S	455364	                  Chrysochromulina ericina virus
  0.04	41	0	R1	2787854	  other entries
  0.04	41	41	R2	28384	    other sequences
