Scaffold L50	25263
Scaffold N50	530
Scaffold L90	69774
Scaffold N90	249
Scaffold len_max	2562
Scaffold len_min	200
Scaffold len_mean	461
Scaffold len_median	378
Scaffold len_std	270
Scaffold num_A	9500568
Scaffold num_T	9534886
Scaffold num_C	10870377
Scaffold num_G	10930046
Scaffold num_N	487
Scaffold num_bp	40836364
Scaffold num_bp_not_N	40835877
Scaffold num_seq	88498
Scaffold GC content overall	53.38
Contig L50	25263
Contig N50	530
Contig L90	69774
Contig N90	249
Contig len_max	2562
Contig len_min	72
Contig len_mean	461
Contig len_median	378
Contig len_std	270
Contig num_bp	40835877
Contig num_seq	88500
Number of gaps	2
