C	READ_77005	Sus scrofa (taxid 9823)	75	9823:41
C	READ_106400	Sus scrofa (taxid 9823)	75	9823:41
C	READ_108752	Sus scrofa (taxid 9823)	75	9823:41
C	READ_113447	Sus scrofa (taxid 9823)	75	9823:41
C	READ_122149	Sus scrofa (taxid 9823)	75	9823:41
C	READ_145438	Sus scrofa (taxid 9823)	75	9823:41
C	READ_158007	Sus scrofa (taxid 9823)	75	9823:41
C	READ_159501	Sus scrofa (taxid 9823)	75	9823:41
C	READ_167656	Sus scrofa (taxid 9823)	75	9823:41
C	READ_181007	Sus scrofa (taxid 9823)	75	9823:41
C	READ_197941	Sus scrofa (taxid 9823)	75	9823:41
C	READ_206557	Sus scrofa (taxid 9823)	75	9823:41
C	READ_212378	Sus scrofa (taxid 9823)	75	9823:41
