group	file_id	file_name	metric	value	status
archive	1260807at2759	1260807at2759.faa.mafft	relative_composition_variability	0.112	ok
archive	1454155at2759	1454155at2759.faa.mafft	relative_composition_variability	0.1502	ok
archive	1065019at2759	1065019at2759.faa.mafft	relative_composition_variability	0.1178	ok
archive	1593937at2759	1593937at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	160593at2759	160593at2759.faa.mafft	relative_composition_variability	0.0575	ok
archive	1287094at2759	1287094at2759.faa.mafft	relative_composition_variability	0.1215	ok
archive	1504863at2759	1504863at2759.faa.mafft	relative_composition_variability	0.1426	ok
archive	1041560at2759	1041560at2759.faa.mafft	relative_composition_variability	0.108	ok
archive	369837at2759	369837at2759.faa.mafft	relative_composition_variability	0.1123	ok
archive	290630at2759	290630at2759.faa.mafft	relative_composition_variability	0.0847	ok
archive	1430056at2759	1430056at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1161199at2759	1161199at2759.faa.mafft	relative_composition_variability	0.1485	ok
archive	891751at2759	891751at2759.faa.mafft	relative_composition_variability	0.1713	ok
archive	865202at2759	865202at2759.faa.mafft	relative_composition_variability	0.0675	ok
archive	1626636at2759	1626636at2759.faa.mafft	relative_composition_variability	0.0879	ok
archive	1248958at2759	1248958at2759.faa.mafft	relative_composition_variability	0.0749	ok
archive	1107630at2759	1107630at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	855834at2759	855834at2759.faa.mafft	relative_composition_variability	0.0967	ok
archive	768809at2759	768809at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	142542at2759	142542at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1314980at2759	1314980at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1111142at2759	1111142at2759.faa.mafft	relative_composition_variability	0.1152	ok
archive	1079130at2759	1079130at2759.faa.mafft	relative_composition_variability	0.0943	ok
archive	1563319at2759	1563319at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	736068at2759	736068at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1355894at2759	1355894at2759.faa.mafft	relative_composition_variability	0.1317	ok
archive	166920at2759	166920at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	878143at2759	878143at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1434266at2759	1434266at2759.faa.mafft	relative_composition_variability	0.1444	ok
archive	1490022at2759	1490022at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	296129at2759	296129at2759.faa.mafft	relative_composition_variability	0.0513	ok
archive	1405073at2759	1405073at2759.faa.mafft	relative_composition_variability	0.0993	ok
archive	944899at2759	944899at2759.faa.mafft	relative_composition_variability	0.0827	ok
archive	1382842at2759	1382842at2759.faa.mafft	relative_composition_variability	0.1534	ok
archive	543764at2759	543764at2759.faa.mafft	relative_composition_variability	0.1358	ok
archive	621827at2759	621827at2759.faa.mafft	relative_composition_variability	0.0791	ok
archive	1049599at2759	1049599at2759.faa.mafft	relative_composition_variability	0.0723	ok
archive	1223488at2759	1223488at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1405146at2759	1405146at2759.faa.mafft	relative_composition_variability	0.1174	ok
archive	976469at2759	976469at2759.faa.mafft	relative_composition_variability	0.1221	ok
archive	844748at2759	844748at2759.faa.mafft	relative_composition_variability	0.1453	ok
archive	777920at2759	777920at2759.faa.mafft	relative_composition_variability	0.0811	ok
archive	981902at2759	981902at2759.faa.mafft	relative_composition_variability	0.089	ok
archive	1001705at2759	1001705at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1432328at2759	1432328at2759.faa.mafft	relative_composition_variability	0.0962	ok
archive	1236198at2759	1236198at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	513979at2759	513979at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	905026at2759	905026at2759.faa.mafft	relative_composition_variability	0.0957	ok
archive	1645187at2759	1645187at2759.faa.mafft	relative_composition_variability	0.1485	ok
archive	1440961at2759	1440961at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1112002at2759	1112002at2759.faa.mafft	relative_composition_variability	0.1319	ok
archive	1194797at2759	1194797at2759.faa.mafft	relative_composition_variability	0.0853	ok
archive	834694at2759	834694at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1157302at2759	1157302at2759.faa.mafft	relative_composition_variability	0.058	ok
archive	306227at2759	306227at2759.faa.mafft	relative_composition_variability	0.0725	ok
archive	1128607at2759	1128607at2759.faa.mafft	relative_composition_variability	0.0496	ok
archive	156083at2759	156083at2759.faa.mafft	relative_composition_variability	0.0158	ok
archive	1258856at2759	1258856at2759.faa.mafft	relative_composition_variability	0.1078	ok
archive	1338131at2759	1338131at2759.faa.mafft	relative_composition_variability	0.1138	ok
archive	1194691at2759	1194691at2759.faa.mafft	relative_composition_variability	0.0814	ok
archive	1129824at2759	1129824at2759.faa.mafft	relative_composition_variability	0.1883	ok
archive	1287401at2759	1287401at2759.faa.mafft	relative_composition_variability	0.1064	ok
archive	331411at2759	331411at2759.faa.mafft	relative_composition_variability	0.0722	ok
archive	1370304at2759	1370304at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1032689at2759	1032689at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1459797at2759	1459797at2759.faa.mafft	relative_composition_variability	0.1155	ok
archive	761109at2759	761109at2759.faa.mafft	relative_composition_variability	0.1301	ok
archive	1269649at2759	1269649at2759.faa.mafft	relative_composition_variability	0.1323	ok
archive	1051021at2759	1051021at2759.faa.mafft	relative_composition_variability	0.1093	ok
archive	692986at2759	692986at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1428854at2759	1428854at2759.faa.mafft	relative_composition_variability	0.0855	ok
archive	293315at2759	293315at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1530008at2759	1530008at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1138059at2759	1138059at2759.faa.mafft	relative_composition_variability	0.0881	ok
archive	1249159at2759	1249159at2759.faa.mafft	relative_composition_variability	0.124	ok
archive	1247641at2759	1247641at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	257318at2759	257318at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1488235at2759	1488235at2759.faa.mafft	relative_composition_variability	0.1292	ok
archive	1094121at2759	1094121at2759.faa.mafft	relative_composition_variability	0.1816	ok
archive	1567796at2759	1567796at2759.faa.mafft	relative_composition_variability	0.1707	ok
archive	1003258at2759	1003258at2759.faa.mafft	relative_composition_variability	0.1835	ok
archive	418107at2759	418107at2759.faa.mafft	relative_composition_variability	0.0745	ok
archive	1525971at2759	1525971at2759.faa.mafft	relative_composition_variability	0.2166	ok
archive	604979at2759	604979at2759.faa.mafft	relative_composition_variability	0.0	ok
archive	1076134at2759	1076134at2759.faa.mafft	relative_composition_variability	0.0	ok
