1	40646927
1	46196872
12	13642320
13	12308321
13	3736564
14	1386395
17	1070282
17	188768
19	9120563
19	9120620
19	9120637
2	116468742
2	117573387
2	37020408
2	49444503
2	81870264
2	8323783
21	11140665
24	2749670
26	25563411
29	1566250
3	23119241
3	23189217
3	30120006
3	56600367
3	6066150
30	3287846
4	11910560
4	1463498
4	33847442
5	27392464
5	34748676
5	53016528
5	64310051
5	66763149
6	24592292
6	47665223
8	9171564
9	21813423
9	6402177
Chromosome	StartPosition
W	2504052
W	4046418
W	6344831
Z	26974244
Z	44462205
Z	44465174
Z	58406842
Z	60983727
Z	75974597
Z	75975270
Z	75975872
